,portfolio,market
2009-06-23,1.0,1.0
2009-06-24,1.0,1.0
2009-06-25,1.0,1.0
2009-06-26,1.0,1.0
2009-06-29,1.0,1.0
2009-06-30,1.0,1.0
2009-07-01,1.0,1.0
2009-07-02,1.0,1.0
2009-07-06,1.0,1.0
2009-07-07,1.0,1.0
2009-07-08,1.0,1.0
2009-07-09,1.0,1.0
2009-07-10,1.0,1.0
2009-07-13,1.0,1.0
2009-07-14,1.0,1.0
2009-07-15,1.0,1.0
2009-07-16,1.0,1.0
2009-07-17,1.0,1.0
2009-07-20,1.0,1.0
2009-07-21,1.0,1.0
2009-07-22,1.0,1.0
2009-07-23,1.0,1.0
2009-07-24,1.0,1.0
2009-07-27,1.0,1.0
2009-07-28,1.0,1.0
2009-07-29,1.0,1.0
2009-07-30,1.0,1.0
2009-07-31,1.0,1.0
2009-08-03,1.0,1.0
2009-08-04,1.0,1.0
2009-08-05,1.0,1.0
2009-08-06,1.0,1.0
2009-08-07,1.0,1.0
2009-08-10,1.0,1.0
2009-08-11,1.0,1.0
2009-08-12,1.0,1.0
2009-08-13,1.0,1.0
2009-08-14,1.0,1.0
2009-08-17,1.0,1.0
2009-08-18,1.0,1.0
2009-08-19,1.0,1.0
2009-08-20,1.0,1.0
2009-08-21,1.0,1.0
2009-08-24,1.0,1.0
2009-08-25,1.0,1.0
2009-08-26,1.0,1.0
2009-08-27,1.0,1.0
2009-08-28,1.0,1.0
2009-08-31,1.0,1.0
2009-09-01,1.0,1.0
2009-09-02,1.0,1.0
2009-09-03,1.0,1.0
2009-09-04,1.0,1.0
2009-09-08,1.0,1.0
2009-09-09,1.0,1.0
2009-09-10,1.0,1.0
2009-09-11,1.0,1.0
2009-09-14,1.0,1.0
2009-09-15,1.0,1.0
2009-09-16,1.0,1.0
2009-09-17,1.0,1.0
2009-09-18,1.0,1.0
2009-09-21,1.0,1.0
2009-09-22,1.0,1.0
2009-09-23,1.0,1.0
2009-09-24,1.0,1.0
2009-09-25,1.0,1.0
2009-09-28,1.0,1.0
2009-09-29,1.0,1.0
2009-09-30,1.0,1.0
2009-10-01,1.0,1.0
2009-10-02,1.0,1.0
2009-10-05,1.0,1.0
2009-10-06,1.0,1.0
2009-10-07,1.0,1.0
2009-10-08,1.0,1.0
2009-10-09,1.0,1.0
2009-10-12,1.0,1.0
2009-10-13,1.0,1.0
2009-10-14,1.0,1.0
2009-10-15,1.0,1.0
2009-10-16,1.0,1.0
2009-10-19,1.0,1.0
2009-10-20,1.0,1.0
2009-10-21,1.0,1.0
2009-10-22,1.0,1.0
2009-10-23,1.0,1.0
2009-10-26,1.0,1.0
2009-10-27,1.0,1.0
2009-10-28,1.0,1.0
2009-10-29,1.0,1.0
2009-10-30,1.0,1.0
2009-11-02,1.0,1.0
2009-11-03,1.0,1.0
2009-11-04,1.0,1.0
2009-11-05,1.0,1.0
2009-11-06,1.0,1.0
2009-11-09,1.0,1.0
2009-11-10,1.0,1.0
2009-11-11,1.0,1.0
2009-11-12,1.0,1.0
2009-11-13,1.0,1.0
2009-11-16,1.0,1.0
2009-11-17,1.0,1.0
2009-11-18,1.0,1.0
2009-11-19,1.0,1.0
2009-11-20,1.0,1.0
2009-11-23,1.0,1.0
2009-11-24,1.0,1.0
2009-11-25,1.0,1.0
2009-11-27,1.0,1.0
2009-11-30,1.0,1.0
2009-12-01,1.0,1.0
2009-12-02,1.0,1.0
2009-12-03,1.0,1.0
2009-12-04,1.0,1.0
2009-12-07,1.0,1.0
2009-12-08,1.0,1.0
2009-12-09,1.0,1.0
2009-12-10,1.0,1.0
2009-12-11,1.0,1.0
2009-12-14,1.0,1.0
2009-12-15,1.0,1.0
2009-12-16,1.0,1.0
2009-12-17,1.0,1.0
2009-12-18,1.0,1.0
2009-12-21,1.0,1.0
2009-12-22,1.0,1.0
2009-12-23,1.0,1.0
2009-12-24,1.0,1.0
2009-12-28,1.0,1.0
2009-12-29,1.0,1.0
2009-12-30,1.0,1.0
2009-12-31,1.0,1.0
2010-01-04,1.0,1.0
2010-01-05,1.0,1.0
2010-01-06,1.0,1.0
2010-01-07,1.0,1.0
2010-01-08,1.0,1.0
2010-01-11,1.0,1.0
2010-01-12,1.0,1.0
2010-01-13,1.0,1.0
2010-01-14,1.0,1.0
2010-01-15,1.0,1.0
2010-01-19,1.0,1.0
2010-01-20,1.0,1.0
2010-01-21,1.0,1.0
2010-01-22,1.0,1.0
2010-01-25,1.0,1.0
2010-01-26,1.0,1.0
2010-01-27,1.0,1.0
2010-01-28,1.0,1.0
2010-01-29,1.0,1.0
2010-02-01,1.0,1.0
2010-02-02,1.0,1.0
2010-02-03,1.0,1.0
2010-02-04,1.0,1.0
2010-02-05,1.0,1.0
2010-02-08,1.0,1.0
2010-02-09,1.0,1.0
2010-02-10,1.0,1.0
2010-02-11,1.0,1.0
2010-02-12,1.0,1.0
2010-02-16,1.0,1.0
2010-02-17,1.0,1.0
2010-02-18,1.0,1.0
2010-02-19,1.0,1.0
2010-02-22,1.0,1.0
2010-02-23,1.0,1.0
2010-02-24,1.0,1.0
2010-02-25,1.0,1.0
2010-02-26,1.0,1.0
2010-03-01,1.0,1.0
2010-03-02,1.0,1.0
2010-03-03,1.0,1.0
2010-03-04,1.0,1.0
2010-03-05,1.0,1.0
2010-03-08,1.0,1.0
2010-03-09,1.0,1.0
2010-03-10,1.0,1.0
2010-03-11,1.0,1.0
2010-03-12,1.0,1.0
2010-03-15,1.0,1.0
2010-03-16,1.0,1.0
2010-03-17,1.0,1.0
2010-03-18,1.0,1.0
2010-03-19,1.0,1.0
2010-03-22,1.0,1.0
2010-03-23,1.0,1.0
2010-03-24,1.0,1.0
2010-03-25,1.0,1.0
2010-03-26,1.0,1.0
2010-03-29,1.0,1.0
2010-03-30,1.0,1.0
2010-03-31,1.0,1.0
2010-04-01,1.0,1.0
2010-04-05,1.0,1.0
2010-04-06,1.0,1.0
2010-04-07,1.0,1.0
2010-04-08,1.0,1.0
2010-04-09,1.0,1.0
2010-04-12,1.0,1.0
2010-04-13,1.0,1.0
2010-04-14,1.0,1.0
2010-04-15,1.0,1.0
2010-04-16,1.0,1.0
2010-04-19,1.0,1.0
2010-04-20,1.0,1.0
2010-04-21,1.0,1.0
2010-04-22,1.0,1.0
2010-04-23,1.0,1.0
2010-04-26,1.0,1.0
2010-04-27,1.0,1.0
2010-04-28,1.0,1.0
2010-04-29,1.0,1.0
2010-04-30,1.0,1.0
2010-05-03,1.0,1.0
2010-05-04,1.0,1.0
2010-05-05,1.0,1.0
2010-05-06,1.0,1.0
2010-05-07,1.0,1.0
2010-05-10,1.0,1.0
2010-05-11,1.0,1.0
2010-05-12,1.0,1.0
2010-05-13,1.0,1.0
2010-05-14,1.0,1.0
2010-05-17,1.0,1.0
2010-05-18,1.0,1.0
2010-05-19,1.0,1.0
2010-05-20,1.0,1.0
2010-05-21,1.0,1.0
2010-05-24,1.0,1.0
2010-05-25,1.0,1.0
2010-05-26,1.0,1.0
2010-05-27,1.0,1.0
2010-05-28,1.0,1.0
2010-06-01,1.0,1.0
2010-06-02,1.0,1.0
2010-06-03,1.0,1.0
2010-06-04,1.0,1.0
2010-06-07,1.0,1.0
2010-06-08,1.0,1.0
2010-06-09,1.0,1.0
2010-06-10,1.0,1.0
2010-06-11,1.0,1.0
2010-06-14,1.0,1.0
2010-06-15,1.0,1.0
2010-06-16,1.0,1.0
2010-06-17,1.0,1.0
2010-06-18,1.0,1.0
2010-06-21,1.0,1.0
2010-06-22,1.0,1.0
2010-06-23,1.0,1.0
2010-06-24,1.0,1.0
2010-06-25,1.0,1.0
2010-06-28,1.0,1.0
2010-06-29,1.0,1.0
2010-06-30,1.0,1.0
2010-07-01,1.0,1.0
2010-07-02,1.0,1.0
2010-07-06,1.0,1.0
2010-07-07,1.0,1.0
2010-07-08,1.0,1.0
2010-07-09,1.0,1.0
2010-07-12,1.0,1.0
2010-07-13,1.0,1.0
2010-07-14,1.0,1.0
2010-07-15,1.0,0.992183446855513
2010-07-16,0.9999999999975,0.966906195266262
2010-07-19,0.999999999995,0.9751282075587772
2010-07-20,0.9999999999925,0.9858694540502889
2010-07-21,0.99999999999,0.9720933786238356
2010-07-22,0.9999999999875,0.9811493872251491
2010-07-23,0.999999999985,0.988743930868719
2010-07-26,0.9901536347389924,0.9939968709754927
2010-07-27,0.9897113646352196,0.9942611882357623
2010-07-28,0.9758714957850867,0.9779766348336488
2010-07-29,0.9670575388001434,0.9597693764455074
2010-07-30,0.9733726065660593,0.9644531618492884
2010-08-02,0.9876772488223379,0.9796150009504705
2010-08-03,0.9937759844185582,0.9817824117491312
2010-08-04,1.0073453290444436,0.9961763873161485
2010-08-05,1.0091697229607528,0.9893052433873866
2010-08-06,1.0294613472635277,0.9951723153620188
2010-08-09,1.0279935246228802,1.0036802060158683
2010-08-10,1.0324068945553797,0.9985943030292707
2010-08-11,1.020011625559287,0.9730764241543228
2010-08-12,1.0310997716925026,0.9783634580153008
2010-08-13,1.0208318977793993,0.9770538558056291
2010-08-16,1.0385363595295782,0.9848454106378174
2010-08-17,1.0392637469370263,0.9884096869579782
2010-08-18,1.028602123871757,0.9851587253573306
2010-08-19,1.0274965355920262,0.9799899322130243
2010-08-20,1.0338654349000334,0.9810450919589697
2010-08-23,1.0249000369177077,0.9727683900836127
2010-08-24,1.0049351110602192,0.9559449936407234
2010-08-25,1.022716117864257,0.9676929410571236
2010-08-26,1.0123953465841915,0.9575130921004109
2010-08-27,1.0319337320103237,0.9688379234187964
2010-08-30,1.0102964719199927,0.9510683465303055
2010-08-31,1.000516709374139,0.9436733963102347
2010-09-01,1.0318264489693862,0.9726988782735144
2010-09-02,1.0525162539238397,0.9877504636581329
2010-09-03,1.0708079291489347,1.0023794163403095
2010-09-07,1.0656607083226315,0.9939147944559484
2010-09-08,1.0888154193429902,1.00624657949074
2010-09-09,1.0920799690758456,1.0116982306065798
2010-09-10,1.0878460558455105,1.0109451590783045
2010-09-13,1.107059472714148,1.0289273074673444
2010-09-14,1.1007674083523735,1.0290811151227643
2010-09-15,1.1031391718143029,1.0299248358926567
2010-09-16,1.1032179426673505,1.0336069320864878
2010-09-17,1.101043815338525,1.0322395766622179
2010-09-20,1.119871942448173,1.0475847177549047
2010-09-21,1.1218834376561453,1.0549202253549486
2010-09-22,1.133150247238151,1.0601205859207874
2010-09-23,1.1285370656607097,1.0590045113738504
2010-09-24,1.149378436282522,1.0855951652633213
2010-09-27,1.1806060223310648,1.096784435864799
2010-09-28,1.17014111386534,1.0958602138144509
2010-09-29,1.190931645902157,1.1056222399666271
2010-09-30,1.1809701225642983,1.0949556842195598
2010-10-01,1.1779556228085257,1.0897562578684261
2010-10-04,1.177367039837822,1.0869126599975032
2010-10-05,1.1918109617426949,1.1014988267172627
2010-10-06,1.1827317532442994,1.0874310074845777
2010-10-07,1.183167363663141,1.08733208111271
2010-10-08,1.1931354449148153,1.0940315191517322
2010-10-11,1.205035076660696,1.0994008507277808
2010-10-12,1.2170397450531112,1.1129524562219186
2010-10-13,1.2262214118774917,1.1221408376585242
2010-10-14,1.2216992920478136,1.1197833309443777
2010-10-15,1.2357771334122531,1.1351956585343428
2010-10-18,1.2434098257248352,1.1391396271633665
2010-10-19,1.2198203760588004,1.1205027064570718
2010-10-20,1.2204687288842513,1.125079353621808
2010-10-21,1.2443098190594677,1.1376262341594359
2010-10-22,1.2419568970483206,1.1474990145852808
2010-10-25,1.2380981767658898,1.1487011555337496
2010-10-26,1.254899774845478,1.1577333494055166
2010-10-27,1.2522442983564512,1.1597179844691532
2010-10-28,1.2468451867786536,1.1569272284867618
2010-10-29,1.2434223692584645,1.1515401049839569
2010-11-01,1.227660860998264,1.1451370878915021
2010-11-02,1.225622252572932,1.1483093393375061
2010-11-03,1.228088001635377,1.1537825931202543
2010-11-04,1.2344425958024858,1.1624452777450913
2010-11-05,1.184072154776855,1.1391735853864233
2010-11-08,1.1880923499539064,1.1398510635084458
2010-11-09,1.2009114842533257,1.1455721962544991
2010-11-10,1.2141141260592843,1.153142194359218
2010-11-11,1.2032589079234235,1.1427821954149082
2010-11-12,1.1861202050056046,1.1381280093406483
2010-11-15,1.1802428110321428,1.1280800032480363
2010-11-16,1.1654044374441175,1.1146008872734239
2010-11-17,1.1642016744313768,1.1159671483406561
2010-11-18,1.188114899249927,1.1383654136743253
2010-11-19,1.1925724117289143,1.1507012574806674
2010-11-22,1.2180353740354362,1.1686817310611934
2010-11-23,1.203280821571272,1.1530327285320685
2010-11-24,1.2197064250823655,1.1729695774009363
2010-11-26,1.2203733049379664,1.1731292857573086
2010-11-29,1.2222074864166768,1.1718619206400802
2010-11-30,1.222581664952092,1.1658693454374567
2010-12-01,1.242759537967642,1.1892168307621453
2010-12-02,1.248548346978025,1.1960107178535735
2010-12-03,1.2411671842614895,1.196866150582701
2010-12-06,1.2442646854598787,1.1967321524582402
2010-12-07,1.2415748852581332,1.1961349147311782
2010-12-08,1.2411871416041018,1.1991041287298942
2010-12-09,1.2469196782281233,1.2073480024561338
2010-12-10,1.2530934057881005,1.211272273011162
2010-12-13,1.2474990845737346,1.2023990603707428
2010-12-14,1.261155078154342,1.2087991355625478
2010-12-15,1.2603055789717033,1.2047328631871213
2010-12-16,1.2752850613557927,1.2157139245700452
2010-12-17,1.2681273712684789,1.2163093239094311
2010-12-20,1.268778864019678,1.2175471317226216
2010-12-21,1.2815488223415974,1.2290905245698638
2010-12-22,1.284321295676233,1.2316097847439054
2010-12-23,1.2860343750969545,1.2287892283104593
2010-12-27,1.2801192022501715,1.2277726487355045
2010-12-28,1.2818118514973798,1.2273483753765806
2010-12-29,1.2806027768600208,1.2277151130529729
2010-12-30,1.2725378664615579,1.2250359736240393
2010-12-31,1.2608802022415198,1.2200775083311317
2011-01-03,1.2804834070842872,1.2360275814317294
2011-01-04,1.2753767538442204,1.231392781543461
2011-01-05,1.287178562625161,1.2442708473396684
2011-01-06,1.2947739631945527,1.2611152810349986
2011-01-07,1.2932545898787136,1.26264553088415
2011-01-10,1.3063321445990954,1.2723709268919343
2011-01-11,1.323287284204015,1.2841258355065182
2011-01-12,1.3533980193755486,1.321081285630519
2011-01-13,1.3614399029573685,1.3258532051294287
2011-01-14,1.3622128724097429,1.3396411645454656
2011-01-18,1.3646167515933365,1.3375200478249398
2011-01-19,1.335896271791896,1.3068379825906151
2011-01-20,1.3129153880429407,1.2956320729414734
2011-01-21,1.2981462717650434,1.2840720216939967
2011-01-24,1.3239681419844738,1.3154191903369061
2011-01-25,1.3246297024490745,1.3177848519042232
2011-01-26,1.3320377756977833,1.3272723868162126
2011-01-27,1.3690254443898042,1.3562063198114578
2011-01-28,1.3407841920839743,1.3245356220727862
2011-01-31,1.3417861008535035,1.3246339606343305
2011-02-01,1.346299501434446,1.3372611805094363
2011-02-02,1.3294346585375052,1.3340171629592785
2011-02-03,1.3300990873029666,1.3309610915367376
2011-02-04,1.3452402744432317,1.3451134659219608
2011-02-07,1.355739945177107,1.3473031487534874
2011-02-08,1.362237974798992,1.3500878563336247
2011-02-09,1.361364210486488,1.3462933182794277
2011-02-10,1.352583278198737,1.3411745714544627
2011-02-11,1.3614848958260464,1.3531069398621285
2011-02-14,1.373520237876001,1.3596644456517473
2011-02-15,1.368633736866143,1.350018949489651
2011-02-16,1.364828597625336,1.3558618214251834
2011-02-17,1.372274997273603,1.3746316307678512
2011-02-18,1.3585193171407592,1.367699817905308
2011-02-22,1.319448836206202,1.324019741766359
2011-02-23,1.3053918920487075,1.3030720517320982
2011-02-24,1.3153636738667553,1.3135338073036518
2011-02-25,1.3280966421704814,1.3269101505136487
2011-02-28,1.3188855067225693,1.31484628332737
2011-03-01,1.301694285378159,1.2962213155830034
2011-03-02,1.307550618417301,1.299327087046896
2011-03-03,1.3189804219923733,1.3127137540353462
2011-03-04,1.3302758647852186,1.3153463841476425
2011-03-07,1.3104557833825263,1.2947829299941644
2011-03-08,1.3010794355763022,1.281962418568571
2011-03-09,1.295861614023444,1.2777027738523754
2011-03-10,1.2834042050879801,1.2528046441053233
2011-03-11,1.2948042731811844,1.2625809086277686
2011-03-14,1.290181013867904,1.26088751233732
2011-03-15,1.295426024053721,1.253340530687338
2011-03-16,1.2667860445570955,1.2307639192083009
2011-03-17,1.2667893542708024,1.235953503532468
2011-03-18,1.266334232069674,1.2346095822811785
2011-03-21,1.3010640422075639,1.2604725227357285
2011-03-22,1.3143237546575395,1.2631177851918518
2011-03-23,1.3191753449624484,1.2736395899431439
2011-03-24,1.3334012389090837,1.2956573306962202
2011-03-25,1.335966697374977,1.2931480346049218
2011-03-28,1.3442058692312346,1.3014880256887322
2011-03-29,1.3619623189359844,1.3136090698296952
2011-03-30,1.3714851563644483,1.3207847088329858
2011-03-31,1.368028614456747,1.3182733352983935
2011-04-01,1.3832430879953401,1.321313549417934
2011-04-04,1.385091590087308,1.318136753726593
2011-04-05,1.3963476106379606,1.3277559286146077
2011-04-06,1.3973483847158965,1.3257255787718902
2011-04-07,1.3860078533862255,1.3233744374363952
2011-04-08,1.3801448331081623,1.315128735465728
2011-04-11,1.3743941180893195,1.312261067032893
2011-04-12,1.376330353465148,1.3078109638241726
2011-04-13,1.3817956230432924,1.3068342430341946
2011-04-14,1.3699570058875867,1.3046281780412694
2011-04-15,1.3696825789621725,1.3064520854596764
2011-04-18,1.358759601213034,1.2910653383578892
2011-04-19,1.3676248201403403,1.2956258631908342
2011-04-20,1.3995614527187605,1.3386730007337533
2011-04-21,1.4100246833961194,1.342770619535506
2011-04-25,1.4157496066762554,1.3507387475059922
2011-04-26,1.3945994619947673,1.3458349863330208
2011-04-27,1.4144651997195412,1.3677001075437192
2011-04-28,1.425800576177535,1.3733225615505367
2011-04-29,1.418700588575464,1.3761755103235551
2011-05-02,1.4240280524975535,1.3772607574970217
2011-05-03,1.4203015426998788,1.3710534945544006
2011-05-04,1.4176026830885782,1.3712589659196417
2011-05-05,1.3851870299897595,1.3514974861404663
2011-05-06,1.3966040540572142,1.3579950209192082
2011-05-09,1.4172332450881857,1.373776927877545
2011-05-10,1.4198134615543927,1.3802832779683243
2011-05-11,1.4172800693335021,1.3752952689599687
2011-05-12,1.4319932381603262,1.3928471194832714
2011-05-13,1.4255102075538602,1.3690337183619186
2011-05-16,1.4059783365360714,1.3507569355345201
2011-05-17,1.4112270104326985,1.3532844245105005
2011-05-18,1.4273901600640762,1.37000005776901
2011-05-19,1.4363168322921442,1.3716681099246573
2011-05-20,1.4317062331000194,1.3677218555146426
2011-05-23,1.4206666798520542,1.352695773753832
2011-05-24,1.4097930244182149,1.3448865598305835
2011-05-25,1.432577416818081,1.3583849969919068
2011-05-26,1.448726863322416,1.3698999317136096
2011-05-27,1.4555125911506053,1.3765306330501526
2011-05-31,1.4792899546995226,1.3986924472858875
2011-06-01,1.4522424348112744,1.3707731291564427
2011-06-02,1.4525000938689683,1.3722276422697008
2011-06-03,1.4363060957544154,1.3540670933413015
2011-06-06,1.4207767190536502,1.3412999106339443
2011-06-07,1.4200689214126616,1.3458536599384134
2011-06-08,1.4148537788321383,1.335608605269533
2011-06-09,1.422282169699492,1.3394798068980007
2011-06-10,1.3954441422059158,1.3155504710920816
2011-06-13,1.3957344184837126,1.314568627606394
2011-06-14,1.4131690577104834,1.3332284889868395
2011-06-15,1.38589136626452,1.3067704474653887
2011-06-16,1.386107849998802,1.298722622821182
2011-06-17,1.3848135204728713,1.2957334487460221
2011-06-20,1.3957498243404,1.300518631169589
2011-06-21,1.4269629435234723,1.3266409564103927
2011-06-22,1.4214728475402196,1.3181523298656157
2011-06-23,1.4337432437059014,1.3321954934261053
2011-06-24,1.4341975896668426,1.3230921609395208
2011-06-27,1.453627548838617,1.3410830762846602
2011-06-28,1.4768655884974533,1.3550140058458275
2011-06-29,1.4682530255442634,1.3542062924760947
2011-06-30,1.466026534529081,1.3604810295556646
2011-07-01,1.4819044921879458,1.3784405159478228
2011-07-05,1.5105479852891306,1.392041654575344
2011-07-06,1.5159828792590373,1.3927303437410377
2011-07-07,1.5354797664430488,1.412910749339163
2011-07-08,1.5435409617114073,1.4107387859701586
2011-07-11,1.5192839263051248,1.3877123715880801
2011-07-12,1.508860527884578,1.3708307834976377
2011-07-13,1.527629509988755,1.3806705048828225
2011-07-14,1.5181769852622173,1.3653612806634365
2011-07-15,1.5096630535966253,1.3647793559593446
2011-07-18,1.4916766367399963,1.3515087534596206
2011-07-19,1.5074456481775171,1.3758635281624407
2011-07-20,1.5030172063857072,1.3706113102847335
2011-07-21,1.4941739465291568,1.3748891456751406
2011-07-22,1.5000993528323348,1.386470457199084
2011-07-25,1.4982454204199958,1.380010544395076
