,portfolio,market
2009-06-23,1.0,1.0
2009-06-24,1.0,1.0
2009-06-25,1.0,1.0
2009-06-26,1.0,1.0
2009-06-29,1.0,1.0
2009-06-30,1.0,1.0
2009-07-01,1.0,1.0
2009-07-02,1.0,1.0
2009-07-06,1.0,1.0
2009-07-07,1.0,1.0
2009-07-08,1.0,1.0
2009-07-09,1.0,1.0
2009-07-10,1.0,1.0
2009-07-13,1.0,1.0
2009-07-14,1.0,1.0
2009-07-15,1.0,1.0
2009-07-16,1.0,1.0
2009-07-17,1.0,1.0
2009-07-20,1.0,1.0
2009-07-21,1.0,1.0
2009-07-22,1.0,1.0
2009-07-23,1.0,1.0
2009-07-24,1.0,1.0
2009-07-27,1.0,1.0
2009-07-28,1.0,1.0
2009-07-29,1.0,1.0
2009-07-30,1.0,1.0
2009-07-31,1.0,1.0
2009-08-03,1.0,1.0
2009-08-04,1.0,1.0
2009-08-05,1.0,1.0
2009-08-06,1.0,1.0
2009-08-07,1.0,1.0
2009-08-10,1.0,1.0
2009-08-11,1.0,1.0
2009-08-12,1.0,1.0
2009-08-13,1.0,1.0
2009-08-14,1.0,1.0
2009-08-17,1.0,1.0
2009-08-18,1.0,1.0
2009-08-19,1.0,1.0
2009-08-20,1.0,1.0
2009-08-21,1.0,1.0
2009-08-24,1.0,1.0
2009-08-25,1.0,1.0
2009-08-26,1.0,1.0
2009-08-27,1.0,1.0
2009-08-28,1.0,1.0
2009-08-31,1.0,1.0
2009-09-01,1.0,1.0
2009-09-02,1.0,1.0
2009-09-03,1.0,1.0
2009-09-04,1.0,1.0
2009-09-08,1.0,1.0
2009-09-09,1.0,1.0
2009-09-10,1.0,1.0
2009-09-11,1.0,1.0
2009-09-14,1.0,1.0
2009-09-15,1.0,1.0
2009-09-16,1.0,1.0
2009-09-17,1.0,1.0
2009-09-18,1.0,1.0
2009-09-21,1.0,1.0
2009-09-22,1.0017743686975633,1.0039465036740365
2009-09-23,0.9883156419588147,0.9972661797059478
2009-09-24,0.9849069671268752,0.9882091390470359
2009-09-25,0.9800556396963634,0.9805685321867937
2009-09-28,0.9778851411630121,0.9961472548580896
2009-09-29,0.9790598457736663,0.9911799439549565
2009-09-30,0.9827089929902084,0.9961760459033948
2009-10-01,0.9471194787914773,0.9632348907655058
2009-10-02,0.9483671882835457,0.966069047731404
2009-10-05,0.9209483325451646,0.9630100234826043
2009-10-06,0.9412629005281584,0.975905743693813
2009-10-07,0.9375042420236224,0.9730232226019628
2009-10-08,0.9419636595539461,0.9699693041888594
2009-10-09,0.9540767988525368,0.9786822567067334
2009-10-12,0.9538512666707741,0.975398904766943
2009-10-13,0.9564010321611226,0.9772998723431721
2009-10-14,0.9626427637111968,0.9872124088591666
2009-10-15,0.963847752401797,0.9905770986931589
2009-10-16,0.9500904181897359,0.9744579950664672
2009-10-19,0.95340033078458,0.9818952512365189
2009-10-20,0.9496512569996161,0.9796056822489037
2009-10-21,0.9466832571800589,0.9748799876803166
2009-10-22,0.9571241065498806,0.9845713444544099
2009-10-23,1.0212308113389148,1.0120756353619313
2009-10-26,1.0282256335847704,1.0119527072361594
2009-10-27,1.0128049094254128,1.0000250169656908
2009-10-28,0.9805186301392916,0.9741601356897522
2009-10-29,0.9977561165431007,0.9896629721278671
2009-10-30,0.9709626145032331,0.9663095080164747
2009-11-02,0.9714868482856918,0.968453775527761
2009-11-03,0.9747255943642742,0.9672431703244581
2009-11-04,0.9821123634799823,0.9689074558653921
2009-11-05,1.0148542460043943,0.996170923909159
2009-11-06,1.0276378484005133,1.0069070193651564
2009-11-09,1.0411362310622752,1.0253030994626136
2009-11-10,1.0384280544432636,1.0209559540296695
2009-11-11,1.0491656352648753,1.036552554715742
2009-11-12,1.0384410637276373,1.0228798462858364
2009-11-13,1.0644648340097254,1.0372296681307307
2009-11-16,1.0796824863069525,1.0523810894897545
2009-11-17,1.0864689235596543,1.0539776556513856
2009-11-18,1.0822195577712455,1.047195047395323
2009-11-19,1.0556265372704687,1.027089031923245
2009-11-20,1.0542687411017795,1.0249218864378244
2009-11-23,1.0738531027785745,1.0383746929288244
2009-11-24,1.0720830067188563,1.034765482309457
2009-11-25,1.0769761221270227,1.0404679137959962
2009-11-27,1.0521880410693716,1.021063645761922
2009-11-30,1.0718725512520975,1.0301375752019597
2009-12-01,1.088981267780998,1.0449318112080779
2009-12-02,1.10216398733988,1.0534431834008091
2009-12-03,1.0984976119035423,1.0488393888863368
2009-12-04,1.105870533633382,1.0534226807184233
2009-12-07,1.088449295089442,1.05711849002542
2009-12-08,1.076147647169585,1.0439518103367975
2009-12-09,1.0793490029602117,1.0477184984070176
2009-12-10,1.0944144723972158,1.0512716467717824
2009-12-11,1.098692907382853,1.0442981048951756
2009-12-14,1.1063934580509769,1.0542731144505717
2009-12-15,1.1027182817602093,1.0500292746797117
2009-12-16,1.1032250166192168,1.0569480811303813
2009-12-17,1.0837957455035534,1.0425262796200643
2009-12-18,1.0882091009218589,1.0473849152230073
2009-12-21,1.1007214683113282,1.0665762717232627
2009-12-22,1.1155520675452437,1.0777899583587565
2009-12-23,1.1338783354956061,1.0961921761336688
2009-12-24,1.1414755535118617,1.103253452800179
2009-12-28,1.1476271239275728,1.106798755413718
2009-12-29,1.1564181913153442,1.1108666483358138
2009-12-30,1.1501784822399177,1.1118724431234257
2009-12-31,1.1367909155041005,1.1017948162749265
2010-01-04,1.1618707037454186,1.1150752102389136
2010-01-05,1.1703465195135694,1.1170367181806165
2010-01-06,1.1746838811388705,1.122585390235701
2010-01-07,1.1669957797003125,1.1137699815743793
2010-01-08,1.1645364884728437,1.1169122568984835
2010-01-11,1.146682568913445,1.1066385892299164
2010-01-12,1.1530297945539667,1.0998054058310758
2010-01-13,1.160377959262604,1.1139642785115218
2010-01-14,1.1602695755919223,1.1100158158399247
2010-01-15,1.1675395790385843,1.1002907231007921
2010-01-19,1.1821942490383495,1.1181265950523984
2010-01-20,1.1754054606216144,1.1103112383521918
2010-01-21,1.1638951683588037,1.0996330629447049
2010-01-22,1.117513370888513,1.071537267393033
2010-01-25,1.1237263008898684,1.0746291670833301
2010-01-26,1.1211207532132224,1.070545079600809
2010-01-27,1.140515622981426,1.0895388451510126
2010-01-28,1.128370018646827,1.0950587484076426
2010-01-29,1.1060802460991652,1.0738733253490997
2010-02-01,1.1093537734380985,1.0838381106599668
2010-02-02,1.112264622555698,1.091272603614831
2010-02-03,1.114365152219232,1.0936091789906377
2010-02-04,1.077962341688366,1.054777731705769
2010-02-05,1.0835503234187147,1.0620435452593202
2010-02-08,1.0710818755197882,1.0548532079971928
2010-02-09,1.0835187818948477,1.0673233414509675
2010-02-10,1.0939218011723177,1.075970271999783
2010-02-11,1.109536404748283,1.096493761301836
2010-02-12,1.111008094917125,1.1015056468668916
2010-02-16,1.1187221716854956,1.111982006405667
2010-02-17,1.1152789478075025,1.1114755023443532
2010-02-18,1.1270688710646188,1.1130710081440542
2010-02-19,1.1091396671797802,1.1053273545634394
2010-02-22,1.1138984182279639,1.1045702874296506
2010-02-23,1.0931296172738105,1.0882413519534768
2010-02-24,1.1031020464987062,1.0997999684346047
2010-02-25,1.0921748335382695,1.0980074335678676
2010-02-26,1.092273148672268,1.0964716513747448
2010-03-01,1.121189704464985,1.1274171706180822
2010-03-02,1.1366607124628565,1.1323164195703832
2010-03-03,1.1363982007051259,1.1319511200194787
2010-03-04,1.1358056970610868,1.1332859511958147
2010-03-05,1.1553973104150816,1.1542849492376628
2010-03-08,1.168973693791795,1.1591585122537043
2010-03-09,1.1657773964478302,1.1665200405035923
2010-03-10,1.1916273944169349,1.1801765537215116
2010-03-11,1.1969210565548372,1.1822165904491388
2010-03-12,1.1843761442639784,1.1764665616664347
2010-03-15,1.1739510148993617,1.175655745072578
2010-03-16,1.1751519619704753,1.184531796558109
2010-03-17,1.1825784103486328,1.1913358794039801
2010-03-18,1.184617339084049,1.187115560369171
2010-03-19,1.1790366590448285,1.1789345850930775
2010-03-22,1.201184744518057,1.1969289695672072
2010-03-23,1.2236178737078276,1.217502612457072
2010-03-24,1.2060944347827047,1.2011893711288475
2010-03-25,1.2158271492113186,1.2040641172954103
2010-03-26,1.2055746048525204,1.1999840737274658
2010-03-29,1.2114200316034023,1.2047262981066387
2010-03-30,1.209480983113436,1.2105506573172984
2010-03-31,1.2014967224621338,1.2021721887627805
2010-04-01,1.1993813170321619,1.2043066515100112
2010-04-05,1.204971380799656,1.218569187273376
2010-04-06,1.2095070680396849,1.2190863837503907
2010-04-07,1.1991138407105466,1.2082346779785487
2010-04-08,1.2133923926564154,1.215076341382174
2010-04-09,1.2329766398947415,1.2249040380204812
2010-04-12,1.2403247559838442,1.2316008801697964
2010-04-13,1.2500005050949479,1.2471014151712205
2010-04-14,1.2661274217205476,1.2605452761920048
2010-04-15,1.274587882327863,1.2680713679945614
2010-04-16,1.2577659118341284,1.2471958106320555
2010-04-19,1.258101939511303,1.2450223582238298
2010-04-20,1.2834586005854407,1.2575253684999412
2010-04-21,1.2856275738177023,1.259394559634559
2010-04-22,1.2969840764494025,1.2839949868385356
2010-04-23,1.2651718622940111,1.2752552359343428
2010-04-26,1.273652222542216,1.2875359812254934
2010-04-27,1.2487143493068287,1.2584615000035584
2010-04-28,1.2429996277310118,1.2600371081264776
2010-04-29,1.2622471318060557,1.284295801317374
2010-04-30,1.2309582383645257,1.256895160221183
2010-05-03,1.2521394320551005,1.2763108339038007
2010-05-04,1.2042699428438846,1.2400727060680254
2010-05-05,1.1849872565558845,1.2196156979029396
2010-05-06,1.145621731248191,1.1883784768498449
2010-05-07,1.1043066528199625,1.1497606754003586
2010-05-10,1.1511993776996143,1.2121224748155262
2010-05-11,1.1585710868368844,1.2214263577720654
2010-05-12,1.197933168680887,1.25686271657016
2010-05-13,1.1865169780400007,1.2507471966614578
2010-05-14,1.1708618425619433,1.2115099374707883
2010-05-17,1.1745132990895804,1.223444943378849
2010-05-18,1.1415278766741375,1.2008149796881336
2010-05-19,1.1437947534437405,1.199582041262415
2010-05-20,1.0951314443280384,1.1535208414256617
2010-05-21,1.110060498522941,1.1727140740160884
2010-05-24,1.0844060757334915,1.1602708172398088
2010-05-25,1.0895276996567869,1.169650801067671
2010-05-26,1.0691059711994655,1.1569217971157821
2010-05-27,1.1125629798382775,1.2005363818978985
2010-05-28,1.105005974166195,1.1982606732350731
2010-06-01,1.0803631327688628,1.1776311951220035
2010-06-02,1.116775438703812,1.2057192791790488
2010-06-03,1.134335950307832,1.2151014146260413
2010-06-04,1.071289878608596,1.1629580978898226
2010-06-07,1.0482035417458686,1.1387575425257381
2010-06-08,1.044118668310456,1.1359388704743834
2010-06-09,1.0523397664320422,1.1388656226275098
2010-06-10,1.0823074056946833,1.1697773977146941
2010-06-11,1.1002873683729322,1.1867643719154088
2010-06-14,1.1060568072190795,1.1935554924507776
2010-06-15,1.1443217700548127,1.2213297567127483
2010-06-16,1.1678561820421967,1.233081319545233
2010-06-17,1.1637614036825334,1.2400646618448896
2010-06-18,1.1654974214962648,1.2375189973901535
2010-06-21,1.1504559029871912,1.2180745202345078
2010-06-22,1.1323735619490425,1.20296797475081
2010-06-23,1.1257592584428584,1.2011742102786942
2010-06-24,1.1015761345767558,1.1779718817406326
2010-06-25,1.1141541295943176,1.1816558662271872
2010-06-28,1.1069136542035525,1.1824009764940207
2010-06-29,1.0516914064421712,1.1358832362075613
2010-06-30,1.0581192761428828,1.1273432674688628
2010-07-01,1.0623025617613764,1.1284063092954906
2010-07-02,1.064533787283695,1.1252958582724837
2010-07-06,1.068766316796369,1.1273454720256688
2010-07-07,1.0989469489165378,1.1677620020174824
2010-07-08,1.1081713069500112,1.1696245498556588
2010-07-09,1.1166309091484963,1.1764034075253826
2010-07-12,1.118978487720108,1.1794047768665132
2010-07-13,1.1469067043966603,1.1957226552502636
2010-07-14,1.1621165215791533,1.2068897356353083
2010-07-15,1.1510229645291385,1.197456017877179
2010-07-16,1.1183228309697852,1.1669491623890407
2010-07-19,1.1318533443287215,1.1768722246311447
2010-07-20,1.1352808848031835,1.189835724769679
2010-07-21,1.1131379657843525,1.1732095207401545
2010-07-22,1.1473810571352265,1.1841391245669048
2010-07-23,1.1562953498778195,1.1933049013371637
2010-07-26,1.1671077528250697,1.199644620833936
2010-07-27,1.1644038224102058,1.1999636226223065
2010-07-28,1.1525197515872074,1.1803099622718907
2010-07-29,1.1434352204693126,1.1583358090091829
2010-07-30,1.1463505360793373,1.1639886215369246
2010-08-02,1.1771381247175097,1.1822872895214953
2010-08-03,1.1829288322054903,1.184903115367304
2010-08-04,1.2029919011763026,1.2022750567341227
2010-08-05,1.187607107998111,1.193982343654427
2010-08-06,1.1815496407719306,1.2010632525988443
2010-08-09,1.193833179287474,1.2113313385008826
2010-08-10,1.1860812428443321,1.2051932143899209
2010-08-11,1.1472501267368336,1.1743959483005613
2010-08-12,1.1423455465654364,1.1807768151993319
2010-08-13,1.1359180948680203,1.1791962697347138
2010-08-16,1.153967864802167,1.1885998172863215
2010-08-17,1.1626979090741745,1.1929015057920915
2010-08-18,1.1683273996577006,1.1889779536053255
2010-08-19,1.1573475541012033,1.1827397902138401
2010-08-20,1.1474304657637509,1.1840132516806772
2010-08-23,1.1398766596019574,1.1740241851423954
2010-08-24,1.111852635604251,1.1537202006569487
2010-08-25,1.126186566330798,1.1678986778085854
2010-08-26,1.111134203554122,1.155612722592411
2010-08-27,1.1248744753456945,1.1692805452683717
2010-08-30,1.106006809473892,1.1478346253150697
2010-08-31,1.0898560237636208,1.1389097357989324
2010-09-01,1.1387071438209366,1.1739402920522823
2010-09-02,1.157048012753123,1.1921058959580169
2010-09-03,1.1734085336331532,1.2097614287932303
2010-09-07,1.152831882829409,1.199545563524961
2010-09-08,1.1612762171534208,1.214428668305512
2010-09-09,1.1776907164198847,1.2210082100794837
2010-09-10,1.1703157124116437,1.220099335781809
2010-09-13,1.2064620826374337,1.2418018060972122
2010-09-14,1.21228961450179,1.2419874349778006
2010-09-15,1.2184861171622745,1.243005712914726
2010-09-16,1.2260802826590074,1.2474495970166826
2010-09-17,1.2281651539731202,1.245799349790166
2010-09-20,1.2538495584450364,1.2643192430668053
2010-09-21,1.2500246160911457,1.273172391894973
2010-09-22,1.2419111913691467,1.2794486536834866
2010-09-23,1.2322319956714631,1.2781016747685847
2010-09-24,1.273899966745418,1.3101936620116184
2010-09-27,1.258477119885361,1.3236978778497874
2010-09-28,1.2647791929527972,1.3225824437437745
2010-09-29,1.2630628205659435,1.3343641329058396
2010-09-30,1.2472182541959806,1.3214907762601222
2010-10-01,1.2421008500508388,1.3152156419657473
2010-10-04,1.2385987076956448,1.311783732883056
2010-10-05,1.2608744417821298,1.3293876277793992
2010-10-06,1.2451411832337491,1.3124093211446988
2010-10-07,1.2471986836484399,1.312289927921908
2010-10-08,1.2532491815399232,1.3203754109257286
2010-10-11,1.2616428954933838,1.3268556020920843
2010-10-12,1.277988713762421,1.3432108956643383
2010-10-13,1.3050041146149864,1.3543002589072795
2010-10-14,1.305025439683843,1.3514550082522847
2010-10-15,1.3297697138305482,1.3700559882228627
2010-10-18,1.339856856714824,1.374815923478899
2010-10-19,1.304934863267054,1.3523232151746227
2010-10-20,1.3125881848500174,1.3578467236613672
2010-10-21,1.3140102005732048,1.3729894249964727
2010-10-22,1.3337954850196052,1.3849047823546061
2010-10-25,1.3356164267872697,1.3863556339260998
2010-10-26,1.3471175160562938,1.3972564960002036
2010-10-27,1.3490041309509995,1.3996517316874884
2010-10-28,1.3432037428476198,1.3962835969376775
2010-10-29,1.3424133125323254,1.3897819328775425
2010-11-01,1.33570833075877,1.3820541972715614
2010-11-02,1.3590933505052063,1.3858827549805979
2010-11-03,1.3649686361188456,1.392488368791524
2010-11-04,1.3752218972184744,1.4029432739482854
2010-11-05,1.294118961188346,1.3748569073097463
2010-11-08,1.2927453043338084,1.3756745487013327
2010-11-09,1.3209123202484656,1.3825793250887515
2010-11-10,1.327022356317606,1.3917154781001153
2010-11-11,1.303241070352902,1.3792121017130352
2010-11-12,1.2842978446083835,1.3735950123122742
2010-11-15,1.2737674027449815,1.3614681768954997
2010-11-16,1.2632993702288222,1.3452003701803021
2010-11-17,1.2558745938581168,1.346849296638543
2010-11-18,1.2874476558439545,1.3738815331657843
2010-11-19,1.3055477549932824,1.388769536436059
2010-11-22,1.3167557668011884,1.4104699854422578
2010-11-23,1.2928449166287719,1.3915833649169258
2010-11-24,1.3226295999449051,1.4156449431776748
2010-11-26,1.3234784528453636,1.4158376935536756
2010-11-29,1.3026367730903983,1.4143081236023904
2010-11-30,1.2830224029329222,1.4070757461003214
2010-12-01,1.3307352410749271,1.435253586491584
2010-12-02,1.3413319202899827,1.4434530590872938
2010-12-03,1.3494902928586738,1.4444854720676041
2010-12-06,1.3537169699289595,1.4443237511065978
2010-12-07,1.3520343269930697,1.4436029510240727
2010-12-08,1.358337255748537,1.4471864649220276
2010-12-09,1.3799070728266505,1.4571359115040998
2010-12-10,1.3827553480178647,1.4618720733568193
2010-12-13,1.3745882583195514,1.4511630840989882
2010-12-14,1.4021402749288157,1.458887269155272
2010-12-15,1.400758825030171,1.453979726763072
2010-12-16,1.4202929988842095,1.4672326570325043
2010-12-17,1.4275505480616253,1.4679512383838131
2010-12-20,1.4457633459243402,1.4694451359282419
2010-12-21,1.4557383741503263,1.4833767382699845
2010-12-22,1.4658189210212502,1.48641720751543
2010-12-23,1.4530703462624865,1.483013106907124
2010-12-27,1.457551079099665,1.4817862074526544
2010-12-28,1.4540443770880036,1.4812741562906655
2010-12-29,1.4615485791225593,1.4817167682279742
2010-12-30,1.457418193172769,1.4784833423508583
2010-12-31,1.4486894388448763,1.4724990214843443
2011-01-03,1.4627014782416758,1.4917490009920886
2011-01-04,1.4432896203525294,1.486155308580214
2011-01-05,1.4497870254386076,1.5016977140044927
2011-01-06,1.4543114107961552,1.5220270881339761
2011-01-07,1.451503427005933,1.5238739309698743
2011-01-10,1.4402065043927585,1.535611411586658
2011-01-11,1.4548106233831541,1.5497982901369303
2011-01-12,1.4973239440448114,1.5943994435673692
2011-01-13,1.4998144216086362,1.6001586242298813
2011-01-14,1.5426465971667003,1.6167991709244525
2011-01-18,1.555753024789237,1.6142392169263657
2011-01-19,1.4995562468180001,1.5772093473269662
2011-01-20,1.4921107609753779,1.5636850499929604
2011-01-21,1.4740191776839882,1.5497333427989628
2011-01-24,1.4938737867779834,1.5875659188753193
2011-01-25,1.5005023251004455,1.5904210115389013
2011-01-26,1.5095619298721832,1.601871420040663
2011-01-27,1.5391687956123585,1.6367914867841842
2011-01-28,1.4789319416830575,1.598568446762973
2011-01-31,1.4750650515348784,1.598687130563518
2011-02-01,1.5014431216126498,1.6139267926203935
2011-02-02,1.4933609163236616,1.6100116211368873
2011-02-03,1.4934696165455599,1.6063232799056544
2011-02-04,1.5074695170045542,1.6234036352860481
2011-02-07,1.5245122825841655,1.6260463410197143
2011-02-08,1.5378339252931548,1.629407176014928
2011-02-09,1.5381057620248364,1.62482758698584
2011-02-10,1.5315783053887893,1.6186498239834741
2011-02-11,1.5407597461388827,1.6330508769365049
2011-02-14,1.5482762132635641,1.640965063365365
2011-02-15,1.533223497605739,1.629324013052221
2011-02-16,1.5408108622869618,1.6363757152178466
2011-02-17,1.5530022793031264,1.6590288054533442
2011-02-18,1.5478190138151722,1.6506628716601959
2011-02-22,1.5019570405376306,1.59794583611633
2011-02-23,1.4850498622324666,1.5726642840287106
2011-02-24,1.493633900421839,1.585290469444744
2011-02-25,1.5058058085921024,1.6014342407652242
2011-02-28,1.4958860319577014,1.5868744832860369
2011-03-01,1.467503351148905,1.564396200888822
2011-03-02,1.4838165040691589,1.568144524589823
2011-03-03,1.5069857394156125,1.5843007555725512
2011-03-04,1.5126900479679155,1.587478049832806
2011-03-07,1.4713403209597917,1.562660228085766
2011-03-08,1.4648842484110431,1.547187284440622
2011-03-09,1.4649472051283978,1.5420463629551926
2011-03-10,1.4224541292864923,1.5119970657269592
2011-03-11,1.4330752929532093,1.5237959390319542
2011-03-14,1.426162511191462,1.521752196430649
2011-03-15,1.4064455875096524,1.5126438217422578
2011-03-16,1.383078215274505,1.4853963410827815
2011-03-17,1.389326607922765,1.4916595971358326
2011-03-18,1.391639116177921,1.4900376323721491
2011-03-21,1.4383995927000501,1.5212513497400928
2011-03-22,1.4377445944244758,1.5244438898464494
2011-03-23,1.4503291284216457,1.5371425480011425
2011-03-24,1.4754699601833436,1.5637155333179096
2011-03-25,1.4751136864738348,1.5606870896216516
2011-03-28,1.476272013172304,1.5707525392559925
2011-03-29,1.5093480367814183,1.585381303014903
2011-03-30,1.5321585564857587,1.5940415080745989
