,portfolio,market
2009-06-23,1.0,1.0
2009-06-24,1.0,1.0
2009-06-25,1.0,1.0
2009-06-26,1.0,1.0
2009-06-29,1.0,1.0
2009-06-30,1.0,1.0
2009-07-01,1.0,1.0
2009-07-02,1.0,1.0
2009-07-06,1.0,1.0
2009-07-07,1.0,1.0
2009-07-08,1.0,1.0
2009-07-09,1.0,1.0
2009-07-10,1.0,1.0
2009-07-13,1.0,1.0
2009-07-14,1.0,1.0
2009-07-15,1.0,1.0
2009-07-16,1.0,1.0
2009-07-17,1.0,1.0
2009-07-20,1.0,1.0
2009-07-21,1.0,1.0
2009-07-22,1.0,1.0
2009-07-23,1.0,1.0
2009-07-24,1.0,1.0
2009-07-27,1.0,1.0
2009-07-28,1.0,1.0
2009-07-29,1.0,1.0
2009-07-30,1.0,1.0
2009-07-31,1.0,1.0
2009-08-03,1.0,1.0
2009-08-04,1.0,1.0
2009-08-05,1.0,1.0
2009-08-06,1.0,1.0
2009-08-07,1.0,1.0
2009-08-10,1.0,1.0
2009-08-11,1.0,1.0
2009-08-12,1.0,1.0
2009-08-13,1.0,1.0
2009-08-14,1.0,1.0
2009-08-17,1.0,1.0
2009-08-18,1.0,1.0
2009-08-19,1.0,1.0
2009-08-20,1.0,1.0
2009-08-21,1.0,1.0
2009-08-24,1.0,1.0
2009-08-25,1.0,1.0
2009-08-26,1.0,1.0
2009-08-27,1.0,1.0
2009-08-28,1.0,1.0
2009-08-31,1.0,1.0
2009-09-01,1.0,1.0
2009-09-02,1.0,1.0
2009-09-03,1.0,1.0
2009-09-04,1.0,1.0
2009-09-08,1.0,1.0
2009-09-09,1.0,1.0
2009-09-10,1.0,1.0
2009-09-11,1.0,1.0
2009-09-14,1.0,1.0
2009-09-15,1.0,1.0
2009-09-16,1.0,1.0
2009-09-17,1.0,1.0
2009-09-18,1.0,1.0
2009-09-21,1.0,1.0
2009-09-22,0.9989882292732857,1.0039465036740365
2009-09-23,1.0168912441323152,0.9972661797059478
2009-09-24,0.9994997439786616,0.9882091390470359
2009-09-25,0.9908039939005632,0.9805685321867937
2009-09-28,1.0097300381801093,0.9961472548580896
2009-09-29,0.9964306557092013,0.9911799439549565
2009-09-30,1.001034288099584,0.9961760459033948
2009-10-01,0.956072390026784,0.9632348907655058
2009-10-02,0.9560811116873907,0.966069047731404
2009-10-05,0.9860629272844635,0.9630100234826043
2009-10-06,0.9905920555437789,0.975905743693813
2009-10-07,0.9826477997108596,0.9730232226019628
2009-10-08,0.9747664148533991,0.9699693041888594
2009-10-09,0.9894657261891661,0.9786822567067334
2009-10-12,0.9804687749814346,0.975398904766943
2009-10-13,0.9781747505573635,0.9772998723431721
2009-10-14,0.9915354993332653,0.9872124088591666
2009-10-15,1.007325561732354,0.9905770986931589
2009-10-16,0.9910894432220558,0.9744579950664672
2009-10-19,1.0033456944357046,0.9818952512365189
2009-10-20,0.9966177620403899,0.9796056822489037
2009-10-21,0.9848607277889656,0.9748799876803166
2009-10-22,0.9958742235749656,0.9845713444544099
2009-10-23,1.0157622289503254,1.0120756353619313
2009-10-26,1.0124766069993627,1.0119527072361594
2009-10-27,1.0033347076833368,1.0000250169656908
2009-10-28,0.9785315621139009,0.9741601356897522
2009-10-29,0.9980283853050418,0.9896629721278671
2009-10-30,0.9708695898582734,0.9663095080164747
2009-11-02,0.9728706039621993,0.968453775527761
2009-11-03,0.9709884222264638,0.9672431703244581
2009-11-04,0.9778817715421108,0.9689074558653921
2009-11-05,1.0072690968860472,0.996170923909159
2009-11-06,1.023730987672198,1.0069070193651564
2009-11-09,1.0389565376174583,1.0253030994626136
2009-11-10,1.0346109177819691,1.0209559540296695
2009-11-11,1.0486256737342836,1.036552554715742
2009-11-12,1.0309047618449976,1.0228798462858364
2009-11-13,1.0485525209556452,1.0372296681307307
2009-11-16,1.0613124083125975,1.0523810894897545
2009-11-17,1.0680889068215043,1.0539776556513856
2009-11-18,1.0627942141493258,1.047195047395323
2009-11-19,1.0432175899919085,1.027089031923245
2009-11-20,1.0404784587338987,1.0249218864378244
2009-11-23,1.050570807793026,1.0383746929288244
2009-11-24,1.0435018305031902,1.034765482309457
2009-11-25,1.0455296055250758,1.0404679137959962
2009-11-27,1.021498349313172,1.021063645761922
2009-11-30,1.036926797733056,1.0301375752019597
2009-12-01,1.0479381542938735,1.0449318112080779
2009-12-02,1.0558360824657096,1.0534431834008091
2009-12-03,1.048979795234427,1.0488393888863368
2009-12-04,1.0629150230456827,1.0534226807184233
2009-12-07,1.084060812884042,1.05711849002542
2009-12-08,1.064395726971673,1.0439518103367975
2009-12-09,1.0711733032660917,1.0477184984070176
2009-12-10,1.0765929913519945,1.0512716467717824
2009-12-11,1.0703039163336343,1.0442981048951756
2009-12-14,1.0823294987049012,1.0542731144505717
2009-12-15,1.0848095313566266,1.0500292746797117
2009-12-16,1.0947380980689725,1.0569480811303813
2009-12-17,1.0775542724004479,1.0425262796200643
2009-12-18,1.0716712990543322,1.0473849152230073
2009-12-21,1.0853503286493684,1.0665762717232627
2009-12-22,1.0953459406367874,1.0777899583587565
2009-12-23,1.1191128696761656,1.0961921761336688
2009-12-24,1.1257194674699695,1.103253452800179
2009-12-28,1.129940053633294,1.106798755413718
2009-12-29,1.1378541306047187,1.1108666483358138
2009-12-30,1.1403123579675134,1.1118724431234257
2009-12-31,1.1313786933332468,1.1017948162749265
2010-01-04,1.1413290119678992,1.1150752102389136
2010-01-05,1.1425458894008933,1.1170367181806165
2010-01-06,1.1551814035365342,1.122585390235701
2010-01-07,1.1495029196052449,1.1137699815743793
2010-01-08,1.1505323290781022,1.1169122568984835
2010-01-11,1.1430465511648502,1.1066385892299164
2010-01-12,1.1447106341728226,1.0998054058310758
2010-01-13,1.1529475010941903,1.1139642785115218
2010-01-14,1.1440687176070683,1.1100158158399247
2010-01-15,1.146448911107481,1.1002907231007921
2010-01-19,1.1625331238516132,1.1181265950523984
2010-01-20,1.155162078295603,1.1103112383521918
2010-01-21,1.1366619558307247,1.0996330629447049
2010-01-22,1.1083623007701238,1.071537267393033
2010-01-25,1.1068679144917593,1.0746291670833301
2010-01-26,1.102620055399169,1.070545079600809
2010-01-27,1.1211834160605685,1.0895388451510126
2010-01-28,1.1535601928391448,1.0950587484076426
2010-01-29,1.127896965466302,1.0738733253490997
2010-02-01,1.1541650705092643,1.0838381106599668
2010-02-02,1.1612519706648041,1.091272603614831
2010-02-03,1.1630007941074387,1.0936091789906377
2010-02-04,1.1244769735756754,1.054777731705769
2010-02-05,1.1318277057746238,1.0620435452593202
2010-02-08,1.1238414815331554,1.0548532079971928
2010-02-09,1.132320565989325,1.0673233414509675
2010-02-10,1.1454413428541794,1.075970271999783
2010-02-11,1.1729999857695481,1.096493761301836
2010-02-12,1.1775733693613464,1.1015056468668916
2010-02-16,1.1951784098863343,1.111982006405667
2010-02-17,1.2018204268892345,1.1114755023443532
2010-02-18,1.1975390009079898,1.1130710081440542
2010-02-19,1.1867901977287811,1.1053273545634394
2010-02-22,1.1827991824405835,1.1045702874296506
2010-02-23,1.16407061929879,1.0882413519534768
2010-02-24,1.1735275971307766,1.0997999684346047
2010-02-25,1.1715203875245144,1.0980074335678676
2010-02-26,1.1696442507756495,1.0964716513747448
2010-03-01,1.202805282787669,1.1274171706180822
2010-03-02,1.2024192494828443,1.1323164195703832
2010-03-03,1.1912805736178536,1.1319511200194787
2010-03-04,1.1906112520969738,1.1332859511958147
2010-03-05,1.2074875072867002,1.1542849492376628
2010-03-08,1.2119954197714549,1.1591585122537043
2010-03-09,1.2281988006493227,1.1665200405035923
2010-03-10,1.2491209916812813,1.1801765537215116
2010-03-11,1.24385255856802,1.1822165904491388
2010-03-12,1.2341262939035818,1.1764665616664347
2010-03-15,1.2348883724384963,1.175655745072578
2010-03-16,1.2413419902875273,1.184531796558109
2010-03-17,1.2539337930560222,1.1913358794039801
2010-03-18,1.2459678112151178,1.187115560369171
2010-03-19,1.2457039105161276,1.1789345850930775
2010-03-22,1.2694115129061758,1.1969289695672072
2010-03-23,1.2916714990285467,1.217502612457072
2010-03-24,1.2703996052439708,1.2011893711288475
2010-03-25,1.2690898151086771,1.2040641172954103
2010-03-26,1.2613833909963013,1.1999840737274658
2010-03-29,1.2660683221617401,1.2047262981066387
2010-03-30,1.2703796383792443,1.2105506573172984
2010-03-31,1.2533396514542476,1.2021721887627805
2010-04-01,1.2607763087308361,1.2043066515100112
2010-04-05,1.2816925043562437,1.218569187273376
2010-04-06,1.28465769364842,1.2190863837503907
2010-04-07,1.2657369756170376,1.2082346779785487
2010-04-08,1.2717837511630643,1.215076341382174
2010-04-09,1.2913108322050741,1.2249040380204812
2010-04-12,1.3030216668268872,1.2316008801697964
2010-04-13,1.3278510816446658,1.2471014151712205
2010-04-14,1.347325614147795,1.2605452761920048
2010-04-15,1.352101305434992,1.2680713679945614
2010-04-16,1.327619587733195,1.2471958106320555
2010-04-19,1.3235044544221528,1.2450223582238298
2010-04-20,1.34031103677812,1.2575253684999412
2010-04-21,1.3334220910190915,1.259394559634559
2010-04-22,1.371782327109102,1.2839949868385356
2010-04-23,1.3516229579659502,1.2752552359343428
2010-04-26,1.379732301158886,1.2875359812254934
2010-04-27,1.355911710733333,1.2584615000035584
2010-04-28,1.3565440615695323,1.2600371081264776
2010-04-29,1.3866806901660151,1.284295801317374
2010-04-30,1.3466823026841606,1.256895160221183
2010-05-03,1.3667787153728403,1.2763108339038007
2010-05-04,1.326719537948357,1.2400727060680254
2010-05-05,1.3072574574122116,1.2196156979029396
2010-05-06,1.2729608732702642,1.1883784768498449
2010-05-07,1.2302204170018451,1.1497606754003586
2010-05-10,1.2781162631306882,1.2121224748155262
2010-05-11,1.296162455736127,1.2214263577720654
2010-05-12,1.3439899244976827,1.25686271657016
2010-05-13,1.3514911425627543,1.2507471966614578
2010-05-14,1.2932965695182104,1.2115099374707883
2010-05-17,1.3119967461799227,1.223444943378849
2010-05-18,1.2817126418850877,1.2008149796881336
2010-05-19,1.2831582347895216,1.199582041262415
2010-05-20,1.2273737099251245,1.1535208414256617
2010-05-21,1.2431467602761777,1.1727140740160884
2010-05-24,1.2260781397548883,1.1602708172398088
2010-05-25,1.240693891961656,1.169650801067671
2010-05-26,1.2213078916998588,1.1569217971157821
2010-05-27,1.27226705106674,1.2005363818978985
2010-05-28,1.2722628282323742,1.1982606732350731
2010-06-01,1.235299151512313,1.1776311951220035
2010-06-02,1.2656171115692623,1.2057192791790488
2010-06-03,1.2743382454447603,1.2151014146260413
2010-06-04,1.220265672131688,1.1629580978898226
2010-06-07,1.1955664321384736,1.1387575425257381
2010-06-08,1.1915308634113766,1.1359388704743834
2010-06-09,1.2063237828914766,1.1388656226275098
2010-06-10,1.2320356340208778,1.1697773977146941
2010-06-11,1.2553547110513386,1.1867643719154088
2010-06-14,1.2622567107969316,1.1935554924507776
2010-06-15,1.2910564883567843,1.2213297567127483
2010-06-16,1.313045427271744,1.233081319545233
2010-06-17,1.322602576073511,1.2400646618448896
2010-06-18,1.3263850607767678,1.2375189973901535
2010-06-21,1.2991424629543724,1.2180745202345078
2010-06-22,1.2718318125813617,1.20296797475081
2010-06-23,1.2696440951997894,1.2011742102786942
2010-06-24,1.2402935036908957,1.1779718817406326
2010-06-25,1.243318491468707,1.1816558662271872
2010-06-28,1.2507355001533815,1.1824009764940207
2010-06-29,1.2060280701483441,1.1358832362075613
2010-06-30,1.1971781982681224,1.1273432674688628
2010-07-01,1.2015921449063534,1.1284063092954906
2010-07-02,1.1977242051208856,1.1252958582724837
2010-07-06,1.1926768509116983,1.1273454720256688
2010-07-07,1.246300449887554,1.1677620020174824
2010-07-08,1.238129438203547,1.1696245498556588
2010-07-09,1.2415217771492109,1.1764034075253826
2010-07-12,1.248413276268612,1.1794047768665132
2010-07-13,1.2676210058796042,1.1957226552502636
2010-07-14,1.2837885519492263,1.2068897356353083
2010-07-15,1.2666030187852453,1.197456017877179
2010-07-16,1.2262274216887212,1.1669491623890407
2010-07-19,1.241092118747818,1.1768722246311447
2010-07-20,1.267169533542741,1.189835724769679
2010-07-21,1.2422744977199311,1.1732095207401545
2010-07-22,1.230993481382129,1.1841391245669048
2010-07-23,1.2440705417370292,1.1933049013371637
2010-07-26,1.2486172769278314,1.199644620833936
2010-07-27,1.2550580806008682,1.1999636226223065
2010-07-28,1.2252749078086491,1.1803099622718907
2010-07-29,1.187391160063097,1.1583358090091829
2010-07-30,1.1988388489772988,1.1639886215369246
2010-08-02,1.2134801604834933,1.1822872895214953
2010-08-03,1.2151176592370523,1.184903115367304
2010-08-04,1.2427825801507222,1.2022750567341227
2010-08-05,1.238500480339227,1.193982343654427
2010-08-06,1.2578503949784863,1.2010632525988443
2010-08-09,1.2670754436437761,1.2113313385008826
2010-08-10,1.2751028443138686,1.2051932143899209
2010-08-11,1.2568953548563788,1.1743959483005613
2010-08-12,1.2687039435330356,1.1807768151993319
2010-08-13,1.2826310246362558,1.1791962697347138
2010-08-16,1.29563304293975,1.1885998172863215
2010-08-17,1.2908453706721266,1.1929015057920915
2010-08-18,1.2807898644177815,1.1889779536053255
2010-08-19,1.2896194446541758,1.1827397902138401
2010-08-20,1.2943835715694287,1.1840132516806772
2010-08-23,1.2854203442544858,1.1740241851423954
2010-08-24,1.2606928938126816,1.1537202006569487
2010-08-25,1.2770678613966335,1.1678986778085854
2010-08-26,1.2700556302341288,1.155612722592411
2010-08-27,1.290382049548028,1.1692805452683717
2010-08-30,1.2643448641319226,1.1478346253150697
2010-08-31,1.2537464711490252,1.1389097357989324
2010-09-01,1.2939536684889685,1.1739402920522823
2010-09-02,1.310958334981977,1.1921058959580169
2010-09-03,1.3273630975758248,1.2097614287932303
2010-09-07,1.3293127756881558,1.199545563524961
2010-09-08,1.3485238376439757,1.214428668305512
2010-09-09,1.3553332884379432,1.2210082100794837
2010-09-10,1.3445140130334785,1.220099335781809
2010-09-13,1.3796507704092298,1.2418018060972122
2010-09-14,1.3705528630560648,1.2419874349778006
2010-09-15,1.3736788838562974,1.243005712914726
2010-09-16,1.3689385604208142,1.2474495970166826
2010-09-17,1.3666316076097358,1.245799349790166
2010-09-20,1.3907907441530736,1.2643192430668053
2010-09-21,1.4087878196091401,1.273172391894973
2010-09-22,1.4257187768386823,1.2794486536834866
2010-09-23,1.4269472876462383,1.2781016747685847
2010-09-24,1.460970939921094,1.3101936620116184
2010-09-27,1.4521420720020408,1.3236978778497874
2010-09-28,1.4441334885142614,1.3225824437437745
2010-09-29,1.45238376313215,1.3343641329058396
2010-09-30,1.4279119650539187,1.3214907762601222
2010-10-01,1.4086186184664315,1.3152156419657473
2010-10-04,1.4032675453425145,1.311783732883056
2010-10-05,1.4141723392358991,1.3293876277793992
2010-10-06,1.3930387198084275,1.3124093211446988
2010-10-07,1.386869068060393,1.312289927921908
2010-10-08,1.392738529019785,1.3203754109257286
2010-10-11,1.4064059945662266,1.3268556020920843
2010-10-12,1.419124946521462,1.3432108956643383
2010-10-13,1.4390235294467422,1.3543002589072795
2010-10-14,1.4290229758563784,1.3514550082522847
2010-10-15,1.4395206264830522,1.3700559882228627
2010-10-18,1.443757637495928,1.374815923478899
2010-10-19,1.4178366538738587,1.3523232151746227
2010-10-20,1.424349152310193,1.3578467236613672
2010-10-21,1.4529446977085703,1.3729894249964727
2010-10-22,1.4693182162398266,1.3849047823546061
2010-10-25,1.4659573818825875,1.3863556339260998
2010-10-26,1.4928832340754796,1.3972564960002036
2010-10-27,1.4950092041351823,1.3996517316874884
2010-10-28,1.4934455597142635,1.3962835969376775
2010-10-29,1.4932201563911571,1.3897819328775425
2010-11-01,1.482024297159062,1.3820541972715614
2010-11-02,1.5084378983479965,1.3858827549805979
2010-11-03,1.5049719641082693,1.392488368791524
2010-11-04,1.5009830216564215,1.4029432739482854
2010-11-05,1.436078155719725,1.3748569073097463
2010-11-08,1.4428903007960079,1.3756745487013327
2010-11-09,1.4697630304203708,1.3825793250887515
2010-11-10,1.4894010094809156,1.3917154781001153
2010-11-11,1.4733272842225404,1.3792121017130352
2010-11-12,1.4742576775289569,1.3735950123122742
2010-11-15,1.4651733142792307,1.3614681768954997
2010-11-16,1.4445656120102721,1.3452003701803021
2010-11-17,1.4435582988778426,1.346849296638543
2010-11-18,1.4680951026432951,1.3738815331657843
2010-11-19,1.4847983075197755,1.388769536436059
2010-11-22,1.5101542801650623,1.4104699854422578
2010-11-23,1.4896730437731571,1.3915833649169258
2010-11-24,1.5074689042373475,1.4156449431776748
2010-11-26,1.5040972232857672,1.4158376935536756
2010-11-29,1.5089695241291516,1.4143081236023904
2010-11-30,1.5132913701452955,1.4070757461003214
2010-12-01,1.5490939412853084,1.435253586491584
2010-12-02,1.5463098725178304,1.4434530590872938
2010-12-03,1.5450455477221512,1.4444854720676041
2010-12-06,1.5536453198021345,1.4443237511065978
2010-12-07,1.5620748102838544,1.4436029510240727
2010-12-08,1.5648396276517975,1.4471864649220276
2010-12-09,1.564351364680063,1.4571359115040998
2010-12-10,1.577008938128727,1.4618720733568193
2010-12-13,1.5501025058513649,1.4511630840989882
2010-12-14,1.5688498439292908,1.458887269155272
2010-12-15,1.559837274891312,1.453979726763072
2010-12-16,1.5773214014941508,1.4672326570325043
2010-12-17,1.5755746685137952,1.4679512383838131
2010-12-20,1.5812712485934106,1.4694451359282419
2010-12-21,1.609145741234852,1.4833767382699845
2010-12-22,1.6185423063305955,1.48641720751543
2010-12-23,1.6112197668351051,1.483013106907124
2010-12-27,1.6033913149685382,1.4817862074526544
2010-12-28,1.6079549797993757,1.4812741562906655
2010-12-29,1.606935347079854,1.4817167682279742
2010-12-30,1.600383927874285,1.4784833423508583
2010-12-31,1.6007706606052283,1.4724990214843443
2011-01-03,1.6187035784516266,1.4917490009920886
2011-01-04,1.6134377329022715,1.486155308580214
2011-01-05,1.6492679080370574,1.5016977140044927
2011-01-06,1.702614230047828,1.5220270881339761
2011-01-07,1.7104694879734468,1.5238739309698743
2011-01-10,1.7328751075017017,1.535611411586658
2011-01-11,1.7331805769599447,1.5497982901369303
2011-01-12,1.8254560418546701,1.5943994435673692
2011-01-13,1.833463280179379,1.6001586242298813
2011-01-14,1.8365807267110157,1.6167991709244525
2011-01-18,1.8452997623456422,1.6142392169263657
2011-01-19,1.8080261837414384,1.5772093473269662
2011-01-20,1.7861322998072768,1.5636850499929604
2011-01-21,1.7650761595710112,1.5497333427989628
2011-01-24,1.8235983869396306,1.5875659188753193
2011-01-25,1.8101029029167273,1.5904210115389013
2011-01-26,1.8162078010245923,1.601871420040663
2011-01-27,1.869648603072271,1.6367914867841842
2011-01-28,1.8401976727789677,1.598568446762973
2011-01-31,1.8355634627385111,1.598687130563518
2011-02-01,1.8501650194950017,1.6139267926203935
2011-02-02,1.854089190556946,1.6100116211368873
2011-02-03,1.8483282896396716,1.6063232799056544
2011-02-04,1.8762175547801716,1.6234036352860481
2011-02-07,1.8684956535302095,1.6260463410197143
2011-02-08,1.8629737462798945,1.629407176014928
2011-02-09,1.8615482453235976,1.62482758698584
2011-02-10,1.8426656091564102,1.6186498239834741
2011-02-11,1.8662694914628266,1.6330508769365049
2011-02-14,1.8822682949888234,1.640965063365365
2011-02-15,1.8643556397063685,1.629324013052221
2011-02-16,1.8734158614270588,1.6363757152178466
2011-02-17,1.919035606160766,1.6590288054533442
2011-02-18,1.905738363558689,1.6506628716601959
2011-02-22,1.8269652773202456,1.59794583611633
2011-02-23,1.7866299186512284,1.5726642840287106
2011-02-24,1.8068334854754444,1.585290469444744
2011-02-25,1.8224597644565397,1.6014342407652242
2011-02-28,1.8022068405912084,1.5868744832860369
2011-03-01,1.7646032344176268,1.564396200888822
2011-03-02,1.7506316865195655,1.568144524589823
2011-03-03,1.7631530217812084,1.5843007555725512
2011-03-04,1.7818686630921858,1.587478049832806
2011-03-07,1.7517115628182196,1.562660228085766
2011-03-08,1.7174543687556196,1.547187284440622
2011-03-09,1.708840832743408,1.5420463629551926
2011-03-10,1.6838421402892483,1.5119970657269592
2011-03-11,1.697886293612714,1.5237959390319542
2011-03-14,1.6860035022788047,1.521752196430649
2011-03-15,1.6878218825763898,1.5126438217422578
2011-03-16,1.6675047560556917,1.4853963410827815
2011-03-17,1.676362969849722,1.4916595971358326
2011-03-18,1.6671822324095842,1.4900376323721491
2011-03-21,1.709694180214689,1.5212513497400928
2011-03-22,1.7221908239632646,1.5244438898464494
2011-03-23,1.7404305992978946,1.5371425480011425
2011-03-24,1.778057996289804,1.5637155333179096
2011-03-25,1.7671738867605977,1.5606870896216516
2011-03-28,1.7951706119320894,1.5707525392559925
2011-03-29,1.8114770324001999,1.585381303014903
2011-03-30,1.808712339146885,1.5940415080745989
