,portfolio,market
2009-06-23,1.0,1.0
2009-06-24,1.0,1.0
2009-06-25,1.0,1.0
2009-06-26,1.0,1.0
2009-06-29,1.0,1.0
2009-06-30,1.0,1.0
2009-07-01,1.0,1.0
2009-07-02,1.0,1.0
2009-07-06,1.0,1.0
2009-07-07,1.0,1.0
2009-07-08,1.0,1.0
2009-07-09,1.0,1.0
2009-07-10,1.0,1.0
2009-07-13,1.0,1.0
2009-07-14,1.0,1.0
2009-07-15,1.0,1.0
2009-07-16,1.0,1.0
2009-07-17,1.0,1.0
2009-07-20,1.0,1.0
2009-07-21,1.0,1.0
2009-07-22,1.0,1.0
2009-07-23,1.0,1.0
2009-07-24,1.0,1.0
2009-07-27,1.0,1.0
2009-07-28,1.0,1.0
2009-07-29,1.0,1.0
2009-07-30,1.0,1.0
2009-07-31,1.0,1.0
2009-08-03,1.0,1.0
2009-08-04,1.0,1.0
2009-08-05,1.0,1.0
2009-08-06,1.0,1.0
2009-08-07,1.0,1.0
2009-08-10,1.0,1.0
2009-08-11,1.0,1.0
2009-08-12,1.0,1.0
2009-08-13,1.0,1.0
2009-08-14,1.0,1.0
2009-08-17,1.0,1.0
2009-08-18,1.0,1.0
2009-08-19,1.0,1.0
2009-08-20,1.0,1.0
2009-08-21,1.0,1.0
2009-08-24,1.0,1.0
2009-08-25,1.0,1.0
2009-08-26,1.0,1.0
2009-08-27,1.0,1.0
2009-08-28,1.0,1.0
2009-08-31,1.0,1.0
2009-09-01,1.0,1.0
2009-09-02,1.0,1.0
2009-09-03,1.0,1.0
2009-09-04,1.0,1.0
2009-09-08,1.0,1.0
2009-09-09,1.0,1.0
2009-09-10,1.0,1.0
2009-09-11,1.0,1.0
2009-09-14,1.0,1.0
2009-09-15,1.0,1.0
2009-09-16,1.0,1.0
2009-09-17,1.0,1.0
2009-09-18,1.0,1.0
2009-09-21,1.0,1.0
2009-09-22,1.0041349697615864,1.0039465036740365
2009-09-23,0.9943065502394594,0.9972661797059478
2009-09-24,0.9797871582408048,0.9882091390470359
2009-09-25,0.9719083046326017,0.9805685321867937
2009-09-28,0.9904306128103445,0.9961472548580896
2009-09-29,0.9870274562847302,0.9911799439549565
2009-09-30,0.9897762775827869,0.9961760459033948
2009-10-01,0.9574855694018835,0.9632348907655058
2009-10-02,0.9523278054445552,0.966069047731404
2009-10-05,0.9767192015696522,0.9630100234826043
2009-10-06,0.9877462773095617,0.975905743693813
2009-10-07,0.9936805354248117,0.9730232226019628
2009-10-08,0.9911837525498054,0.9699693041888594
2009-10-09,1.007206064071463,0.9786822567067334
2009-10-12,0.9954884322657812,0.975398904766943
2009-10-13,0.9986403726213813,0.9772998723431721
2009-10-14,1.021461951524702,0.9872124088591666
2009-10-15,1.03177560407618,0.9905770986931589
2009-10-16,1.0125626002214838,0.9744579950664672
2009-10-19,1.0225224263638149,0.9818952512365189
2009-10-20,1.013535936796416,0.9796056822489037
2009-10-21,0.9934220658258902,0.9748799876803166
2009-10-22,1.0102447684268818,0.9845713444544099
2009-10-23,1.0932184401474543,1.0120756353619313
2009-10-26,1.103267437642754,1.0119527072361594
2009-10-27,1.0916731731903453,1.0000250169656908
2009-10-28,1.0639672429131908,0.9741601356897522
2009-10-29,1.0798067464182457,0.9896629721278671
2009-10-30,1.054303580330824,0.9663095080164747
2009-11-02,1.0516406327652663,0.968453775527761
2009-11-03,1.0479548756914487,0.9672431703244581
2009-11-04,1.0499325953821905,0.9689074558653921
2009-11-05,1.087592642183104,0.996170923909159
2009-11-06,1.100437000723978,1.0069070193651564
2009-11-09,1.1165033729927905,1.0253030994626136
2009-11-10,1.126454614409521,1.0209559540296695
2009-11-11,1.1385566673260799,1.036552554715742
2009-11-12,1.1181143900828912,1.0228798462858364
2009-11-13,1.1415508421073377,1.0372296681307307
2009-11-16,1.156468337887378,1.0523810894897545
2009-11-17,1.161368023798833,1.0539776556513856
2009-11-18,1.1561710060580828,1.047195047395323
2009-11-19,1.1293682672929983,1.027089031923245
2009-11-20,1.1285957561007964,1.0249218864378244
2009-11-23,1.1447954355940264,1.0383746929288244
2009-11-24,1.1368914489828492,1.034765482309457
2009-11-25,1.1359532208964678,1.0404679137959962
2009-11-27,1.1106056469111245,1.021063645761922
2009-11-30,1.1343593532527372,1.0301375752019597
2009-12-01,1.1426640060839783,1.0449318112080779
2009-12-02,1.1566309578547482,1.0534431834008091
2009-12-03,1.1484877058842926,1.0488393888863368
2009-12-04,1.1534265840052982,1.0534226807184233
2009-12-07,1.1368823144686706,1.05711849002542
2009-12-08,1.1247977603064716,1.0439518103367975
2009-12-09,1.1272940971191758,1.0477184984070176
2009-12-10,1.1484618220956349,1.0512716467717824
2009-12-11,1.1404714374912024,1.0442981048951756
2009-12-14,1.1419915571008399,1.0542731144505717
2009-12-15,1.141362075421464,1.0500292746797117
2009-12-16,1.121985816124324,1.0569480811303813
2009-12-17,1.101267988860759,1.0425262796200643
2009-12-18,1.1009066286979892,1.0473849152230073
2009-12-21,1.1182577827383855,1.0665762717232627
2009-12-22,1.1216329939070386,1.0777899583587565
2009-12-23,1.158714290677679,1.0961921761336688
2009-12-24,1.1681545295928564,1.103253452800179
2009-12-28,1.1770916379853427,1.106798755413718
2009-12-29,1.183633895591643,1.1108666483358138
2009-12-30,1.1757517321073976,1.1118724431234257
2009-12-31,1.164128994975608,1.1017948162749265
2010-01-04,1.1788004951267963,1.1150752102389136
2010-01-05,1.174009425689117,1.1170367181806165
2010-01-06,1.1867979190211966,1.122585390235701
2010-01-07,1.1823907300549086,1.1137699815743793
2010-01-08,1.1933109675542113,1.1169122568984835
2010-01-11,1.1864714915758607,1.1066385892299164
2010-01-12,1.184939404755411,1.0998054058310758
2010-01-13,1.1955349827571904,1.1139642785115218
2010-01-14,1.1824198431191946,1.1100158158399247
2010-01-15,1.1877248542692331,1.1002907231007921
2010-01-19,1.205167593383208,1.1181265950523984
2010-01-20,1.199713008099303,1.1103112383521918
2010-01-21,1.1902165748029865,1.0996330629447049
2010-01-22,1.1510924075427447,1.071537267393033
2010-01-25,1.1447151430489633,1.0746291670833301
2010-01-26,1.1399516170616049,1.070545079600809
2010-01-27,1.165595829733059,1.0895388451510126
2010-01-28,1.2283193918843511,1.0950587484076426
2010-01-29,1.2089356058945462,1.0738733253490997
2010-02-01,1.2005283152816595,1.0838381106599668
2010-02-02,1.206608703920602,1.091272603614831
2010-02-03,1.2028819698920432,1.0936091789906377
2010-02-04,1.168863879368303,1.054777731705769
2010-02-05,1.1818527174839364,1.0620435452593202
2010-02-08,1.1746389948318947,1.0548532079971928
2010-02-09,1.1871436184970527,1.0673233414509675
2010-02-10,1.196112073357947,1.075970271999783
2010-02-11,1.2255593576677912,1.096493761301836
2010-02-12,1.235395747598862,1.1015056468668916
2010-02-16,1.2450516246896508,1.111982006405667
2010-02-17,1.239875468495046,1.1114755023443532
2010-02-18,1.25588565645379,1.1130710081440542
2010-02-19,1.2432221755362796,1.1053273545634394
2010-02-22,1.2411484490240265,1.1045702874296506
2010-02-23,1.2223461823261654,1.0882413519534768
2010-02-24,1.2347397540359704,1.0997999684346047
2010-02-25,1.2291640018696974,1.0980074335678676
2010-02-26,1.2278909535547893,1.0964716513747448
2010-03-01,1.271628575405385,1.1274171706180822
2010-03-02,1.275525349464633,1.1323164195703832
2010-03-03,1.2619747121119613,1.1319511200194787
2010-03-04,1.2647644724107614,1.1332859511958147
2010-03-05,1.2815922273092453,1.1542849492376628
2010-03-08,1.2955615295283807,1.1591585122537043
2010-03-09,1.3016110703423263,1.1665200405035923
2010-03-10,1.3344664101322004,1.1801765537215116
2010-03-11,1.3385970232228548,1.1822165904491388
2010-03-12,1.3185501579140226,1.1764665616664347
2010-03-15,1.3124728922398392,1.175655745072578
2010-03-16,1.3239389977356801,1.184531796558109
2010-03-17,1.331093568634536,1.1913358794039801
2010-03-18,1.3357637447213682,1.187115560369171
2010-03-19,1.3302328606374778,1.1789345850930775
2010-03-22,1.3617028190613931,1.1969289695672072
2010-03-23,1.3819422243922608,1.217502612457072
2010-03-24,1.3639217104966208,1.2011893711288475
2010-03-25,1.3721476241427155,1.2040641172954103
2010-03-26,1.364675986384266,1.1999840737274658
2010-03-29,1.3692262906863022,1.2047262981066387
2010-03-30,1.3743294072867085,1.2105506573172984
2010-03-31,1.3616403409735225,1.2021721887627805
2010-04-01,1.3656940799435,1.2043066515100112
2010-04-05,1.3933761954906823,1.218569187273376
2010-04-06,1.4110681440675255,1.2190863837503907
2010-04-07,1.3835697585656836,1.2082346779785487
2010-04-08,1.4043263729681803,1.215076341382174
2010-04-09,1.423521712507353,1.2249040380204812
2010-04-12,1.4363532225318554,1.2316008801697964
2010-04-13,1.4621957362177986,1.2471014151712205
2010-04-14,1.5033424506480664,1.2605452761920048
2010-04-15,1.5219729292001938,1.2680713679945614
2010-04-16,1.4965701097731654,1.2471958106320555
2010-04-19,1.4900659552224695,1.2450223582238298
2010-04-20,1.516293459843247,1.2575253684999412
2010-04-21,1.5170772530978593,1.259394559634559
2010-04-22,1.5888276196924993,1.2839949868385356
2010-04-23,1.5546052266064698,1.2752552359343428
2010-04-26,1.5933481611340135,1.2875359812254934
2010-04-27,1.5567682167559418,1.2584615000035584
2010-04-28,1.5442280468380967,1.2600371081264776
2010-04-29,1.5820082145129841,1.284295801317374
2010-04-30,1.5291817724526964,1.256895160221183
2010-05-03,1.5632070814706949,1.2763108339038007
2010-05-04,1.5030639793545824,1.2400727060680254
2010-05-05,1.4833749437836456,1.2196156979029396
2010-05-06,1.4387250145639225,1.1883784768498449
2010-05-07,1.380934334826658,1.1497606754003586
2010-05-10,1.4520502080558646,1.2121224748155262
2010-05-11,1.4750145839405466,1.2214263577720654
2010-05-12,1.54961216997229,1.25686271657016
2010-05-13,1.5496697985745767,1.2507471966614578
2010-05-14,1.4982790919481315,1.2115099374707883
2010-05-17,1.5238517442508916,1.223444943378849
2010-05-18,1.4802467454778572,1.2008149796881336
2010-05-19,1.4818112412169937,1.199582041262415
2010-05-20,1.408646382712189,1.1535208414256617
2010-05-21,1.439584514357332,1.1727140740160884
2010-05-24,1.4285648623217357,1.1602708172398088
2010-05-25,1.456586377634128,1.169650801067671
2010-05-26,1.443405362450678,1.1569217971157821
2010-05-27,1.502040232877859,1.2005363818978985
2010-05-28,1.505454361282813,1.1982606732350731
2010-06-01,1.4554100878574538,1.1776311951220035
2010-06-02,1.5038328110186192,1.2057192791790488
2010-06-03,1.5210738263731312,1.2151014146260413
2010-06-04,1.4509070693252244,1.1629580978898226
2010-06-07,1.42417935580008,1.1387575425257381
2010-06-08,1.4137786559860823,1.1359388704743834
2010-06-09,1.4425192971365646,1.1388656226275098
2010-06-10,1.4829938309418838,1.1697773977146941
2010-06-11,1.5025087056503883,1.1867643719154088
2010-06-14,1.528544085798221,1.1935554924507776
2010-06-15,1.554865776882378,1.2213297567127483
2010-06-16,1.5990281129848094,1.233081319545233
2010-06-17,1.5912841019679569,1.2400646618448896
2010-06-18,1.5934362834685352,1.2375189973901535
2010-06-21,1.5553816146397796,1.2180745202345078
2010-06-22,1.5315355397333954,1.20296797475081
2010-06-23,1.5284253446109775,1.2011742102786942
2010-06-24,1.4910966981125415,1.1779718817406326
2010-06-25,1.516491035966061,1.1816558662271872
2010-06-28,1.5193154788420944,1.1824009764940207
2010-06-29,1.452479309020841,1.1358832362075613
2010-06-30,1.4507797112662384,1.1273432674688628
2010-07-01,1.4475847444480883,1.1284063092954906
2010-07-02,1.4376383684924328,1.1252958582724837
2010-07-06,1.4330567029459451,1.1273454720256688
2010-07-07,1.5046752320767571,1.1677620020174824
2010-07-08,1.504076098128774,1.1696245498556588
2010-07-09,1.5188484391857042,1.1764034075253826
2010-07-12,1.5256988176070572,1.1794047768665132
2010-07-13,1.559908768722056,1.1957226552502636
2010-07-14,1.5806350971065077,1.2068897356353083
2010-07-15,1.5654920092558837,1.197456017877179
2010-07-16,1.5211241757907206,1.1669491623890407
2010-07-19,1.5408715314334522,1.1768722246311447
2010-07-20,1.5528991355004156,1.189835724769679
2010-07-21,1.5219804428125374,1.1732095207401545
2010-07-22,1.5038764247034406,1.1841391245669048
2010-07-23,1.523987651760369,1.1933049013371637
2010-07-26,1.5153944031804865,1.199644620833936
2010-07-27,1.5170565083932142,1.1999636226223065
2010-07-28,1.4855005593322541,1.1803099622718907
2010-07-29,1.4592914021317511,1.1583358090091829
2010-07-30,1.473216522896946,1.1639886215369246
2010-08-02,1.5032885684618007,1.1822872895214953
2010-08-03,1.5175792001515638,1.184903115367304
2010-08-04,1.5620188760217961,1.2022750567341227
2010-08-05,1.5588477567991512,1.193982343654427
2010-08-06,1.5812030813055764,1.2010632525988443
2010-08-09,1.589496661163874,1.2113313385008826
2010-08-10,1.613930503507565,1.2051932143899209
2010-08-11,1.5900812121347463,1.1743959483005613
2010-08-12,1.615255754835712,1.1807768151993319
2010-08-13,1.6049764254365042,1.1791962697347138
2010-08-16,1.6458694893835464,1.1885998172863215
2010-08-17,1.6389696413115757,1.1929015057920915
2010-08-18,1.6229348956147198,1.1889779536053255
2010-08-19,1.6032791560831603,1.1827397902138401
2010-08-20,1.6104234141450058,1.1840132516806772
2010-08-23,1.5934606802117022,1.1740241851423954
2010-08-24,1.550695207941157,1.1537202006569487
2010-08-25,1.5768841257505304,1.1678986778085854
2010-08-26,1.5655147992969516,1.155612722592411
2010-08-27,1.5919769798861265,1.1692805452683717
2010-08-30,1.5609153981301223,1.1478346253150697
2010-08-31,1.5532855966663899,1.1389097357989324
2010-09-01,1.6354448270743407,1.1739402920522823
2010-09-02,1.6652827859178188,1.1921058959580169
2010-09-03,1.6814857666265892,1.2097614287932303
2010-09-07,1.6752149804797838,1.199545563524961
2010-09-08,1.693262880031009,1.214428668305512
2010-09-09,1.7100830703015975,1.2210082100794837
2010-09-10,1.7040458724773582,1.220099335781809
2010-09-13,1.7359703287074084,1.2418018060972122
2010-09-14,1.7351434438089592,1.2419874349778006
2010-09-15,1.73293092571362,1.243005712914726
2010-09-16,1.7348863684222702,1.2474495970166826
2010-09-17,1.7336420334959284,1.245799349790166
2010-09-20,1.7681941331386943,1.2643192430668053
2010-09-21,1.7837746836376218,1.273172391894973
2010-09-22,1.815087857829997,1.2794486536834866
2010-09-23,1.819454667508432,1.2781016747685847
2010-09-24,1.8737611086247685,1.3101936620116184
2010-09-27,1.860243057772527,1.3236978778497874
2010-09-28,1.8541445766129774,1.3225824437437745
2010-09-29,1.866217242631006,1.3343641329058396
2010-09-30,1.8304897157353737,1.3214907762601222
2010-10-01,1.803801233139011,1.3152156419657473
2010-10-04,1.8036020140865567,1.311783732883056
2010-10-05,1.8262053653886852,1.3293876277793992
2010-10-06,1.7983008238972757,1.3124093211446988
2010-10-07,1.8077242762519616,1.312289927921908
2010-10-08,1.8129046239124633,1.3203754109257286
2010-10-11,1.8320337311353498,1.3268556020920843
2010-10-12,1.8507048377487965,1.3432108956643383
2010-10-13,1.8416862964138676,1.3543002589072795
2010-10-14,1.836313563924407,1.3514550082522847
2010-10-15,1.868802009321035,1.3700559882228627
2010-10-18,1.8627068444211135,1.374815923478899
2010-10-19,1.830955356751781,1.3523232151746227
2010-10-20,1.8509625483541732,1.3578467236613672
2010-10-21,1.9233036618736878,1.3729894249964727
2010-10-22,1.9356998785725168,1.3849047823546061
2010-10-25,1.9293458891011426,1.3863556339260998
2010-10-26,1.9704347788005234,1.3972564960002036
2010-10-27,1.9646057717667074,1.3996517316874884
2010-10-28,1.9564852594465316,1.3962835969376775
2010-10-29,1.933325198964782,1.3897819328775425
2010-11-01,1.9120793257277946,1.3820541972715614
2010-11-02,1.9357481821409526,1.3858827549805979
2010-11-03,1.952094980878816,1.392488368791524
2010-11-04,1.954739756456681,1.4029432739482854
2010-11-05,1.8596604812849324,1.3748569073097463
2010-11-08,1.8724257008480858,1.3756745487013327
2010-11-09,1.9085701053451127,1.3825793250887515
2010-11-10,1.941173164224452,1.3917154781001153
2010-11-11,1.9228604168565249,1.3792121017130352
2010-11-12,1.9029293224750836,1.3735950123122742
2010-11-15,1.872354952248647,1.3614681768954997
2010-11-16,1.854744872398805,1.3452003701803021
2010-11-17,1.852400360726751,1.346849296638543
2010-11-18,1.882223995085195,1.3738815331657843
2010-11-19,1.9015171235487307,1.388769536436059
2010-11-22,1.9596384296838438,1.4104699854422578
2010-11-23,1.9455751909005805,1.3915833649169258
2010-11-24,1.9875873630840482,1.4156449431776748
2010-11-26,1.989932961520092,1.4158376935536756
2010-11-29,1.9992896489929939,1.4143081236023904
2010-11-30,1.9923095899920054,1.4070757461003214
2010-12-01,2.0169824910897836,1.435253586491584
2010-12-02,1.9983735093148638,1.4434530590872938
2010-12-03,1.9772703652386452,1.4444854720676041
2010-12-06,2.0139147716857124,1.4443237511065978
2010-12-07,2.0046933560295193,1.4436029510240727
2010-12-08,2.0026691491848716,1.4471864649220276
2010-12-09,2.007915023791606,1.4571359115040998
2010-12-10,2.023481352402486,1.4618720733568193
2010-12-13,1.9765269327819768,1.4511630840989882
2010-12-14,1.9970026664641574,1.458887269155272
2010-12-15,1.9923793331214017,1.453979726763072
2010-12-16,2.0206762708436523,1.4672326570325043
2010-12-17,2.017476043151402,1.4679512383838131
2010-12-20,2.0385399869083685,1.4694451359282419
2010-12-21,2.0666799017473987,1.4833767382699845
2010-12-22,2.0666753307577124,1.48641720751543
2010-12-23,2.049369252306199,1.483013106907124
2010-12-27,2.0391833477466372,1.4817862074526544
2010-12-28,2.04869870370549,1.4812741562906655
2010-12-29,2.055334631686378,1.4817167682279742
2010-12-30,2.0472215875280413,1.4784833423508583
2010-12-31,2.023630068352406,1.4724990214843443
2011-01-03,2.0411837319887707,1.4917490009920886
2011-01-04,2.044659247048321,1.486155308580214
2011-01-05,2.0561954363494253,1.5016977140044927
2011-01-06,2.0427591141518513,1.5220270881339761
2011-01-07,2.043913075072391,1.5238739309698743
2011-01-10,2.0657567965311783,1.535611411586658
2011-01-11,2.082087279108063,1.5497982901369303
2011-01-12,2.136901707812649,1.5943994435673692
2011-01-13,2.1569730215011758,1.6001586242298813
2011-01-14,2.1599326622984627,1.6167991709244525
2011-01-18,2.1873192081584887,1.6142392169263657
2011-01-19,2.1418394390522595,1.5772093473269662
2011-01-20,2.095601513906481,1.5636850499929604
2011-01-21,2.0596440198064863,1.5497333427989628
2011-01-24,2.0865344979739757,1.5875659188753193
2011-01-25,2.0923947000060936,1.5904210115389013
2011-01-26,2.0829725645698898,1.601871420040663
2011-01-27,2.188716585225528,1.6367914867841842
2011-01-28,2.145631638209626,1.598568446762973
2011-01-31,2.1316970759513514,1.598687130563518
2011-02-01,2.1377675107390957,1.6139267926203935
2011-02-02,2.1298351459837845,1.6100116211368873
2011-02-03,2.141965675242028,1.6063232799056544
2011-02-04,2.1800774153686726,1.6234036352860481
2011-02-07,2.186309705419882,1.6260463410197143
2011-02-08,2.207983908226751,1.629407176014928
2011-02-09,2.2253477381533076,1.62482758698584
2011-02-10,2.2384123747698896,1.6186498239834741
2011-02-11,2.2670100320178044,1.6330508769365049
2011-02-14,2.303673485234347,1.640965063365365
2011-02-15,2.279346756972089,1.629324013052221
2011-02-16,2.2751136219337154,1.6363757152178466
2011-02-17,2.2870624040203635,1.6590288054533442
2011-02-18,2.2835222929278673,1.6506628716601959
2011-02-22,2.2045763241378125,1.59794583611633
2011-02-23,2.1436868057341005,1.5726642840287106
2011-02-24,2.1632205897548085,1.585290469444744
2011-02-25,2.187868163276658,1.6014342407652242
2011-02-28,2.147340406668888,1.5868744832860369
2011-03-01,2.1115984264326992,1.564396200888822
2011-03-02,2.127023890314372,1.568144524589823
2011-03-03,2.143484802603909,1.5843007555725512
2011-03-04,2.1739325890952177,1.587478049832806
2011-03-07,2.1224721600304073,1.562660228085766
2011-03-08,2.078967730359446,1.547187284440622
2011-03-09,2.0786841531115248,1.5420463629551926
2011-03-10,2.0662061385845973,1.5119970657269592
2011-03-11,2.0847414734413086,1.5237959390319542
2011-03-14,2.0611764959990433,1.521752196430649
2011-03-15,2.072923598187984,1.5126438217422578
2011-03-16,2.0528577273382513,1.4853963410827815
2011-03-17,2.041401956110946,1.4916595971358326
2011-03-18,2.036043772492496,1.4900376323721491
2011-03-21,2.094262466166611,1.5212513497400928
2011-03-22,2.1170252593972188,1.5244438898464494
2011-03-23,2.1397578002461146,1.5371425480011425
2011-03-24,2.1703541937948163,1.5637155333179096
2011-03-25,2.1758925975065693,1.5606870896216516
2011-03-28,2.1942517965121096,1.5707525392559925
2011-03-29,2.2386877099720466,1.585381303014903
2011-03-30,2.26539114010511,1.5940415080745989
2011-03-31,2.2512022363846182,1.5910105571333533
2011-04-01,2.2757673339401627,1.5946797603483602
