,portfolio,market
2008-08-28,1.0,1.0
2008-08-29,1.0,1.0
2008-09-02,1.0,1.0
2008-09-03,1.0,1.0
2008-09-04,1.0,1.0
2008-09-05,1.0,1.0
2008-09-08,1.0,1.0
2008-09-09,1.0,1.0
2008-09-10,1.0,1.0
2008-09-11,1.0,1.0
2008-09-12,1.0,1.0
2008-09-15,1.0,1.0
2008-09-16,1.0,1.0
2008-09-17,1.0,1.0
2008-09-18,1.0,1.0
2008-09-19,1.0,1.0
2008-09-22,1.0,1.0
2008-09-23,1.0,1.0
2008-09-24,1.0,1.0
2008-09-25,1.0,1.0
2008-09-26,1.0,1.0
2008-09-29,1.0,1.0
2008-09-30,1.0,1.0
2008-10-01,1.0,1.0
2008-10-02,1.0,1.0
2008-10-03,1.0,1.0
2008-10-06,1.0,1.0
2008-10-07,1.0,1.0
2008-10-08,1.0,1.0
2008-10-09,1.0,1.0
2008-10-10,1.0,1.0
2008-10-13,1.0,1.0
2008-10-14,1.0,1.0
2008-10-15,1.0,1.0
2008-10-16,1.0,1.0
2008-10-17,1.0,1.0
2008-10-20,1.0,1.0
2008-10-21,1.0,1.0
2008-10-22,1.0,1.0
2008-10-23,1.0,1.0
2008-10-24,1.0,1.0
2008-10-27,1.0,1.0
2008-10-28,1.0,1.0
2008-10-29,1.0,1.0
2008-10-30,1.0,1.0
2008-10-31,1.0,1.0
2008-11-03,1.0,1.0
2008-11-04,1.0,1.0
2008-11-05,1.0,1.0
2008-11-06,1.0,1.0
2008-11-07,1.0,1.0
2008-11-10,1.0,1.0
2008-11-11,1.0,1.0
2008-11-12,1.0,1.0
2008-11-13,1.0,1.0
2008-11-14,1.0,1.0
2008-11-17,1.0,1.0
2008-11-18,1.0,1.0
2008-11-19,1.0,1.0
2008-11-20,1.0,1.0
2008-11-21,1.0,1.0
2008-11-24,1.0,1.0
2008-11-25,1.0,1.0
2008-11-26,1.0,1.0
2008-11-28,1.0,1.0
2008-12-01,1.0,1.0
2008-12-02,1.0,1.0
2008-12-03,1.0,1.0
2008-12-04,1.0,1.0
2008-12-05,1.0,1.0
2008-12-08,1.0,1.0
2008-12-09,1.0,1.0
2008-12-10,1.0,1.0
2008-12-11,1.0,1.0
2008-12-12,1.0,1.0
2008-12-15,1.0,1.0
2008-12-16,1.0,1.0
2008-12-17,1.0,1.0
2008-12-18,1.0,1.0
2008-12-19,1.0,1.0
2008-12-22,1.0,1.0
2008-12-23,1.0,1.0
2008-12-24,1.0,1.0
2008-12-26,1.0,1.0
2008-12-29,1.0,1.0
2008-12-30,1.0,1.0
2008-12-31,1.0,1.0
2009-01-02,1.0,1.0
2009-01-05,1.0,1.0
2009-01-06,1.0,1.0
2009-01-07,1.0,1.0
2009-01-08,1.0,1.0
2009-01-09,1.0,1.0
2009-01-12,1.0,1.0
2009-01-13,1.0,1.0
2009-01-14,1.0,1.0
2009-01-15,1.0,1.0
2009-01-16,1.0,1.0
2009-01-20,1.0,1.0
2009-01-21,1.0,1.0
2009-01-22,1.0,1.0
2009-01-23,1.0,1.0
2009-01-26,1.0,1.0
2009-01-27,1.0,1.0
2009-01-28,1.0,1.0
2009-01-29,1.0,1.0
2009-01-30,1.0,1.0
2009-02-02,1.0,1.0
2009-02-03,1.0,1.0
2009-02-04,1.0,1.0
2009-02-05,1.0,1.0
2009-02-06,1.0,1.0
2009-02-09,1.0,1.0
2009-02-10,1.0,1.0
2009-02-11,1.0,1.0
2009-02-12,1.0,1.0
2009-02-13,1.0,1.0
2009-02-17,1.0,1.0
2009-02-18,1.0,1.0
2009-02-19,1.0,1.0
2009-02-20,1.0,1.0
2009-02-23,1.0,1.0
2009-02-24,1.0,1.0
2009-02-25,1.0,1.0
2009-02-26,1.0,1.0
2009-02-27,1.0,1.0
2009-03-02,1.0,1.0
2009-03-03,1.0,1.0
2009-03-04,1.0,1.0
2009-03-05,1.0,1.0
2009-03-06,1.0,1.0
2009-03-09,1.0,1.0
2009-03-10,1.0,1.0
2009-03-11,1.0,1.0
2009-03-12,1.0,1.0
2009-03-13,1.0,1.0
2009-03-16,1.0,1.0
2009-03-17,1.0,1.0
2009-03-18,1.0,1.0
2009-03-19,1.0,1.0
2009-03-20,1.0,1.0
2009-03-23,1.0,1.0
2009-03-24,1.0,1.0
2009-03-25,1.0,1.0
2009-03-26,1.0,1.0
2009-03-27,1.0,1.0
2009-03-30,1.0,1.0
2009-03-31,1.0,1.0
2009-04-01,1.0,1.0
2009-04-02,1.0,1.0
2009-04-03,1.0,1.0
2009-04-06,1.0,1.0
2009-04-07,1.0,1.0
2009-04-08,1.0,1.0
2009-04-09,1.0,1.0
2009-04-13,1.0,1.0
2009-04-14,1.0,1.0
2009-04-15,1.0,1.0
2009-04-16,1.0,1.0
2009-04-17,1.0,1.0
2009-04-20,1.0,1.0
2009-04-21,1.0,1.0
2009-04-22,1.0,1.0
2009-04-23,1.0,1.0
2009-04-24,1.0,1.0
2009-04-27,1.0,1.0
2009-04-28,1.0,1.0
2009-04-29,1.0,1.0
2009-04-30,1.0,1.0
2009-05-01,1.0,1.0
2009-05-04,1.0,1.0
2009-05-05,1.0,1.0
2009-05-06,1.0,1.0
2009-05-07,1.0,1.0
2009-05-08,1.0,1.0
2009-05-11,1.0,1.0
2009-05-12,1.0,1.0
2009-05-13,1.0,1.0
2009-05-14,1.0,1.0
2009-05-15,1.0,1.0
2009-05-18,1.0,1.0
2009-05-19,1.0,1.0
2009-05-20,1.0,1.0
2009-05-21,1.0,1.0
2009-05-22,1.0,1.0
2009-05-26,1.0,1.0
2009-05-27,1.0,1.0
2009-05-28,1.0,1.0
2009-05-29,1.0,1.0
2009-06-01,1.0,1.0
2009-06-02,1.0,1.0
2009-06-03,1.0,1.0
2009-06-04,1.0,1.0
2009-06-05,1.0,1.0
2009-06-08,1.0,1.0
2009-06-09,1.0,1.0
2009-06-10,1.0,1.0
2009-06-11,1.0,1.0
2009-06-12,1.0,1.0
2009-06-15,1.0,1.0
2009-06-16,1.0,1.0
2009-06-17,1.0,1.0
2009-06-18,1.0,1.0
2009-06-19,1.0,1.0
2009-06-22,1.0,1.0
2009-06-23,1.0,1.0
2009-06-24,1.0,1.0
2009-06-25,1.0,1.0
2009-06-26,1.0,1.0
2009-06-29,1.0,1.0
2009-06-30,1.0,1.0
2009-07-01,1.0,1.0
2009-07-02,1.0,1.0
2009-07-06,1.0,1.0
2009-07-07,1.0,1.0
2009-07-08,1.0,1.0
2009-07-09,1.0,1.0
2009-07-10,1.0,1.0
2009-07-13,1.0,1.0
2009-07-14,1.0,1.0
2009-07-15,1.0,1.0
2009-07-16,1.0,1.0
2009-07-17,1.0,1.0
2009-07-20,1.0,1.0
2009-07-21,1.0,1.0
2009-07-22,1.0,1.0
2009-07-23,1.0,1.0
2009-07-24,1.0,1.0
2009-07-27,1.0,1.0
2009-07-28,1.0,1.0
2009-07-29,1.0,1.0
2009-07-30,1.0,1.0
2009-07-31,1.0,1.0
2009-08-03,1.0,1.0
2009-08-04,1.0,1.0
2009-08-05,0.9842717436901767,0.9879652080727497
2009-08-06,0.9729212903620043,0.9772174463727191
2009-08-07,0.9859396285253851,0.9884459171313642
2009-08-10,0.9811668390575147,0.9832024807412858
2009-08-11,0.9629626516728029,0.9681555047962734
2009-08-12,0.9876517839941726,0.9876631964168003
2009-08-13,0.9886751018076343,0.9918350611818562
2009-08-14,0.9797645819364966,0.9822614406854291
2009-08-17,0.955492615461101,0.9609295909725785
2009-08-18,0.9783493817444715,0.9803600047782821
2009-08-19,0.9968770084306646,0.9916485929864177
2009-08-20,1.0085334897908862,1.0027774270644438
2009-08-21,1.0330478589344385,1.0217395498533937
2009-08-24,1.029790317159116,1.0163871213262445
2009-08-25,1.0321370248369877,1.0200987149230096
2009-08-26,1.0305333118939304,1.0227340012489694
2009-08-27,1.0335085703173394,1.0258909695155383
2009-08-28,1.0303452470881007,1.030808412190865
2009-08-31,1.0193159329643433,1.0226275517403947
2009-09-01,1.001013037549299,1.0043722124854075
2009-09-02,0.9936806438940798,1.0007365330788482
2009-09-03,1.0045719458320768,1.010125647829576
2009-09-04,1.021208825587368,1.0266767083651849
2009-09-08,1.0371517473523104,1.0414325309735935
2009-09-09,1.0520836131626736,1.0564160192304721
2009-09-10,1.0627636367888156,1.068262272031229
2009-09-11,1.057454997693724,1.0630137655610998
2009-09-14,1.057489786125853,1.0614461369249302
2009-09-15,1.0616184862303393,1.0668223747354904
2009-09-16,1.0865842650009265,1.0847469149075109
2009-09-17,1.081166339594387,1.075995981534468
2009-09-18,1.0943579002407962,1.086611756942184
2009-09-21,1.0945173662148169,1.0862892306622876
2009-09-22,1.09955468598071,1.0905762751069443
2009-09-23,1.0925405288170582,1.0833195111245855
2009-09-24,1.0820356146809103,1.0734809453714584
2009-09-25,1.0737654902990015,1.0651810364521668
2009-09-28,1.0918992142195576,1.0821040350861062
2009-09-29,1.0874509344628926,1.0767080987400424
2009-09-30,1.0902483971606156,1.082135310443969
2009-10-01,1.0548070168683625,1.0463516884442192
2009-10-02,1.0595210787601081,1.0494304026323478
2009-10-05,1.0560123752456025,1.0461074175173202
2009-10-06,1.071328026105865,1.060115899488831
2009-10-07,1.0683915463123304,1.0569846478482319
2009-10-08,1.063520729788484,1.053667209222032
2009-10-09,1.0736724335896424,1.0631319957275762
2009-10-12,1.0706142613354828,1.0595653258632574
2009-10-13,1.073584741924503,1.0616303264479807
2009-10-14,1.0870626887710875,1.072398208154738
2009-10-15,1.0951408047084803,1.0760532344019584
2009-10-16,1.0761431889627984,1.058543225762031
2009-10-19,1.0818380729017225,1.0666222370403386
2009-10-20,1.0786649318705426,1.0641351029011867
2009-10-21,1.075186301091805,1.0590016317985718
2009-10-22,1.0874418844001779,1.0695292482380114
2009-10-23,1.1274380650718852,1.0994068632812422
2009-10-26,1.1288710006843483,1.099273327852073
2009-10-27,1.1168553713969307,1.0863164062811008
2009-10-28,1.0866918766905993,1.0582196643643036
2009-10-29,1.1025000805618344,1.075060228613235
2009-10-30,1.0764581259344421,1.0496916120747093
2009-11-02,1.0782747838537368,1.0520209067084312
2009-11-03,1.0772215932075238,1.0507058393464417
2009-11-04,1.0807000975113052,1.0532456345999985
2009-11-05,1.1149568144443966,1.0828822408211038
2009-11-06,1.1206535043822718,1.0945528556091009
2009-11-09,1.1428360557332689,1.1145502153970226
2009-11-10,1.1400240681447382,1.1098246743445295
2009-11-11,1.1577357187596578,1.1267788751716803
2009-11-12,1.139448520905174,1.1119160311151293
2009-11-13,1.1580407384772384,1.1275149277405119
2009-11-16,1.1769102905101045,1.1439851987285852
2009-11-17,1.1798650313357586,1.146187597263921
2009-11-18,1.1725865504439972,1.1388115950748763
2009-11-19,1.1502717006370828,1.1169465532453204
2009-11-20,1.1480890578589005,1.114589809476688
2009-11-23,1.165517515057949,1.1292195692923994
2009-11-24,1.1613609902721247,1.125294597672813
2009-11-25,1.1676835065106028,1.1314959209454227
2009-11-27,1.143844100924406,1.110394020691944
2009-11-30,1.1535835220958586,1.1202618061781693
2009-12-01,1.1712769462198278,1.1363503538377615
2009-12-02,1.1799448805348771,1.1463368435198444
2009-12-03,1.172588496277917,1.1413270819290628
2009-12-04,1.1747977970784995,1.1463145328809814
2009-12-07,1.1630780667909184,1.1503362423205128
2009-12-08,1.1516345946887225,1.1360085118282648
2009-12-09,1.1535348600425248,1.1401073500957535
2009-12-10,1.160599057110245,1.1439738186693467
2009-12-11,1.1528598883228582,1.1363853429858872
2009-12-14,1.1624420707824392,1.1472399587331357
2009-12-15,1.1568848686272835,1.14262189296707
2009-12-16,1.155850561330618,1.150150806562772
2009-12-17,1.1371776558513462,1.134457276371976
2009-12-18,1.1437289868794782,1.1397443513051773
2009-12-21,1.1648050869066016,1.1606280204721926
2009-12-22,1.1763519364975386,1.1728305410949953
2009-12-23,1.1990702955404746,1.1928554846809776
2009-12-24,1.20879897222772,1.2005394316835858
2009-12-28,1.2156967885359768,1.2043973625478532
2009-12-29,1.219486765406245,1.2088239662451836
2009-12-30,1.2159464122498165,1.20991845304289
2009-12-31,1.2024004913392714,1.1989521710842403
2010-01-04,1.2214718378849239,1.2134036433378736
2010-01-05,1.2221111558238142,1.2155381189709513
2010-01-06,1.2286594878434631,1.2215760784683347
2010-01-07,1.2195369739821857,1.211983318341822
2010-01-08,1.223446358971895,1.2154026825535589
2010-01-11,1.2115935620411464,1.2042230728052616
2010-01-12,1.2070105705175687,1.196787332533051
2010-01-13,1.2241759976018642,1.2121947485677407
2010-01-14,1.2209957134883371,1.207898106551658
2010-01-15,1.2119177839221689,1.1973154455628572
2010-01-19,1.2334051942647106,1.2167241023041695
2010-01-20,1.223413495133398,1.2082195797455613
2010-01-21,1.2114573125433905,1.1965997922837313
2010-01-22,1.17828111717553,1.1660264817343353
2010-01-25,1.1802034827357037,1.1693910281148265
2010-01-26,1.1788685463077164,1.1649468017993283
2010-01-27,1.2008737481216054,1.1856154563371764
2010-01-28,1.212793548463302,1.1916221101301663
2010-01-29,1.1899626463513853,1.1685685355720983
2010-02-01,1.1933180129578889,1.1794120254613816
2010-02-02,1.201956213651129,1.1875020993547512
2010-02-03,1.2050353889037306,1.1908955685407703
2010-02-04,1.1605107582846572,1.1486097141106428
2010-02-05,1.1676825867229563,1.1565218873291117
2010-02-08,1.1582577974511215,1.1486919047286257
2010-02-09,1.176025340132767,1.1622713689030792
2010-02-10,1.1851457611107783,1.1716875218340679
2010-02-11,1.2067376808784533,1.1940367603452504
2010-02-12,1.211675675256823,1.1994944983521378
2010-02-16,1.223913878749899,1.2114204144854028
2010-02-17,1.2219209829901139,1.210868616642769
2010-02-18,1.232967027805682,1.2126067997192282
2010-02-19,1.2232208451297668,1.2041706739496818
2010-02-22,1.2219482629626313,1.2033459064653462
2010-02-23,1.2031376101439302,1.1855567644778904
2010-02-24,1.2159502290694306,1.1981490042207497
2010-02-25,1.2147506487461823,1.1961961728417554
2010-02-26,1.2143174473301472,1.1945230541765517
2010-03-01,1.2507889736846547,1.2282358602182344
2010-03-02,1.2575097711646623,1.2335732219878994
2010-03-03,1.2597474755096176,1.2339740989645367
2010-03-04,1.2613069643898907,1.2354292387472174
2010-03-05,1.2855790069851982,1.2583208807218305
2010-03-08,1.2942871121243085,1.263633698879083
2010-03-09,1.2989763926425264,1.2716587231188572
2010-03-10,1.3172314201919104,1.2865461006236252
2010-03-11,1.3233391491945978,1.2887700062269478
2010-03-12,1.314956889112353,1.2825017261796163
2010-03-15,1.3146084614016562,1.2816178305746895
2010-03-16,1.3217129078612053,1.2912938823558398
2010-03-17,1.3280920179369866,1.2987112185121639
2010-03-18,1.3275578803882844,1.294110521358906
2010-03-19,1.3181482922117984,1.2851921930532682
2010-03-22,1.3403582462882118,1.3048084149134875
2010-03-23,1.3654539100144563,1.3272363643595968
2010-03-24,1.3481758514737123,1.3094528073925462
2010-03-25,1.351683501285472,1.3125866550462395
2010-03-26,1.3468798063101708,1.3087748253628801
2010-03-29,1.3514821442815004,1.3139469806286241
2010-03-30,1.358867766657707,1.32029937723203
2010-03-31,1.3493394125775853,1.311161315297163
2010-04-01,1.3538165763917016,1.3134892887643408
2010-04-05,1.3711384593329643,1.3290448683230882
2010-04-06,1.3755928035966265,1.329608953980757
2010-04-07,1.3596354050736599,1.3177734308048303
2010-04-08,1.3715051541800138,1.3252353606002405
2010-04-09,1.3840648346758326,1.3359540377180783
2010-04-12,1.3905040159184996,1.3432580167003203
2010-04-13,1.408676437992239,1.3601638326132164
2010-04-14,1.4252817429749445,1.3748265162902813
2010-04-15,1.4345257415800479,1.3830349248741283
2010-04-16,1.4140660830808895,1.360266786039842
2010-04-19,1.411788033387657,1.357896288106094
2010-04-20,1.4285598164783178,1.3715328233436261
2010-04-21,1.4352498607264843,1.3735714756529454
2010-04-22,1.4688377824521759,1.400402181676556
2010-04-23,1.4588590943890298,1.3908700833925165
2010-04-26,1.4744461280222845,1.404264203069429
2010-04-27,1.4383834117349743,1.3725538247028461
2010-04-28,1.4402809744601053,1.3742722776575118
2010-04-29,1.4693133050162557,1.4007302678979423
2010-04-30,1.4402115941894895,1.3708454802712522
2010-05-03,1.4691294217724369,1.3920213821372787
2010-05-04,1.4264421045820392,1.3524978996889352
2010-05-05,1.4014592567104025,1.331035738256654
2010-05-06,1.3608043243415842,1.2969447884484455
2010-05-07,1.309307861420411,1.2547989928475043
2010-05-10,1.3898446809979637,1.3228579591558762
2010-05-11,1.404571838647804,1.3330118139755016
2010-05-12,1.4513352372886965,1.3716855208764585
2010-05-13,1.4430277981329682,1.365011307321878
2010-05-14,1.4061888492631065,1.3221894624578487
2010-05-17,1.4227523088701688,1.3352148109291482
2010-05-18,1.3965214738092302,1.311058733569019
2010-05-19,1.392292110255314,1.3097126022303083
2010-05-20,1.3305842874871083,1.2594226413805283
2010-05-21,1.3544361811469845,1.280377955673059
2010-05-24,1.341239985185249,1.266792315254647
2010-05-25,1.3505084152100446,1.2770334514578303
2010-05-26,1.331831313255853,1.2631358301334128
2010-05-27,1.3844894877204448,1.3107545584094527
2010-05-28,1.3853820603582363,1.3082699228219639
2010-06-01,1.3627865063182314,1.2857465050081167
2010-06-02,1.402002615989123,1.3173241875391977
2010-06-03,1.4155785545298,1.327574760906398
2010-06-04,1.3487616000675158,1.2706049060111675
2010-06-07,1.3218825744925848,1.2441642763326948
2010-06-08,1.321966512751232,1.2410846997842127
2010-06-09,1.3296728432411054,1.2442823607138374
2010-06-10,1.3678181767012756,1.2780554201808738
2010-06-11,1.3886099241785224,1.296614758510679
2010-06-14,1.4016399560871406,1.3040344850476102
2010-06-15,1.4338230052242371,1.3343796166099096
2010-06-16,1.452684511016043,1.3472189384094055
2010-06-17,1.4565602001785152,1.3548486794348413
2010-06-18,1.4518429425711483,1.3520673807720869
2010-06-21,1.427761889561277,1.3308230658952624
2010-06-22,1.4120596361348525,1.3143182142984977
2010-06-23,1.4077184168852654,1.3123584137204936
2010-06-24,1.3822411666087038,1.2870084097394998
2010-06-25,1.387937023914731,1.2910333945612276
2010-06-28,1.3887218682704476,1.2918474744480397
2010-06-29,1.3305600913425166,1.2410239157714964
2010-06-30,1.3221377275346025,1.2316934625612748
2010-07-01,1.3212109372717287,1.232854902603124
2010-07-02,1.3185937620680233,1.229456539208465
2010-07-06,1.323098477711572,1.2316958712380148
2010-07-07,1.3739656558210718,1.2758534735728535
2010-07-08,1.381234768020655,1.2778884243536965
2010-07-09,1.390419765038088,1.2852947528762555
2010-07-12,1.3919171418252525,1.2885739377511174
2010-07-13,1.409873370172298,1.306402246786087
2010-07-14,1.4243840196454776,1.3186029848303193
2010-07-15,1.4152211488516382,1.3082960545787474
2010-07-16,1.3809797788736202,1.2749653951159352
2010-07-19,1.3890696634662238,1.285806965138139
2010-07-20,1.4039308346759651,1.2999704047148668
2010-07-21,1.3850423780115244,1.281805230626738
2010-07-22,1.3982870702623522,1.293746510578702
2010-07-23,1.4141574454301225,1.3037606985365302
2010-07-26,1.420453339608435,1.3106872409160224
2010-07-27,1.4222559550760634,1.311035770509553
2010-07-28,1.398766859067815,1.289562909766114
2010-07-29,1.3822761544034037,1.2655547645117537
2010-07-30,1.389508191307036,1.2717308180346976
2010-08-02,1.4163702172533255,1.2917232642533683
2010-08-03,1.4243114779233825,1.294581218645705
2010-08-04,1.44429905250661,1.3144500756498017
2010-08-05,1.4300504854952796,1.3053836333031572
2010-08-06,1.4385599622132914,1.313125207382947
2010-08-09,1.4520798911858155,1.3243513293439857
2010-08-10,1.4497773426149547,1.3176405040340053
2010-08-11,1.4107645397954451,1.2839697825168386
2010-08-12,1.4187142288036605,1.2909459988521934
2010-08-13,1.4088238885937279,1.289217984874744
2010-08-16,1.4265534039786936,1.2994989049324126
2010-08-17,1.43163345459974,1.3048375416040776
2010-08-18,1.4250162610846655,1.3005458224377557
2010-08-19,1.4063598664535508,1.2937223002669227
2010-08-20,1.4067825752615253,1.295115257160181
2010-08-23,1.3946252230367664,1.2841888655837064
2010-08-24,1.3667213987658713,1.2619796545940536
2010-08-25,1.3841206895400153,1.2774885706497152
2010-08-26,1.3681819307253358,1.2640497614977448
2010-08-27,1.3829935267982847,1.2790001057261107
2010-08-30,1.359275568360452,1.2555418056666172
2010-08-31,1.351211518969953,1.245779448238158
2010-09-01,1.402020362601117,1.2849599371076523
2010-09-02,1.4257127179132603,1.3048434638817712
2010-09-03,1.4460539957050766,1.32416868218266
2010-09-07,1.42966568728609,1.3129867014729757
2010-09-08,1.4460941553749114,1.3292773029335998
2010-09-09,1.4578452127064208,1.3364790725749691
2010-09-10,1.4582667289842381,1.3354842459885032
2010-09-13,1.4807948608952954,1.3592391209108152
2010-09-14,1.4826050438026022,1.3594423047741566
2010-09-15,1.4837749617180478,1.360556881358758
2010-09-16,1.4902552784354097,1.3654210239730267
2010-09-17,1.4879985071241513,1.36361471272386
2010-09-20,1.5125256086555001,1.3838860340941324
2010-09-21,1.5163659724837684,1.3935764260190158
2010-09-22,1.5240066649810151,1.4004462345033963
2010-09-23,1.5186202086345508,1.3989718716512924
2010-09-24,1.5559275995910904,1.4340988011593077
2010-09-27,1.5791898538461546,1.448880111944857
2010-09-28,1.5779879751946115,1.447659191132242
2010-09-29,1.5964820148579997,1.4605550757866266
2010-09-30,1.5806343276186754,1.4464642845476265
2010-10-01,1.57641722831314,1.439595710252876
2010-10-04,1.5730814343269413,1.4358392451443027
2010-10-05,1.5976345745020972,1.4551079420987134
2010-10-06,1.5811601826394521,1.4365239954551547
2010-10-07,1.5822818240980854,1.4363933110946172
2010-10-08,1.5915650535351786,1.4452434390191187
2010-10-11,1.601921919358819,1.4523364625529052
2010-10-12,1.622593621712362,1.470238477774744
2010-10-13,1.6337285009403821,1.4823765631850598
2010-10-14,1.6324083114772352,1.4792622368779595
2010-10-15,1.657753591290525,1.49962231323553
2010-10-18,1.6636443569625614,1.5048323960765404
2010-10-19,1.6315124563694703,1.4802125501945658
2010-10-20,1.6396531841977067,1.4862584173061926
2010-10-21,1.6652243228367183,1.5028331654053613
2010-10-22,1.671029271100708,1.5158753592991223
2010-10-25,1.671433284254183,1.5174634179910786
2010-10-26,1.6881175932518986,1.5293951756665536
2010-10-27,1.6889614367755916,1.5320169289579704
2010-10-28,1.6838342881526445,1.5283302694319947
2010-10-29,1.6747130512708643,1.521213742382326
2010-11-01,1.663018799225792,1.5127551940703348
2010-11-02,1.6648043298398711,1.5169458188592726
2010-11-03,1.6745915678908563,1.5252597082826784
2010-11-04,1.689653721837874,1.5367114704277416
2010-11-05,1.6451258364781471,1.505947117671557
2010-11-08,1.6455786728103852,1.5068427197858234
2010-11-09,1.656681675578876,1.5144058545615324
2010-11-10,1.6678614942625185,1.5244131238082856
2010-11-11,1.6514333967743382,1.5107175723304083
2010-11-12,1.6337516452740064,1.504564903222508
2010-11-15,1.618308962190165,1.4912817951790716
2010-11-16,1.6011121961009116,1.4742834837636691
2010-11-17,1.6005697679624284,1.4760906383235666
2010-11-18,1.6343245286920745,1.5057168417222362
2010-11-19,1.6501034242598438,1.5220334722637463
2010-11-22,1.6814780744361029,1.5458162589955302
2010-11-23,1.6582958436767654,1.525117310875603
2010-11-24,1.688814187569389,1.551487796728268
2010-11-26,1.6908625996763624,1.5516990431707607
2010-11-29,1.6871127996079716,1.5500226982344136
2010-11-30,1.6784703539682782,1.5420963142613
2010-12-01,1.71274240043048,1.5740432527182182
2010-12-02,1.7224170541964283,1.5830356178961393
2010-12-03,1.7184589161443273,1.5841678657317404
2010-12-06,1.721834634205916,1.583990506302647
2010-12-07,1.7145803305152671,1.5832000045970864
2010-12-08,1.718126287603109,1.587130045848482
2010-12-09,1.7357184078078898,1.5980416083897104
2010-12-10,1.7414386580224241,1.6032357592329105
2010-12-13,1.7307627218743427,1.5914912058810342
2010-12-14,1.7417517817012447,1.5999623231276416
2010-12-15,1.7388277183290166,1.5945802192006977
2010-12-16,1.7579255014096182,1.609114713798615
2010-12-17,1.757881648474299,1.6099027822014613
2010-12-20,1.7608798390761746,1.6115411404094608
2010-12-21,1.77362131719801,1.6268199348774204
2010-12-22,1.775940043904455,1.6301544189194666
2010-12-23,1.7724104799363214,1.6264211402468736
2010-12-27,1.7695586163103836,1.6250755990037666
2010-12-28,1.76959446480919,1.6245140322640481
2010-12-29,1.7702381112249777,1.6249994449317184
2010-12-30,1.7648553260101179,1.621453345355869
2010-12-31,1.750758960291215,1.6148903379714883
2011-01-03,1.773423538139625,1.6360017993129656
2011-01-04,1.765913649776076,1.6298671941326237
2011-01-05,1.7734243953142217,1.6469125570712657
2011-01-06,1.7754906020786492,1.66920779089187
2011-01-07,1.7726084970472686,1.6712332242132881
2011-01-10,1.7817603428198179,1.6841057244963036
2011-01-11,1.8049436553271248,1.6996644805846037
2011-01-12,1.83840497647811,1.7485785857057732
2011-01-13,1.8461647332454525,1.7548946817216677
2011-01-14,1.8678726427606371,1.7731443767069086
2011-01-18,1.8690876621731727,1.7703368739851395
2011-01-19,1.8223560521862874,1.7297261993169986
2011-01-20,1.8030673779581652,1.7148940963080286
2011-01-21,1.7852731829319453,1.699593252858062
2011-01-24,1.8161291863551348,1.74108425596558
2011-01-25,1.8263181920969183,1.7442154374023706
2011-01-26,1.8375581303725144,1.7567731055458249
2011-01-27,1.8870951089906063,1.7950699584188508
2011-01-28,1.8393024601297723,1.753150733257746
2011-01-31,1.8380837424829686,1.7532808938647324
2011-02-01,1.8548004789145376,1.7699942381641274
2011-02-02,1.8399471579183742,1.7657004678396104
2011-02-03,1.8404407301095242,1.7630165949660206
2011-02-04,1.8596288707467272,1.78176310167657
2011-02-07,1.8719380483296266,1.7846635975625833
2011-02-08,1.882835453702702,1.7883522745785874
2011-02-09,1.8814470122073697,1.7833259565740809
2011-02-10,1.8769167792333181,1.7765455664345735
