,portfolio,market
2008-08-28,1.0,1.0
2008-08-29,1.0,1.0
2008-09-02,1.0,1.0
2008-09-03,1.0,1.0
2008-09-04,1.0,1.0
2008-09-05,1.0,1.0
2008-09-08,1.0,1.0
2008-09-09,1.0,1.0
2008-09-10,1.0,1.0
2008-09-11,1.0,1.0
2008-09-12,1.0,1.0
2008-09-15,1.0,1.0
2008-09-16,1.0,1.0
2008-09-17,1.0,1.0
2008-09-18,1.0,1.0
2008-09-19,1.0,1.0
2008-09-22,1.0,1.0
2008-09-23,1.0,1.0
2008-09-24,1.0,1.0
2008-09-25,1.0,1.0
2008-09-26,1.0,1.0
2008-09-29,1.0,1.0
2008-09-30,1.0,1.0
2008-10-01,1.0,1.0
2008-10-02,1.0,1.0
2008-10-03,1.0,1.0
2008-10-06,1.0,1.0
2008-10-07,1.0,1.0
2008-10-08,1.0,1.0
2008-10-09,1.0,1.0
2008-10-10,1.0,1.0
2008-10-13,1.0,1.0
2008-10-14,1.0,1.0
2008-10-15,1.0,1.0
2008-10-16,1.0,1.0
2008-10-17,1.0,1.0
2008-10-20,1.0,1.0
2008-10-21,1.0,1.0
2008-10-22,1.0,1.0
2008-10-23,1.0,1.0
2008-10-24,1.0,1.0
2008-10-27,1.0,1.0
2008-10-28,1.0,1.0
2008-10-29,1.0,1.0
2008-10-30,1.0,1.0
2008-10-31,1.0,1.0
2008-11-03,1.0,1.0
2008-11-04,1.0,1.0
2008-11-05,1.0,1.0
2008-11-06,1.0,1.0
2008-11-07,1.0,1.0
2008-11-10,1.0,1.0
2008-11-11,1.0,1.0
2008-11-12,1.0,1.0
2008-11-13,1.0,1.0
2008-11-14,1.0,1.0
2008-11-17,1.0,1.0
2008-11-18,1.0,1.0
2008-11-19,1.0,1.0
2008-11-20,1.0,1.0
2008-11-21,1.0,1.0
2008-11-24,1.0,1.0
2008-11-25,1.0,1.0
2008-11-26,1.0,1.0
2008-11-28,1.0,1.0
2008-12-01,1.0,1.0
2008-12-02,1.0,1.0
2008-12-03,1.0,1.0
2008-12-04,1.0,1.0
2008-12-05,1.0,1.0
2008-12-08,1.0,1.0
2008-12-09,1.0,1.0
2008-12-10,1.0,1.0
2008-12-11,1.0,1.0
2008-12-12,1.0,1.0
2008-12-15,1.0,1.0
2008-12-16,1.0,1.0
2008-12-17,1.0,1.0
2008-12-18,1.0,1.0
2008-12-19,1.0,1.0
2008-12-22,1.0,1.0
2008-12-23,1.0,1.0
2008-12-24,1.0,1.0
2008-12-26,1.0,1.0
2008-12-29,1.0,1.0
2008-12-30,1.0,1.0
2008-12-31,1.0,1.0
2009-01-02,1.0,1.0
2009-01-05,1.0,1.0
2009-01-06,1.0,1.0
2009-01-07,1.0,1.0
2009-01-08,1.0,1.0
2009-01-09,1.0,1.0
2009-01-12,1.0,1.0
2009-01-13,1.0,1.0
2009-01-14,1.0,1.0
2009-01-15,1.0,1.0
2009-01-16,1.0,1.0
2009-01-20,1.0,1.0
2009-01-21,1.0,1.0
2009-01-22,1.0,1.0
2009-01-23,1.0,1.0
2009-01-26,1.0,1.0
2009-01-27,1.0,1.0
2009-01-28,1.0,1.0
2009-01-29,1.0,1.0
2009-01-30,1.0,1.0
2009-02-02,1.0,1.0
2009-02-03,1.0,1.0
2009-02-04,1.0,1.0
2009-02-05,1.0,1.0
2009-02-06,1.0,1.0
2009-02-09,1.0,1.0
2009-02-10,1.0,1.0
2009-02-11,1.0,1.0
2009-02-12,1.0,1.0
2009-02-13,1.0,1.0
2009-02-17,1.0,1.0
2009-02-18,1.0,1.0
2009-02-19,1.0,1.0
2009-02-20,1.0,1.0
2009-02-23,1.0,1.0
2009-02-24,1.0,1.0
2009-02-25,1.0,1.0
2009-02-26,1.0,1.0
2009-02-27,1.0,1.0
2009-03-02,1.0,1.0
2009-03-03,1.0,1.0
2009-03-04,1.0,1.0
2009-03-05,1.0,1.0
2009-03-06,1.0,1.0
2009-03-09,1.0,1.0
2009-03-10,1.0,1.0
2009-03-11,1.0,1.0
2009-03-12,1.0,1.0
2009-03-13,1.0,1.0
2009-03-16,1.0,1.0
2009-03-17,1.0,1.0
2009-03-18,1.0,1.0
2009-03-19,1.0,1.0
2009-03-20,1.0,1.0
2009-03-23,1.0,1.0
2009-03-24,1.0,1.0
2009-03-25,1.0,1.0
2009-03-26,1.0,1.0
2009-03-27,1.0,1.0
2009-03-30,1.0,1.0
2009-03-31,1.0,1.0
2009-04-01,1.0,1.0
2009-04-02,1.0,1.0
2009-04-03,1.0,1.0
2009-04-06,1.0,1.0
2009-04-07,1.0,1.0
2009-04-08,1.0,1.0
2009-04-09,1.0,1.0
2009-04-13,1.0,1.0
2009-04-14,1.0,1.0
2009-04-15,1.0,1.0
2009-04-16,1.0,1.0
2009-04-17,1.0,1.0
2009-04-20,1.0,1.0
2009-04-21,1.0,1.0
2009-04-22,1.0,1.0
2009-04-23,1.0,1.0
2009-04-24,1.0,1.0
2009-04-27,1.0,1.0
2009-04-28,1.0,1.0
2009-04-29,1.0,1.0
2009-04-30,1.0,1.0
2009-05-01,1.0,1.0
2009-05-04,1.0,1.0
2009-05-05,1.0,1.0
2009-05-06,1.0,1.0
2009-05-07,1.0,1.0
2009-05-08,1.0,1.0
2009-05-11,1.0,1.0
2009-05-12,1.0,1.0
2009-05-13,1.0,1.0
2009-05-14,1.0,1.0
2009-05-15,1.0,1.0
2009-05-18,1.0,1.0
2009-05-19,1.0,1.0
2009-05-20,1.0,1.0
2009-05-21,1.0,1.0
2009-05-22,1.0,1.0
2009-05-26,1.0,1.0
2009-05-27,1.0,1.0
2009-05-28,1.0,1.0
2009-05-29,1.0,1.0
2009-06-01,1.0,1.0
2009-06-02,1.0,1.0
2009-06-03,1.0,1.0
2009-06-04,1.0,1.0
2009-06-05,1.0,1.0
2009-06-08,1.0,1.0
2009-06-09,1.0,1.0
2009-06-10,1.0,1.0
2009-06-11,1.0,1.0
2009-06-12,1.0,1.0
2009-06-15,1.0,1.0
2009-06-16,1.0,1.0
2009-06-17,1.0,1.0
2009-06-18,1.0,1.0
2009-06-19,1.0,1.0
2009-06-22,1.0,1.0
2009-06-23,1.0,1.0
2009-06-24,1.0,1.0
2009-06-25,1.0,1.0
2009-06-26,1.0,1.0
2009-06-29,1.0,1.0
2009-06-30,1.0,1.0
2009-07-01,1.0,1.0
2009-07-02,1.0,1.0
2009-07-06,1.0,1.0
2009-07-07,1.0,1.0
2009-07-08,1.0,1.0
2009-07-09,1.0,1.0
2009-07-10,1.0,1.0
2009-07-13,1.0,1.0
2009-07-14,1.0,1.0
2009-07-15,1.0,1.0
2009-07-16,1.0,1.0
2009-07-17,1.0,1.0
2009-07-20,1.0,1.0
2009-07-21,1.0,1.0
2009-07-22,1.0,1.0
2009-07-23,1.0,1.0
2009-07-24,1.0,1.0
2009-07-27,1.0,1.0
2009-07-28,1.0,1.0
2009-07-29,1.0,1.0
2009-07-30,1.0,1.0
2009-07-31,1.0,1.0
2009-08-03,1.0,1.0
2009-08-04,1.0,1.0
2009-08-05,0.985869801980069,0.9879652080727497
2009-08-06,0.9740784183396799,0.9772174463727191
2009-08-07,0.9862644215671027,0.9884459171313642
2009-08-10,0.9805132961807679,0.9832024807412858
2009-08-11,0.9637830195808128,0.9681555047962734
2009-08-12,0.9853080462375484,0.9876631964168003
2009-08-13,0.991974122080605,0.9918350611818562
2009-08-14,0.980249398653071,0.9822614406854291
2009-08-17,0.9543270490319491,0.9609295909725785
2009-08-18,0.9851835089902672,0.9803600047782821
2009-08-19,1.002727366432435,0.9916485929864177
2009-08-20,1.0262063507741404,1.0027774270644438
2009-08-21,1.0568433970309956,1.0217395498533937
2009-08-24,1.0419530217267192,1.0163871213262445
2009-08-25,1.045563689387175,1.0200987149230096
2009-08-26,1.0520436585225839,1.0227340012489694
2009-08-27,1.0580183767189117,1.0258909695155383
2009-08-28,1.0618399292262333,1.030808412190865
2009-08-31,1.0448430329830303,1.0226275517403947
2009-09-01,1.0193496391148278,1.0043722124854075
2009-09-02,1.0177128308423904,1.0007365330788482
2009-09-03,1.0395279556370587,1.010125647829576
2009-09-04,1.060064038159081,1.0266767083651849
2009-09-08,1.0801838999159947,1.0414325309735935
2009-09-09,1.101107125132096,1.0564160192304721
2009-09-10,1.1202132404715874,1.068262272031229
2009-09-11,1.110557321087176,1.0630137655610998
2009-09-14,1.1065162134296476,1.0614461369249302
2009-09-15,1.111665879055586,1.0668223747354904
2009-09-16,1.134978189283248,1.0847469149075109
2009-09-17,1.1153536287253536,1.075995981534468
2009-09-18,1.119709281670746,1.086611756942184
2009-09-21,1.1195366994941216,1.0862892306622876
2009-09-22,1.132603900872277,1.0905762751069443
2009-09-23,1.122773170609159,1.0833195111245855
2009-09-24,1.1100659718590389,1.0734809453714584
2009-09-25,1.096488608743431,1.0651810364521668
2009-09-28,1.1212025028695833,1.0821040350861062
2009-09-29,1.1119936463854254,1.0767080987400424
2009-09-30,1.1249909044740172,1.082135310443969
2009-10-01,1.07982836016191,1.0463516884442192
2009-10-02,1.0764766473387926,1.0494304026323478
2009-10-05,1.0984772879277855,1.0461074175173202
2009-10-06,1.1152804007138954,1.060115899488831
2009-10-07,1.1135442109893061,1.0569846478482319
2009-10-08,1.1131903590242112,1.053667209222032
2009-10-09,1.1299592874312872,1.0631319957275762
2009-10-12,1.1260940804076989,1.0595653258632574
2009-10-13,1.1259777367439674,1.0616303264479807
2009-10-14,1.1317296604273641,1.072398208154738
2009-10-15,1.1188022073224497,1.0760532344019584
2009-10-16,1.0997128923500317,1.058543225762031
2009-10-19,1.1140424931076898,1.0666222370403386
2009-10-20,1.1210595025011942,1.0641351029011867
2009-10-21,1.1180198044165117,1.0590016317985718
2009-10-22,1.129607200480645,1.0695292482380114
2009-10-23,1.17123024726552,1.0994068632812422
2009-10-26,1.1674211942424086,1.099273327852073
2009-10-27,1.1403407865572892,1.0863164062811008
2009-10-28,1.1006060179634425,1.0582196643643036
2009-10-29,1.1287386287784893,1.075060228613235
2009-10-30,1.0887704449608147,1.0496916120747093
2009-11-02,1.091000830545279,1.0520209067084312
2009-11-03,1.0949193739522594,1.0507058393464417
2009-11-04,1.0991847032118995,1.0532456345999985
2009-11-05,1.134319783276332,1.0828822408211038
2009-11-06,1.1621698649285173,1.0945528556091009
2009-11-09,1.1843621029174956,1.1145502153970226
2009-11-10,1.1777125078048714,1.1098246743445295
2009-11-11,1.1935109506139894,1.1267788751716803
2009-11-12,1.1795951745583,1.1119160311151293
2009-11-13,1.205700681110037,1.1275149277405119
2009-11-16,1.226171894262048,1.1439851987285852
2009-11-17,1.228601946482767,1.146187597263921
2009-11-18,1.2188645463400505,1.1388115950748763
2009-11-19,1.181388307263158,1.1169465532453204
2009-11-20,1.179290245681776,1.114589809476688
2009-11-23,1.2031272258333583,1.1292195692923994
2009-11-24,1.1986172640114698,1.125294597672813
2009-11-25,1.2064451570510875,1.1314959209454227
2009-11-27,1.179424219318359,1.110394020691944
2009-11-30,1.199722176493937,1.1202618061781693
2009-12-01,1.2113937993255777,1.1363503538377615
2009-12-02,1.231345557977835,1.1463368435198444
2009-12-03,1.2299428555571676,1.1413270819290628
2009-12-04,1.2390014987627782,1.1463145328809814
2009-12-07,1.251153258335919,1.1503362423205128
2009-12-08,1.2307640000124693,1.1360085118282648
2009-12-09,1.2489148294784438,1.1401073500957535
2009-12-10,1.2553250030853833,1.1439738186693467
2009-12-11,1.2539088905541667,1.1363853429858872
2009-12-14,1.2693143107758915,1.1472399587331357
2009-12-15,1.2627534978392057,1.14262189296707
2009-12-16,1.2839957592206437,1.150150806562772
2009-12-17,1.2647762661568411,1.134457276371976
2009-12-18,1.266957428559124,1.1397443513051773
2009-12-21,1.2899455256415884,1.1606280204721926
2009-12-22,1.3108973568768691,1.1728305410949953
2009-12-23,1.3332167935457133,1.1928554846809776
2009-12-24,1.3482414328633276,1.2005394316835858
2009-12-28,1.3515653855311471,1.2043973625478532
2009-12-29,1.3580726791963085,1.2088239662451836
2009-12-30,1.369026612224124,1.20991845304289
2009-12-31,1.3594919880063976,1.1989521710842403
2010-01-04,1.38075968699897,1.2134036433378736
2010-01-05,1.393237456786219,1.2155381189709513
2010-01-06,1.3964279239228592,1.2215760784683347
2010-01-07,1.3860303912993848,1.211983318341822
2010-01-08,1.3842230231858068,1.2154026825535589
2010-01-11,1.364444212413495,1.2042230728052616
2010-01-12,1.3599344801691806,1.196787332533051
2010-01-13,1.3718640860468656,1.2121947485677407
2010-01-14,1.3603681774210983,1.207898106551658
2010-01-15,1.3554952910165456,1.1973154455628572
2010-01-19,1.3840595744684099,1.2167241023041695
2010-01-20,1.3768532037736596,1.2082195797455613
2010-01-21,1.3616232374365,1.1965997922837313
2010-01-22,1.3048115051218012,1.1660264817343353
2010-01-25,1.3188432503451335,1.1693910281148265
2010-01-26,1.3101398309586114,1.1649468017993283
2010-01-27,1.3363403045637567,1.1856154563371764
2010-01-28,1.3095161833690219,1.1916221101301663
2010-01-29,1.2767265931361726,1.1685685355720983
2010-02-01,1.300791380635621,1.1794120254613816
2010-02-02,1.3072402882986895,1.1875020993547512
2010-02-03,1.314338169224753,1.1908955685407703
2010-02-04,1.2625080298365023,1.1486097141106428
2010-02-05,1.2756747903910204,1.1565218873291117
2010-02-08,1.2644407451981534,1.1486919047286257
2010-02-09,1.2742061740749144,1.1622713689030792
2010-02-10,1.28770325745859,1.1716875218340679
2010-02-11,1.3176956885429578,1.1940367603452504
2010-02-12,1.3266829358971581,1.1994944983521378
2010-02-16,1.3389546232488683,1.2114204144854028
2010-02-17,1.3348476394045532,1.210868616642769
2010-02-18,1.3255801593128842,1.2126067997192282
2010-02-19,1.3074564904979988,1.2041706739496818
2010-02-22,1.311159841590845,1.2033459064653462
2010-02-23,1.2845415696537121,1.1855567644778904
2010-02-24,1.3012776162470467,1.1981490042207497
2010-02-25,1.290616257945483,1.1961961728417554
2010-02-26,1.2902767899804966,1.1945230541765517
2010-03-01,1.3303170412674572,1.2282358602182344
2010-03-02,1.3497999546358606,1.2335732219878994
2010-03-03,1.3468047798713636,1.2339740989645367
2010-03-04,1.346894612240124,1.2354292387472174
2010-03-05,1.384637592812144,1.2583208807218305
2010-03-08,1.3933991271301391,1.263633698879083
2010-03-09,1.4040827580893633,1.2716587231188572
2010-03-10,1.430260572943863,1.2865461006236252
2010-03-11,1.427604337322692,1.2887700062269478
2010-03-12,1.4171415036436168,1.2825017261796163
2010-03-15,1.4020368586002256,1.2816178305746895
2010-03-16,1.4128236664511902,1.2912938823558398
2010-03-17,1.4226192811397484,1.2987112185121639
2010-03-18,1.4153846447943732,1.294110521358906
2010-03-19,1.4038097066711255,1.2851921930532682
2010-03-22,1.4325267260365946,1.3048084149134875
2010-03-23,1.4617056170591236,1.3272363643595968
2010-03-24,1.4386982727532056,1.3094528073925462
2010-03-25,1.441910177716691,1.3125866550462395
2010-03-26,1.4424895976418497,1.3087748253628801
2010-03-29,1.454286958138881,1.3139469806286241
2010-03-30,1.4561330247824176,1.32029937723203
2010-03-31,1.4483012405394935,1.311161315297163
2010-04-01,1.445746078344866,1.3134892887643408
2010-04-05,1.4574988470675643,1.3290448683230882
2010-04-06,1.4555021546381648,1.329608953980757
2010-04-07,1.4483633049722477,1.3177734308048303
2010-04-08,1.4510251464735522,1.3252353606002405
2010-04-09,1.4698032471752318,1.3359540377180783
2010-04-12,1.4829755591565899,1.3432580167003203
2010-04-13,1.4973015349048935,1.3601638326132164
2010-04-14,1.5168728392682396,1.3748265162902813
2010-04-15,1.5306835732005117,1.3830349248741283
2010-04-16,1.4984879542586247,1.360266786039842
2010-04-19,1.493383915105924,1.357896288106094
2010-04-20,1.5124414862173818,1.3715328233436261
2010-04-21,1.5250558251370188,1.3735714756529454
2010-04-22,1.545059040582166,1.400402181676556
2010-04-23,1.519765498333871,1.3908700833925165
2010-04-26,1.5279054293719936,1.404264203069429
2010-04-27,1.4894148209794746,1.3725538247028461
2010-04-28,1.483437122661885,1.3742722776575118
2010-04-29,1.5179299516140465,1.4007302678979423
2010-04-30,1.466661629188076,1.3708454802712522
2010-05-03,1.4865118427910484,1.3920213821372787
2010-05-04,1.4244037383807029,1.3524978996889352
2010-05-05,1.4010139610980363,1.331035738256654
2010-05-06,1.3554885965514234,1.2969447884484455
2010-05-07,1.3075636056415874,1.2547989928475043
2010-05-10,1.3765559966294434,1.3228579591558762
2010-05-11,1.3838949015260513,1.3330118139755016
2010-05-12,1.4275328455088367,1.3716855208764585
2010-05-13,1.4139419804755433,1.365011307321878
2010-05-14,1.3644234926605492,1.3221894624578487
2010-05-17,1.3687861901156775,1.3352148109291482
2010-05-18,1.3301843238102957,1.311058733569019
2010-05-19,1.3356440053363623,1.3097126022303083
2010-05-20,1.2832105419566764,1.2594226413805283
2010-05-21,1.3102434878205187,1.280377955673059
2010-05-24,1.288770815476682,1.266792315254647
2010-05-25,1.3008724165219083,1.2770334514578303
2010-05-26,1.2919960248135456,1.2631358301334128
2010-05-27,1.3487630715161905,1.3107545584094527
2010-05-28,1.3400730804552228,1.3082699228219639
2010-06-01,1.3079263682895585,1.2857465050081167
2010-06-02,1.3434707803152528,1.3173241875391977
2010-06-03,1.3550399006639593,1.327574760906398
2010-06-04,1.2854153238829948,1.2706049060111675
2010-06-07,1.2504379895104814,1.2441642763326948
2010-06-08,1.2397546775163792,1.2410846997842127
2010-06-09,1.2386385841870708,1.2442823607138374
2010-06-10,1.2821941871435982,1.2780554201808738
2010-06-11,1.3014111266994304,1.296614758510679
2010-06-14,1.3036792392532026,1.3040344850476102
2010-06-15,1.347117272130418,1.3343796166099096
2010-06-16,1.3763685817271463,1.3472189384094055
2010-06-17,1.3872673306380876,1.3548486794348413
2010-06-18,1.3922448485191514,1.3520673807720869
2010-06-21,1.37250300644127,1.3308230658952624
2010-06-22,1.3506026038511538,1.3143182142984977
2010-06-23,1.3493071539443229,1.3123584137204936
2010-06-24,1.3140723075782847,1.2870084097394998
2010-06-25,1.3280579238031744,1.2910333945612276
2010-06-28,1.3256083712655502,1.2918474744480397
2010-06-29,1.2568123872072372,1.2410239157714964
2010-06-30,1.2551638245280925,1.2316934625612748
2010-07-01,1.2586311556199863,1.232854902603124
2010-07-02,1.2548359698362122,1.229456539208465
2010-07-06,1.251918849620988,1.2316958712380148
2010-07-07,1.2973653928212856,1.2758534735728535
2010-07-08,1.2965088822522486,1.2778884243536965
2010-07-09,1.3084547894740297,1.2852947528762555
2010-07-12,1.3070732196421464,1.2885739377511174
2010-07-13,1.333859563798708,1.306402246786087
2010-07-14,1.3483893266920244,1.3186029848303193
2010-07-15,1.3284041215084719,1.3082960545787474
2010-07-16,1.2864261231280052,1.2749653951159352
2010-07-19,1.3014080774008152,1.285806965138139
2010-07-20,1.3151356024904464,1.2999704047148668
2010-07-21,1.2921954895915524,1.281805230626738
2010-07-22,1.3256822380138238,1.293746510578702
2010-07-23,1.330642245405496,1.3037606985365302
2010-07-26,1.3418101603071029,1.3106872409160224
2010-07-27,1.3413839012607278,1.311035770509553
2010-07-28,1.3209502181541912,1.289562909766114
2010-07-29,1.2828392825600325,1.2655547645117537
2010-07-30,1.2884490628302283,1.2717308180346976
2010-08-02,1.3152682812623846,1.2917232642533683
2010-08-03,1.3153445974237372,1.294581218645705
2010-08-04,1.3497510329105151,1.3144500756498017
2010-08-05,1.3418808793734331,1.3053836333031572
2010-08-06,1.335976197803819,1.313125207382947
2010-08-09,1.3506829320292013,1.3243513293439857
2010-08-10,1.3357387129060876,1.3176405040340053
2010-08-11,1.283086985813596,1.2839697825168386
2010-08-12,1.286471925190041,1.2909459988521934
2010-08-13,1.2912263047835941,1.289217984874744
2010-08-16,1.2984636937095317,1.2994989049324126
2010-08-17,1.3120400235345944,1.3048375416040776
2010-08-18,1.3185145123564863,1.3005458224377557
2010-08-19,1.3251595958005744,1.2937223002669227
2010-08-20,1.320507255469899,1.295115257160181
2010-08-23,1.30497117371531,1.2841888655837064
2010-08-24,1.272994172821623,1.2619796545940536
2010-08-25,1.29386744627824,1.2774885706497152
2010-08-26,1.2771284876722842,1.2640497614977448
2010-08-27,1.29834810889288,1.2790001057261107
2010-08-30,1.2727012359315728,1.2555418056666172
2010-08-31,1.252212929213046,1.245779448238158
2010-09-01,1.3017443259250145,1.2849599371076523
2010-09-02,1.3247021927187959,1.3048434638817712
2010-09-03,1.3518843775590261,1.32416868218266
2010-09-07,1.338045908308662,1.3129867014729757
2010-09-08,1.360364794570664,1.3292773029335998
2010-09-09,1.3713013005539278,1.3364790725749691
2010-09-10,1.3636481596013157,1.3354842459885032
2010-09-13,1.402129136942956,1.3592391209108152
2010-09-14,1.4068750089629243,1.3594423047741566
2010-09-15,1.4144169399374553,1.360556881358758
2010-09-16,1.4257515674519825,1.3654210239730267
2010-09-17,1.4274206553544355,1.36361471272386
2010-09-20,1.4614027818848383,1.3838860340941324
2010-09-21,1.477439967573289,1.3935764260190158
2010-09-22,1.4828694619624696,1.4004462345033963
2010-09-23,1.4829882946908028,1.3989718716512924
2010-09-24,1.5386807880580324,1.4340988011593077
2010-09-27,1.5166497880836118,1.448880111944857
2010-09-28,1.5181002503793184,1.447659191132242
2010-09-29,1.516922708860399,1.4605550757866266
2010-09-30,1.4928937437503091,1.4464642845476265
2010-10-01,1.4796047456540566,1.439595710252876
2010-10-04,1.4750380006582051,1.4358392451443027
2010-10-05,1.5038362486988743,1.4551079420987134
2010-10-06,1.473746563326279,1.4365239954551547
2010-10-07,1.472329544455349,1.4363933110946172
2010-10-08,1.4869041566637473,1.4452434390191187
2010-10-11,1.4945633841461596,1.4523364625529052
2010-10-12,1.5161614223083237,1.470238477774744
2010-10-13,1.5460034100215787,1.4823765631850598
2010-10-14,1.5446916317749615,1.4792622368779595
2010-10-15,1.5806263263345544,1.49962231323553
2010-10-18,1.5919849601119116,1.5048323960765404
2010-10-19,1.5571861635174298,1.4802125501945658
2010-10-20,1.562931459796934,1.4862584173061926
2010-10-21,1.556373488891368,1.5028331654053613
2010-10-22,1.5934771945414847,1.5158753592991223
2010-10-25,1.601990715692929,1.5174634179910786
2010-10-26,1.6021003344128628,1.5293951756665536
2010-10-27,1.6064009844505358,1.5320169289579704
2010-10-28,1.5956013913872034,1.5283302694319947
2010-10-29,1.5849881708408473,1.521213742382326
2010-11-01,1.5791052130453207,1.5127551940703348
2010-11-02,1.60800160726398,1.5169458188592726
2010-11-03,1.6237206804171356,1.5252597082826784
2010-11-04,1.6383608641425342,1.5367114704277416
2010-11-05,1.5689395302501037,1.505947117671557
2010-11-08,1.5707909726398372,1.5068427197858234
2010-11-09,1.5922889059156606,1.5144058545615324
2010-11-10,1.604056848356758,1.5244131238082856
2010-11-11,1.5795008832235933,1.5107175723304083
2010-11-12,1.5736615143016526,1.504564903222508
2010-11-15,1.5593615484218264,1.4912817951790716
2010-11-16,1.5389310136890955,1.4742834837636691
2010-11-17,1.5385279781105727,1.4760906383235666
2010-11-18,1.5838677972072865,1.5057168417222362
2010-11-19,1.6120019307946787,1.5220334722637463
2010-11-22,1.6297725848131954,1.5458162589955302
2010-11-23,1.6014266067433547,1.525117310875603
2010-11-24,1.6419152982119978,1.551487796728268
2010-11-26,1.641048239023451,1.5516990431707607
2010-11-29,1.6245623467657353,1.5500226982344136
2010-11-30,1.596459630240726,1.5420963142613
2010-12-01,1.6535597792936216,1.5740432527182182
2010-12-02,1.659082356712512,1.5830356178961393
2010-12-03,1.6742727300912201,1.5841678657317404
2010-12-06,1.6772152022225797,1.583990506302647
2010-12-07,1.684003712467136,1.5832000045970864
2010-12-08,1.6916547060484783,1.587130045848482
2010-12-09,1.7080934699748627,1.5980416083897104
2010-12-10,1.7105567114306512,1.6032357592329105
2010-12-13,1.6960892809430013,1.5914912058810342
2010-12-14,1.717688529250119,1.5999623231276416
2010-12-15,1.7060129616691815,1.5945802192006977
2010-12-16,1.7247561325401193,1.609114713798615
2010-12-17,1.734158636760211,1.6099027822014613
2010-12-20,1.7532598419303063,1.6115411404094608
2010-12-21,1.7755461198481663,1.6268199348774204
2010-12-22,1.7887326861687138,1.6301544189194666
2010-12-23,1.7705561384402322,1.6264211402468736
2010-12-27,1.7808832262951393,1.6250755990037666
2010-12-28,1.7776598144996665,1.6245140322640481
2010-12-29,1.7853098188277223,1.6249994449317184
2010-12-30,1.7822109477785635,1.621453345355869
2010-12-31,1.781440984136165,1.6148903379714883
2011-01-03,1.8117889127023339,1.6360017993129656
2011-01-04,1.7918731642684,1.6298671941326237
2011-01-05,1.8299028478234245,1.6469125570712657
2011-01-06,1.8741032144845853,1.66920779089187
2011-01-07,1.88720884153419,1.6712332242132881
2011-01-10,1.9020154056610674,1.6841057244963036
2011-01-11,1.9121213879850476,1.6996644805846037
2011-01-12,2.011188369877762,1.7485785857057732
2011-01-13,2.021082947976851,1.7548946817216677
2011-01-14,2.072412460705225,1.7731443767069086
2011-01-18,2.0622484700160757,1.7703368739851395
2011-01-19,1.9919147496601914,1.7297261993169986
2011-01-20,1.9787941173063828,1.7148940963080286
2011-01-21,1.9534098171575993,1.699593252858062
2011-01-24,2.0264016881996083,1.74108425596558
2011-01-25,2.024872880550179,1.7442154374023706
2011-01-26,2.0424887854434184,1.7567731055458249
2011-01-27,2.071331714336639,1.7950699584188508
2011-01-28,2.001947902126338,1.753150733257746
2011-01-31,2.0045800092986945,1.7532808938647324
2011-02-01,2.0454621693481267,1.7699942381641274
2011-02-02,2.0550997581659485,1.7657004678396104
2011-02-03,2.0505563158391507,1.7630165949660206
2011-02-04,2.0772876737239714,1.78176310167657
2011-02-07,2.0787750498873083,1.7846635975625833
2011-02-08,2.0837061320346515,1.7883522745785874
2011-02-09,2.081912193283527,1.7833259565740809
2011-02-10,2.069227220957288,1.7765455664345735
2011-02-11,2.0973962256364103,1.7923514105967726
