,portfolio,market
2009-06-23,1.0,1.0
2009-06-24,1.0,1.0
2009-06-25,1.0,1.0
2009-06-26,1.0,1.0
2009-06-29,1.0,1.0
2009-06-30,1.0,1.0
2009-07-01,1.0,1.0
2009-07-02,1.0,1.0
2009-07-06,1.0,1.0
2009-07-07,1.0,1.0
2009-07-08,1.0,1.0
2009-07-09,1.0,1.0
2009-07-10,1.0,1.0
2009-07-13,1.0,1.0
2009-07-14,1.0,1.0
2009-07-15,1.0,1.0
2009-07-16,1.0,1.0
2009-07-17,1.0,1.0
2009-07-20,1.0,1.0
2009-07-21,1.0,1.0
2009-07-22,1.0,1.0
2009-07-23,1.0,1.0
2009-07-24,1.0,1.0
2009-07-27,1.0,1.0
2009-07-28,1.0,1.0
2009-07-29,1.0,1.0
2009-07-30,1.0,1.0
2009-07-31,1.0,1.0
2009-08-03,1.0,1.0
2009-08-04,1.0,1.0
2009-08-05,1.0,1.0
2009-08-06,1.0,1.0
2009-08-07,1.0,1.0
2009-08-10,1.0,1.0
2009-08-11,1.0,1.0
2009-08-12,1.0,1.0
2009-08-13,1.0,1.0
2009-08-14,1.0,1.0
2009-08-17,1.0,1.0
2009-08-18,1.0,1.0
2009-08-19,1.0,1.0
2009-08-20,1.0,1.0
2009-08-21,1.0,1.0
2009-08-24,1.0,1.0
2009-08-25,1.0,1.0
2009-08-26,1.0,1.0
2009-08-27,1.0,1.0
2009-08-28,1.0,1.0
2009-08-31,1.0,1.0
2009-09-01,1.0,1.0
2009-09-02,1.0,1.0
2009-09-03,1.0,1.0
2009-09-04,1.0,1.0
2009-09-08,1.0,1.0
2009-09-09,1.0,1.0
2009-09-10,1.0,1.0
2009-09-11,1.0,1.0
2009-09-14,1.0,1.0
2009-09-15,1.0,1.0
2009-09-16,1.0,1.0
2009-09-17,1.0,1.0
2009-09-18,1.0,1.0
2009-09-21,1.0,1.0
2009-09-22,1.0024883286020385,1.0039465036740365
2009-09-23,0.9990665074734425,0.9972661797059478
2009-09-24,0.9906733238285714,0.9882091390470359
2009-09-25,0.9838717558565888,0.9805685321867937
2009-09-28,1.0012355994682967,0.9961472548580896
2009-09-29,0.9979541448482049,0.9911799439549565
2009-09-30,0.9975984428243692,0.9961760459033948
2009-10-01,0.9627545402239274,0.9632348907655058
2009-10-02,0.9646039549906225,0.966069047731404
2009-10-05,0.9974079520945994,0.9630100234826043
2009-10-06,1.0101374941777104,0.975905743693813
2009-10-07,1.002092274175837,0.9730232226019628
2009-10-08,0.9956045039545389,0.9699693041888594
2009-10-09,1.0145729842313391,0.9786822567067334
2009-10-12,1.0140956268560906,0.975398904766943
2009-10-13,1.013905448321984,0.9772998723431721
2009-10-14,1.0223280315097107,0.9872124088591666
2009-10-15,1.031173117896263,0.9905770986931589
2009-10-16,1.009975100303208,0.9744579950664672
2009-10-19,1.0157509261448987,0.9818952512365189
2009-10-20,1.0135012220945572,0.9796056822489037
2009-10-21,1.010442166360902,0.9748799876803166
2009-10-22,1.0233073209283816,0.9845713444544099
2009-10-23,1.0663071496063,1.0120756353619313
2009-10-26,1.0640786415449404,1.0119527072361594
2009-10-27,1.0506848959962836,1.0000250169656908
2009-10-28,1.0225927415441833,0.9741601356897522
2009-10-29,1.0392180920409806,0.9896629721278671
2009-10-30,1.0110853032771947,0.9663095080164747
2009-11-02,1.0135045382589536,0.968453775527761
2009-11-03,1.0193405631054444,0.9672431703244581
2009-11-04,1.0207035503059327,0.9689074558653921
2009-11-05,1.0589071319407244,0.996170923909159
2009-11-06,1.05816087445797,1.0069070193651564
2009-11-09,1.0810807342793884,1.0253030994626136
2009-11-10,1.0716473415639793,1.0209559540296695
2009-11-11,1.0931610104740885,1.036552554715742
2009-11-12,1.0663596213980187,1.0228798462858364
2009-11-13,1.0862406324925271,1.0372296681307307
2009-11-16,1.1114746748123734,1.0523810894897545
2009-11-17,1.1116009639907618,1.0539776556513856
2009-11-18,1.1024036250276188,1.047195047395323
2009-11-19,1.0836561034171948,1.027089031923245
2009-11-20,1.0811669381787852,1.0249218864378244
2009-11-23,1.0976993702736337,1.0383746929288244
2009-11-24,1.0921885255426227,1.034765482309457
2009-11-25,1.1008151828519048,1.0404679137959962
2009-11-27,1.0759318900824586,1.021063645761922
2009-11-30,1.0819875894351711,1.0301375752019597
2009-12-01,1.0954461644513802,1.0449318112080779
2009-12-02,1.1022148047173295,1.0534431834008091
2009-12-03,1.0915976853575409,1.0488393888863368
2009-12-04,1.0929937538159273,1.0534226807184233
2009-12-07,1.0830588519880564,1.05711849002542
2009-12-08,1.0719107151058747,1.0439518103367975
2009-12-09,1.077270155432976,1.0477184984070176
2009-12-10,1.0793786337931008,1.0512716467717824
2009-12-11,1.0725707162464477,1.0442981048951756
2009-12-14,1.0873590844828829,1.0542731144505717
2009-12-15,1.083324231797853,1.0500292746797117
2009-12-16,1.087813287930726,1.0569480811303813
2009-12-17,1.0694142786595229,1.0425262796200643
2009-12-18,1.0666407177265382,1.0473849152230073
2009-12-21,1.0850599329934871,1.0665762717232627
2009-12-22,1.0985611850580919,1.0777899583587565
2009-12-23,1.1221390359938923,1.0961921761336688
2009-12-24,1.1338068873928302,1.103253452800179
2009-12-28,1.1416087264698025,1.106798755413718
2009-12-29,1.1445309498346918,1.1108666483358138
2009-12-30,1.144379180893254,1.1118724431234257
2009-12-31,1.1327283950189606,1.1017948162749265
2010-01-04,1.153195387539514,1.1150752102389136
2010-01-05,1.1529980075621085,1.1170367181806165
2010-01-06,1.1675703721811836,1.122585390235701
2010-01-07,1.1617750374334284,1.1137699815743793
2010-01-08,1.1586220322018572,1.1169122568984835
2010-01-11,1.1477729018544287,1.1066385892299164
2010-01-12,1.1499759411415889,1.0998054058310758
2010-01-13,1.1668207480750017,1.1139642785115218
2010-01-14,1.1561919465583959,1.1100158158399247
2010-01-15,1.1503406685407445,1.1002907231007921
2010-01-19,1.1764314322636407,1.1181265950523984
2010-01-20,1.1678853460668144,1.1103112383521918
2010-01-21,1.1553731433197376,1.0996330629447049
2010-01-22,1.131137569110423,1.071537267393033
2010-01-25,1.129420793758608,1.0746291670833301
2010-01-26,1.1306138782956627,1.070545079600809
2010-01-27,1.153767693778711,1.0895388451510126
2010-01-28,1.1721546930929823,1.0950587484076426
2010-01-29,1.1516846010890305,1.0738733253490997
2010-02-01,1.1629229716036793,1.0838381106599668
2010-02-02,1.1734709155101455,1.091272603614831
2010-02-03,1.175908535185722,1.0936091789906377
2010-02-04,1.1279171750564503,1.054777731705769
2010-02-05,1.1303594425909242,1.0620435452593202
2010-02-08,1.120752550555827,1.0548532079971928
2010-02-09,1.1397724855547067,1.0673233414509675
2010-02-10,1.153859312424704,1.075970271999783
2010-02-11,1.1764127182414257,1.096493761301836
2010-02-12,1.1820449419299786,1.1015056468668916
2010-02-16,1.1967676733062658,1.111982006405667
2010-02-17,1.1948062215382913,1.1114755023443532
2010-02-18,1.2035965033719915,1.1130710081440542
2010-02-19,1.1918549388748931,1.1053273545634394
2010-02-22,1.188966405104538,1.1045702874296506
2010-02-23,1.1701220018519023,1.0882413519534768
2010-02-24,1.1796589839735123,1.0997999684346047
2010-02-25,1.181281411376993,1.0980074335678676
2010-02-26,1.180789806394769,1.0964716513747448
2010-03-01,1.2181198085885492,1.1274171706180822
2010-03-02,1.2318977467525536,1.1323164195703832
2010-03-03,1.234921613059119,1.1319511200194787
2010-03-04,1.231569956749582,1.1332859511958147
2010-03-05,1.2642013605779558,1.1542849492376628
2010-03-08,1.2749957063736892,1.1591585122537043
2010-03-09,1.281031439114674,1.1665200405035923
2010-03-10,1.3014264154860495,1.1801765537215116
2010-03-11,1.3031897666507366,1.1822165904491388
2010-03-12,1.2927966780331086,1.1764665616664347
2010-03-15,1.2942775766739998,1.175655745072578
2010-03-16,1.2945357485968532,1.184531796558109
2010-03-17,1.300482058537622,1.1913358794039801
2010-03-18,1.297891242731082,1.187115560369171
2010-03-19,1.2902121445113879,1.1789345850930775
2010-03-22,1.3201067919730534,1.1969289695672072
2010-03-23,1.3528895926041455,1.217502612457072
2010-03-24,1.33346404395887,1.2011893711288475
2010-03-25,1.3251508618562453,1.2040641172954103
2010-03-26,1.320035134128455,1.1999840737274658
2010-03-29,1.326333368324096,1.2047262981066387
2010-03-30,1.3333740865037975,1.2105506573172984
2010-03-31,1.3247487909994207,1.2021721887627805
2010-04-01,1.337772239363607,1.2043066515100112
2010-04-05,1.3611583584628888,1.218569187273376
2010-04-06,1.3622909147133127,1.2190863837503907
2010-04-07,1.3390051601041362,1.2082346779785487
2010-04-08,1.3435220440761906,1.215076341382174
2010-04-09,1.3578588159954321,1.2249040380204812
2010-04-12,1.3657433265556773,1.2316008801697964
2010-04-13,1.3908952785124906,1.2471014151712205
2010-04-14,1.3982241221474327,1.2605452761920048
2010-04-15,1.402028063497033,1.2680713679945614
2010-04-16,1.3822934024479976,1.2471958106320555
2010-04-19,1.3749832065028318,1.2450223582238298
2010-04-20,1.393130124769146,1.2575253684999412
2010-04-21,1.4026287146848606,1.259394559634559
2010-04-22,1.4437100059317127,1.2839949868385356
2010-04-23,1.4421506212404727,1.2752552359343428
2010-04-26,1.4604789090281343,1.2875359812254934
2010-04-27,1.4221584365659357,1.2584615000035584
2010-04-28,1.4298834712243256,1.2600371081264776
2010-04-29,1.4659985591469753,1.284295801317374
2010-04-30,1.4408153893637223,1.256895160221183
2010-05-03,1.476596545063269,1.2763108339038007
2010-05-04,1.4391806586212994,1.2400727060680254
2010-05-05,1.4040599612142715,1.2196156979029396
2010-05-06,1.3607214887444412,1.1883784768498449
2010-05-07,1.2981889278389382,1.1497606754003586
2010-05-10,1.3888586728579884,1.2121224748155262
2010-05-11,1.4156519457086212,1.2214263577720654
2010-05-12,1.4670335787053375,1.25686271657016
2010-05-13,1.4667309100989496,1.2507471966614578
2010-05-14,1.4252526908413856,1.2115099374707883
2010-05-17,1.44824045960252,1.223444943378849
2010-05-18,1.4213415987140987,1.2008149796881336
2010-05-19,1.4191590466510615,1.199582041262415
2010-05-20,1.352411379543426,1.1535208414256617
2010-05-21,1.38405342140912,1.1727140740160884
2010-05-24,1.3725034623297006,1.1602708172398088
2010-05-25,1.381348297129727,1.169650801067671
2010-05-26,1.3667542779746755,1.1569217971157821
2010-05-27,1.4206810406447885,1.2005363818978985
2010-05-28,1.4298946592729627,1.1982606732350731
2010-06-01,1.4009710023549304,1.1776311951220035
2010-06-02,1.4417227486740094,1.2057192791790488
2010-06-03,1.453379076156104,1.2151014146260413
2010-06-04,1.381904269476117,1.1629580978898226
2010-06-07,1.3535226809738015,1.1387575425257381
2010-06-08,1.362563680943335,1.1359388704743834
2010-06-09,1.381965422889765,1.1388656226275098
2010-06-10,1.4219671509514409,1.1697773977146941
2010-06-11,1.4474433331692755,1.1867643719154088
2010-06-14,1.4648322813390504,1.1935554924507776
2010-06-15,1.4921146493028195,1.2213297567127483
2010-06-16,1.5237575586814829,1.233081319545233
2010-06-17,1.5310419542504459,1.2400646618448896
2010-06-18,1.5244725049380154,1.2375189973901535
2010-06-21,1.5003695718734833,1.2180745202345078
2010-06-22,1.4803222322256897,1.20296797475081
2010-06-23,1.481634481349099,1.2011742102786942
2010-06-24,1.4565963120047913,1.1779718817406326
2010-06-25,1.4681516432842694,1.1816558662271872
2010-06-28,1.4740352102547323,1.1824009764940207
2010-06-29,1.4175857101735745,1.1358832362075613
2010-06-30,1.40981445828635,1.1273432674688628
2010-07-01,1.4055622293227608,1.1284063092954906
2010-07-02,1.4047260251299583,1.1252958582724837
2010-07-06,1.4010045662033745,1.1273454720256688
2010-07-07,1.4620335946056997,1.1677620020174824
2010-07-08,1.4670244393695848,1.1696245498556588
2010-07-09,1.4791706974117693,1.1764034075253826
2010-07-12,1.4671228373684697,1.1794047768665132
2010-07-13,1.478860755468448,1.1957226552502636
2010-07-14,1.4952448195867742,1.2068897356353083
2010-07-15,1.4808885720607057,1.197456017877179
2010-07-16,1.445984842305963,1.1669491623890407
2010-07-19,1.4459150389577846,1.1768722246311447
2010-07-20,1.465742285661545,1.189835724769679
2010-07-21,1.4494466010955254,1.1732095207401545
2010-07-22,1.451974771883603,1.1841391245669048
2010-07-23,1.4803953381238002,1.1933049013371637
2010-07-26,1.4882607545709206,1.199644620833936
2010-07-27,1.494670620111029,1.1999636226223065
2010-07-28,1.4625303829282998,1.1803099622718907
2010-07-29,1.4399073385151535,1.1583358090091829
2010-07-30,1.4560293537494344,1.1639886215369246
2010-08-02,1.482397734571539,1.1822872895214953
2010-08-03,1.494895975983457,1.184903115367304
2010-08-04,1.5197491967853527,1.2022750567341227
2010-08-05,1.5010447242793894,1.193982343654427
2010-08-06,1.511951875031154,1.2010632525988443
2010-08-09,1.5316734583706868,1.2113313385008826
2010-08-10,1.5413562071622184,1.2051932143899209
2010-08-11,1.4944729576626319,1.1743959483005613
2010-08-12,1.5092321025970323,1.1807768151993319
2010-08-13,1.501972059051455,1.1791962697347138
2010-08-16,1.5223463347539756,1.1885998172863215
2010-08-17,1.5205420820607696,1.1929015057920915
2010-08-18,1.5065409743389835,1.1889779536053255
2010-08-19,1.493672996738168,1.1827397902138401
2010-08-20,1.4959842562077803,1.1840132516806772
2010-08-23,1.4811109149633161,1.1740241851423954
2010-08-24,1.446964860982624,1.1537202006569487
2010-08-25,1.4685859378036792,1.1678986778085854
2010-08-26,1.4538773668324223,1.155612722592411
2010-08-27,1.470381194277266,1.1692805452683717
2010-08-30,1.4465113276529997,1.1478346253150697
2010-08-31,1.4374772099176052,1.1389097357989324
2010-09-01,1.4910259251405982,1.1739402920522823
2010-09-02,1.521387765948828,1.1921058959580169
2010-09-03,1.5414479900727265,1.2097614287932303
2010-09-07,1.5259628271366628,1.199545563524961
2010-09-08,1.5521137118798858,1.214428668305512
2010-09-09,1.5664197743334987,1.2210082100794837
2010-09-10,1.5654434947261897,1.220099335781809
2010-09-13,1.5745533242511642,1.2418018060972122
2010-09-14,1.5745050377504968,1.2419874349778006
2010-09-15,1.576246580809086,1.243005712914726
2010-09-16,1.576028248948265,1.2474495970166826
2010-09-17,1.575451903440228,1.245799349790166
2010-09-20,1.6052691052355914,1.2643192430668053
2010-09-21,1.6123878300454904,1.273172391894973
2010-09-22,1.6302103783108204,1.2794486536834866
2010-09-23,1.6221603789301993,1.2781016747685847
2010-09-24,1.657859202190842,1.3101936620116184
2010-09-27,1.7006399673244652,1.3236978778497874
2010-09-28,1.6947070812604368,1.3225824437437745
2010-09-29,1.7315835641711492,1.3343641329058396
2010-09-30,1.710025199694509,1.3214907762601222
2010-10-01,1.7087613511631166,1.3152156419657473
2010-10-04,1.7123509760396616,1.311783732883056
2010-10-05,1.7328935981072655,1.3293876277793992
2010-10-06,1.7125503934902961,1.3124093211446988
2010-10-07,1.7102801345674543,1.312289927921908
2010-10-08,1.7244174531893663,1.3203754109257286
2010-10-11,1.7450838539641216,1.3268556020920843
2010-10-12,1.7663466320720305,1.3432108956643383
2010-10-13,1.788839883121077,1.3543002589072795
2010-10-14,1.7860382734339941,1.3514550082522847
2010-10-15,1.806541679164997,1.3700559882228627
2010-10-18,1.8168761491256948,1.374815923478899
2010-10-19,1.7814231744355293,1.3523232151746227
2010-10-20,1.7856292954947213,1.3578467236613672
2010-10-21,1.8124748165877298,1.3729894249964727
2010-10-22,1.8135906422980783,1.3849047823546061
2010-10-25,1.8162886206778919,1.3863556339260998
2010-10-26,1.8306608588824276,1.3972564960002036
2010-10-27,1.8323656686095369,1.3996517316874884
2010-10-28,1.8183138312214533,1.3962835969376775
2010-10-29,1.8083033462857834,1.3897819328775425
2010-11-01,1.7831045594925654,1.3820541972715614
2010-11-02,1.7807409410151598,1.3858827549805979
2010-11-03,1.7890128259223455,1.392488368791524
2010-11-04,1.803991912205813,1.4029432739482854
2010-11-05,1.7287488919009952,1.3748569073097463
2010-11-08,1.7279710470789795,1.3756745487013327
2010-11-09,1.747785838244846,1.3825793250887515
2010-11-10,1.7620040761406082,1.3917154781001153
2010-11-11,1.741449532993812,1.3792121017130352
2010-11-12,1.7215539899289276,1.3735950123122742
2010-11-15,1.7127198835831199,1.3614681768954997
2010-11-16,1.6930392690874774,1.3452003701803021
2010-11-17,1.6936498787441765,1.346849296638543
2010-11-18,1.7346754899262216,1.3738815331657843
2010-11-19,1.7586838119077257,1.388769536436059
2010-11-22,1.7969566486280146,1.4104699854422578
2010-11-23,1.7730032405341862,1.3915833649169258
2010-11-24,1.798904937298141,1.4156449431776748
2010-11-26,1.8029544729474276,1.4158376935536756
2010-11-29,1.7939443947497073,1.4143081236023904
2010-11-30,1.789947390285577,1.4070757461003214
2010-12-01,1.826825106324708,1.435253586491584
2010-12-02,1.829283260466728,1.4434530590872938
2010-12-03,1.8231150919780037,1.4444854720676041
2010-12-06,1.8262726140397756,1.4443237511065978
2010-12-07,1.818263981827527,1.4436029510240727
2010-12-08,1.8172978004021947,1.4471864649220276
2010-12-09,1.849492783017761,1.4571359115040998
2010-12-10,1.852908178145165,1.4618720733568193
2010-12-13,1.8450744505692356,1.4511630840989882
2010-12-14,1.8594491708705243,1.458887269155272
2010-12-15,1.8520259832270956,1.453979726763072
2010-12-16,1.8763554787578727,1.4672326570325043
2010-12-17,1.8757514451853219,1.4679512383838131
2010-12-20,1.8748581521646157,1.4694451359282419
2010-12-21,1.8917142095024624,1.4833767382699845
2010-12-22,1.8971976634080214,1.48641720751543
2010-12-23,1.8947800780292898,1.483013106907124
2010-12-27,1.8935529723466598,1.4817862074526544
2010-12-28,1.8954994795042945,1.4812741562906655
2010-12-29,1.8921002757223477,1.4817167682279742
2010-12-30,1.8846861684078733,1.4784833423508583
2010-12-31,1.8660072565011727,1.4724990214843443
2011-01-03,1.8968345678324343,1.4917490009920886
2011-01-04,1.8776416757891319,1.486155308580214
2011-01-05,1.8896569097192948,1.5016977140044927
2011-01-06,1.8889170826577706,1.5220270881339761
2011-01-07,1.889018886910939,1.5238739309698743
2011-01-10,1.9087500335532723,1.535611411586658
2011-01-11,1.9422964965849017,1.5497982901369303
2011-01-12,1.9878558721361987,1.5943994435673692
2011-01-13,2.0021662836309386,1.6001586242298813
2011-01-14,2.0336796656933482,1.6167991709244525
2011-01-18,2.026864623219569,1.6142392169263657
2011-01-19,1.9619505874305545,1.5772093473269662
2011-01-20,1.941708532174978,1.5636850499929604
2011-01-21,1.9268168871416296,1.5497333427989628
2011-01-24,1.9671997104981411,1.5875659188753193
2011-01-25,1.9784413051683278,1.5904210115389013
2011-01-26,1.9922667245675927,1.601871420040663
2011-01-27,2.0546394741229697,1.6367914867841842
2011-01-28,2.0191519240012505,1.598568446762973
2011-01-31,2.0203440283169485,1.598687130563518
2011-02-01,2.039532544144096,1.6139267926203935
2011-02-02,2.0115714375818903,1.6100116211368873
2011-02-03,2.0125165924301562,1.6063232799056544
2011-02-04,2.036538706986287,1.6234036352860481
2011-02-07,2.050382956895625,1.6260463410197143
2011-02-08,2.055265488104249,1.629407176014928
2011-02-09,2.055408074447536,1.62482758698584
2011-02-10,2.046633865637492,1.6186498239834741
2011-02-11,2.0684557416928033,1.6330508769365049
2011-02-14,2.093248427748558,1.640965063365365
2011-02-15,2.0824137497822455,1.629324013052221
2011-02-16,2.0849544253883763,1.6363757152178466
2011-02-17,2.0955982044523345,1.6590288054533442
2011-02-18,2.078465726615183,1.6506628716601959
2011-02-22,2.011946786026706,1.59794583611633
2011-02-23,1.9865736700278893,1.5726642840287106
2011-02-24,2.0012836615533747,1.585290469444744
2011-02-25,2.026491058039535,1.6014342407652242
2011-02-28,2.01259906020374,1.5868744832860369
2011-03-01,1.9892808171115512,1.564396200888822
2011-03-02,2.0062140814227276,1.568144524589823
2011-03-03,2.0344676998309543,1.5843007555725512
2011-03-04,2.052904605719595,1.587478049832806
2011-03-07,2.012422078970948,1.562660228085766
2011-03-08,1.9940886510513913,1.547187284440622
2011-03-09,1.9837571785536683,1.5420463629551926
2011-03-10,1.952172986911788,1.5119970657269592
2011-03-11,1.969241759283414,1.5237959390319542
2011-03-14,1.964629403617153,1.521752196430649
2011-03-15,1.9702141781542108,1.5126438217422578
2011-03-16,1.9220891696865308,1.4853963410827815
2011-03-17,1.9368387315137545,1.4916595971358326
2011-03-18,1.9348559518755948,1.4900376323721491
2011-03-21,1.990097874046259,1.5212513497400928
2011-03-22,2.008642935055786,1.5244438898464494
2011-03-23,2.0211362096009142,1.5371425480011425
2011-03-24,2.0414945939484,1.5637155333179096
2011-03-25,2.047768643181782,1.5606870896216516
2011-03-28,2.065890847099171,1.5707525392559925
2011-03-29,2.0930499663647586,1.585381303014903
2011-03-30,2.1127769404763046,1.5940415080745989
2011-03-31,2.1116674736264134,1.5910105571333533
