,portfolio,market
2009-06-23,1.0,1.0
2009-06-24,1.0,1.0
2009-06-25,1.0,1.0
2009-06-26,1.0,1.0
2009-06-29,1.0,1.0
2009-06-30,1.0,1.0
2009-07-01,1.0,1.0
2009-07-02,1.0,1.0
2009-07-06,1.0,1.0
2009-07-07,1.0,1.0
2009-07-08,1.0,1.0
2009-07-09,1.0,1.0
2009-07-10,1.0,1.0
2009-07-13,1.0,1.0
2009-07-14,1.0,1.0
2009-07-15,1.0,1.0
2009-07-16,1.0,1.0
2009-07-17,1.0,1.0
2009-07-20,1.0,1.0
2009-07-21,1.0,1.0
2009-07-22,1.0,1.0
2009-07-23,1.0,1.0
2009-07-24,1.0,1.0
2009-07-27,1.0,1.0
2009-07-28,1.0,1.0
2009-07-29,1.0,1.0
2009-07-30,1.0,1.0
2009-07-31,1.0,1.0
2009-08-03,1.0,1.0
2009-08-04,1.0,1.0
2009-08-05,1.0,1.0
2009-08-06,1.0,1.0
2009-08-07,1.0,1.0
2009-08-10,1.0,1.0
2009-08-11,1.0,1.0
2009-08-12,1.0,1.0
2009-08-13,1.0,1.0
2009-08-14,1.0,1.0
2009-08-17,1.0,1.0
2009-08-18,1.0,1.0
2009-08-19,1.0,1.0
2009-08-20,1.0,1.0
2009-08-21,1.0,1.0
2009-08-24,1.0,1.0
2009-08-25,1.0,1.0
2009-08-26,1.0,1.0
2009-08-27,1.0,1.0
2009-08-28,1.0,1.0
2009-08-31,1.0,1.0
2009-09-01,1.0,1.0
2009-09-02,1.0,1.0
2009-09-03,1.0,1.0
2009-09-04,1.0,1.0
2009-09-08,1.0,1.0
2009-09-09,1.0,1.0
2009-09-10,1.0,1.0
2009-09-11,1.0,1.0
2009-09-14,1.0,1.0
2009-09-15,1.0,1.0
2009-09-16,1.0,1.0
2009-09-17,1.0,1.0
2009-09-18,1.0,1.0
2009-09-21,1.0,1.0
2009-09-22,0.9966282237975288,1.0039465036740365
2009-09-23,0.9838895142862856,0.9972661797059478
2009-09-24,0.9708260770654847,0.9882091390470359
2009-09-25,0.9669631757122691,0.9805685321867937
2009-09-28,0.9829253955256025,0.9961472548580896
2009-09-29,0.9807741804445159,0.9911799439549565
2009-09-30,0.9852440006814333,0.9961760459033948
2009-10-01,0.9528397588086415,0.9632348907655058
2009-10-02,0.9525719763110103,0.966069047731404
2009-10-05,0.9731708431543566,0.9630100234826043
2009-10-06,0.9900480857370569,0.975905743693813
2009-10-07,0.9913537010200346,0.9730232226019628
2009-10-08,0.990358789411062,0.9699693041888594
2009-10-09,1.0061939738217116,0.9786822567067334
2009-10-12,1.0040928769738264,0.975398904766943
2009-10-13,1.006903403423182,0.9772998723431721
2009-10-14,1.0199181011646936,0.9872124088591666
2009-10-15,1.021965448501094,0.9905770986931589
2009-10-16,1.0026966381721873,0.9744579950664672
2009-10-19,1.0086410987329018,0.9818952512365189
2009-10-20,1.002064912216603,0.9796056822489037
2009-10-21,0.9950152764066325,0.9748799876803166
2009-10-22,1.011196442491957,0.9845713444544099
2009-10-23,1.0868123239271004,1.0120756353619313
2009-10-26,1.0938741257505749,1.0119527072361594
2009-10-27,1.0770619525716343,1.0000250169656908
2009-10-28,1.0468141216628861,0.9741601356897522
2009-10-29,1.0684962168687928,0.9896629721278671
2009-10-30,1.0383170012173242,0.9663095080164747
2009-11-02,1.0390698550576205,0.968453775527761
2009-11-03,1.04555348588276,0.9672431703244581
2009-11-04,1.0504394431210917,0.9689074558653921
2009-11-05,1.092435475081424,0.996170923909159
2009-11-06,1.1031505163727737,1.0069070193651564
2009-11-09,1.1197112468815702,1.0253030994626136
2009-11-10,1.122477661502772,1.0209559540296695
2009-11-11,1.1380162186344758,1.036552554715742
2009-11-12,1.1180555391008715,1.0228798462858364
2009-11-13,1.1489804803133705,1.0372296681307307
2009-11-16,1.1669089963358252,1.0523810894897545
2009-11-17,1.1760303767772131,1.0539776556513856
2009-11-18,1.1721913110881375,1.047195047395323
2009-11-19,1.142428358907959,1.027089031923245
2009-11-20,1.141119043517695,1.0249218864378244
2009-11-23,1.1611851622636569,1.0383746929288244
2009-11-24,1.1561481517380017,1.034765482309457
2009-11-25,1.1604041188787357,1.0404679137959962
2009-11-27,1.1325351269167683,1.021063645761922
2009-11-30,1.1556994130767384,1.0301375752019597
2009-12-01,1.1662810403904704,1.0449318112080779
2009-12-02,1.186488353095219,1.0534431834008091
2009-12-03,1.176967222674148,1.0488393888863368
2009-12-04,1.1744569412964914,1.0534226807184233
2009-12-07,1.156142852494261,1.05711849002542
2009-12-08,1.1452623188691957,1.0439518103367975
2009-12-09,1.1475179709757335,1.0477184984070176
2009-12-10,1.1659887606673331,1.0512716467717824
2009-12-11,1.1653998858451304,1.0442981048951756
2009-12-14,1.1747427511854922,1.0542731144505717
2009-12-15,1.1743734278020177,1.0500292746797117
2009-12-16,1.164639097856236,1.0569480811303813
2009-12-17,1.141826317892577,1.0425262796200643
2009-12-18,1.1367026598085557,1.0473849152230073
2009-12-21,1.1519564672003457,1.0665762717232627
2009-12-22,1.1627791315953426,1.0777899583587565
2009-12-23,1.1985054337524785,1.0961921761336688
2009-12-24,1.2059710635920737,1.103253452800179
2009-12-28,1.2132015984063944,1.106798755413718
2009-12-29,1.2184499519909902,1.1108666483358138
2009-12-30,1.208830758858164,1.1118724431234257
2009-12-31,1.1965115981998404,1.1017948162749265
2010-01-04,1.2095547453477429,1.1150752102389136
2010-01-05,1.2071392594581718,1.1170367181806165
2010-01-06,1.2240653603220877,1.122585390235701
2010-01-07,1.213955697637746,1.1137699815743793
2010-01-08,1.2145167418862803,1.1169122568984835
2010-01-11,1.1993592407092608,1.1066385892299164
2010-01-12,1.2031339871788824,1.0998054058310758
2010-01-13,1.21713236637593,1.1139642785115218
2010-01-14,1.1941542000075689,1.1100158158399247
2010-01-15,1.2023641200673096,1.1002907231007921
2010-01-19,1.2165932122379974,1.1181265950523984
2010-01-20,1.2148320329430478,1.1103112383521918
2010-01-21,1.2083980594990533,1.0996330629447049
2010-01-22,1.1690430266587812,1.071537267393033
2010-01-25,1.1617984088691302,1.0746291670833301
2010-01-26,1.162167385933024,1.070545079600809
2010-01-27,1.1865302599638163,1.0895388451510126
2010-01-28,1.2492389136687976,1.0950587484076426
2010-01-29,1.2311223428738172,1.0738733253490997
2010-02-01,1.2262224609564671,1.0838381106599668
2010-02-02,1.2330179343128045,1.091272603614831
2010-02-03,1.2340028489092272,1.0936091789906377
2010-02-04,1.194187077471184,1.054777731705769
2010-02-05,1.2009211004081857,1.0620435452593202
2010-02-08,1.1906124699295868,1.0548532079971928
2010-02-09,1.207334173478672,1.0673233414509675
2010-02-10,1.2160317517608228,1.075970271999783
2010-02-11,1.2412223268429676,1.096493761301836
2010-02-12,1.244084299948439,1.1015056468668916
2010-02-16,1.2563157785280727,1.111982006405667
2010-02-17,1.2480946741746999,1.1114755023443532
2010-02-18,1.2648330434716923,1.1130710081440542
2010-02-19,1.2495255381178414,1.1053273545634394
2010-02-22,1.2488524317203114,1.1045702874296506
2010-02-23,1.2255112678148194,1.0882413519534768
2010-02-24,1.2350657955058872,1.0997999684346047
2010-02-25,1.2275460987644617,1.0980074335678676
2010-02-26,1.228961823274859,1.0964716513747448
2010-03-01,1.2747245877444147,1.1274171706180822
2010-03-02,1.2951707397514545,1.1323164195703832
2010-03-03,1.2881599165249833,1.1319511200194787
2010-03-04,1.2877560098690024,1.1332859511958147
2010-03-05,1.3087142214458751,1.1542849492376628
2010-03-08,1.328615501678138,1.1591585122537043
2010-03-09,1.3291052419367284,1.1665200405035923
2010-03-10,1.3629806766053947,1.1801765537215116
2010-03-11,1.3661358704187605,1.1822165904491388
2010-03-12,1.3449591583937393,1.1764665616664347
2010-03-15,1.3310660117760418,1.175655745072578
2010-03-16,1.3364436129910215,1.184531796558109
2010-03-17,1.343302952122066,1.1913358794039801
2010-03-18,1.3440462912688984,1.187115560369171
2010-03-19,1.3375124022697327,1.1789345850930775
2010-03-22,1.3741055006805662,1.1969289695672072
2010-03-23,1.3968499056056012,1.217502612457072
2010-03-24,1.3767089647447759,1.2011893711288475
2010-03-25,1.389203911474048,1.2040641172954103
2010-03-26,1.3851287918204573,1.1999840737274658
2010-03-29,1.3907974631872437,1.2047262981066387
2010-03-30,1.3919137278758513,1.2105506573172984
2010-03-31,1.382215474775483,1.2021721887627805
2010-04-01,1.3872199584406957,1.2043066515100112
2010-04-05,1.415450902472132,1.218569187273376
2010-04-06,1.435120352914316,1.2190863837503907
2010-04-07,1.406753545750031,1.2082346779785487
2010-04-08,1.4259352748470704,1.215076341382174
2010-04-09,1.4465155400579506,1.2249040380204812
2010-04-12,1.4587089490501595,1.2316008801697964
2010-04-13,1.4825548437579854,1.2471014151712205
2010-04-14,1.5022820144821847,1.2605452761920048
2010-04-15,1.5085375529766998,1.2680713679945614
2010-04-16,1.4844684259867895,1.2471958106320555
2010-04-19,1.47816950767669,1.2450223582238298
2010-04-20,1.5140445800358981,1.2575253684999412
2010-04-21,1.516575150662279,1.259394559634559
2010-04-22,1.5870892317904532,1.2839949868385356
2010-04-23,1.5515216025121785,1.2752552359343428
2010-04-26,1.5928669856398963,1.2875359812254934
2010-04-27,1.5425427181216975,1.2584615000035584
2010-04-28,1.5246075569795419,1.2600371081264776
2010-04-29,1.5616017152934076,1.284295801317374
2010-04-30,1.5125268768128977,1.256895160221183
2010-05-03,1.5464058093005832,1.2763108339038007
2010-05-04,1.4864620459898523,1.2400727060680254
2010-05-05,1.4618882660347055,1.2196156979029396
2010-05-06,1.4192882466200605,1.1883784768498449
2010-05-07,1.3560152675578052,1.1497606754003586
2010-05-10,1.4286782088576984,1.2121224748155262
2010-05-11,1.447066520708785,1.2214263577720654
2010-05-12,1.5182443014492495,1.25686271657016
2010-05-13,1.5140249086978594,1.2507471966614578
2010-05-14,1.4655447739961946,1.2115099374707883
2010-05-17,1.4910774505520878,1.223444943378849
2010-05-18,1.4383622126462445,1.2008149796881336
2010-05-19,1.440810093611524,1.199582041262415
2010-05-20,1.3738025744477549,1.1535208414256617
2010-05-21,1.4121482268682097,1.1727140740160884
2010-05-24,1.3946416683352787,1.1602708172398088
2010-05-25,1.41547607535456,1.169650801067671
2010-05-26,1.402659343026131,1.1569217971157821
2010-05-27,1.4593810934019178,1.2005363818978985
2010-05-28,1.4599497334712823,1.1982606732350731
2010-06-01,1.4134403899020682,1.1776311951220035
2010-06-02,1.464794464824581,1.2057192791790488
2010-06-03,1.48582942043881,1.2151014146260413
2010-06-04,1.4111698533904922,1.1629580978898226
2010-06-07,1.3856043984504112,1.1387575425257381
2010-06-08,1.3863817537193464,1.1359388704743834
2010-06-09,1.4177351192706207,1.1388656226275098
2010-06-10,1.4650221792033424,1.1697773977146941
2010-06-11,1.4859584446185439,1.1867643719154088
2010-06-14,1.5149050532637744,1.1935554924507776
2010-06-15,1.541385885400791,1.2213297567127483
2010-06-16,1.5805011007126033,1.233081319545233
2010-06-17,1.577981426446854,1.2400646618448896
2010-06-18,1.5810426648706415,1.2375189973901535
2010-06-21,1.5447328645769458,1.2180745202345078
2010-06-22,1.5148196662965412,1.20296797475081
2010-06-23,1.5170909350263102,1.2011742102786942
2010-06-24,1.4810309827472796,1.1779718817406326
2010-06-25,1.5136739010415114,1.1816558662271872
2010-06-28,1.506047912423106,1.1824009764940207
2010-06-29,1.4302984886432761,1.1358832362075613
2010-06-30,1.4311601243581822,1.1273432674688628
2010-07-01,1.4378098323985946,1.1284063092954906
2010-07-02,1.430665462678136,1.1252958582724837
2010-07-06,1.4285326043928321,1.1273454720256688
2010-07-07,1.4990315444470184,1.1677620020174824
2010-07-08,1.505133515700623,1.1696245498556588
2010-07-09,1.520549101167022,1.1764034075253826
2010-07-12,1.520959221336872,1.1794047768665132
2010-07-13,1.5592319962770733,1.1957226552502636
2010-07-14,1.581806635222345,1.2068897356353083
2010-07-15,1.5595421005526755,1.197456017877179
2010-07-16,1.5159565453817785,1.1669491623890407
2010-07-19,1.530753400516016,1.1768722246311447
2010-07-20,1.5363919967273707,1.189835724769679
2010-07-21,1.5094913014295737,1.1732095207401545
2010-07-22,1.4943626797930027,1.1841391245669048
2010-07-23,1.521319863421958,1.1933049013371637
2010-07-26,1.5139322530961161,1.199644620833936
2010-07-27,1.5143372042919523,1.1999636226223065
2010-07-28,1.4881716004406529,1.1803099622718907
2010-07-29,1.4667986486228208,1.1583358090091829
2010-07-30,1.4905843293301309,1.1639886215369246
2010-08-02,1.5206711345587556,1.1822872895214953
2010-08-03,1.540044799607605,1.184903115367304
2010-08-04,1.5862103436984947,1.2022750567341227
2010-08-05,1.5802787442565054,1.193982343654427
2010-08-06,1.5972566615789787,1.2010632525988443
2010-08-09,1.6081243489059796,1.2113313385008826
2010-08-10,1.6340497129240397,1.2051932143899209
2010-08-11,1.5887427020342815,1.1743959483005613
2010-08-12,1.6085252168096356,1.1807768151993319
2010-08-13,1.5985608483858216,1.1791962697347138
2010-08-16,1.6373116434824402,1.1885998172863215
2010-08-17,1.6335110579248344,1.1929015057920915
2010-08-18,1.617270638001226,1.1889779536053255
2010-08-19,1.6164232693147602,1.1827397902138401
2010-08-20,1.6114623690939305,1.1840132516806772
2010-08-23,1.5905355572224136,1.1740241851423954
2010-08-24,1.5377522006977935,1.1537202006569487
2010-08-25,1.56603250354537,1.1678986778085854
2010-08-26,1.5546608982346248,1.155612722592411
2010-08-27,1.5728911369436858,1.1692805452683717
2010-08-30,1.5419188959311951,1.1478346253150697
2010-08-31,1.529916110004357,1.1389097357989324
2010-09-01,1.6199289339297742,1.1739402920522823
2010-09-02,1.6546202202374214,1.1921058959580169
2010-09-03,1.673410116148493,1.2097614287932303
2010-09-07,1.6597477654437096,1.199545563524961
2010-09-08,1.684741837620938,1.214428668305512
2010-09-09,1.7062235001498793,1.2210082100794837
2010-09-10,1.6997860770635715,1.220099335781809
2010-09-13,1.7350104153869934,1.2418018060972122
2010-09-14,1.7409931247777004,1.2419874349778006
2010-09-15,1.737849629474822,1.243005712914726
2010-09-16,1.737093719746409,1.2474495970166826
2010-09-17,1.7418073528137743,1.245799349790166
2010-09-20,1.7821414686973005,1.2643192430668053
2010-09-21,1.7950497667989342,1.273172391894973
2010-09-22,1.8226945556684924,1.2794486536834866
2010-09-23,1.8220948117669087,1.2781016747685847
2010-09-24,1.8821188223045655,1.3101936620116184
2010-09-27,1.8683452780629037,1.3236978778497874
2010-09-28,1.8697826782523725,1.3225824437437745
2010-09-29,1.8959806479975818,1.3343641329058396
2010-09-30,1.8488552262359104,1.3214907762601222
2010-10-01,1.8219647337364542,1.3152156419657473
2010-10-04,1.8306988275815983,1.311783732883056
2010-10-05,1.8545290034216912,1.3293876277793992
2010-10-06,1.8123757901218271,1.3124093211446988
2010-10-07,1.8170144775988641,1.312289927921908
2010-10-08,1.8197188006210974,1.3203754109257286
2010-10-11,1.843848042431141,1.3268556020920843
2010-10-12,1.8683364863336986,1.3432108956643383
2010-10-13,1.8958930568148293,1.3543002589072795
2010-10-14,1.8923685504624876,1.3514550082522847
2010-10-15,1.9315394199758318,1.3700559882228627
2010-10-18,1.9324631626233562,1.374815923478899
2010-10-19,1.88397624635632,1.3523232151746227
2010-10-20,1.9031334414090977,1.3578467236613672
2010-10-21,1.9638293478478588,1.3729894249964727
2010-10-22,1.9811079136948078,1.3849047823546061
2010-10-25,1.9838037275003342,1.3863556339260998
2010-10-26,2.018952415595996,1.3972564960002036
2010-10-27,2.0213506720965304,1.3996517316874884
2010-10-28,2.0002708824557778,1.3962835969376775
2010-10-29,1.9858024359724862,1.3897819328775425
2010-11-01,1.9527521201507656,1.3820541972715614
2010-11-02,1.991337807202765,1.3858827549805979
2010-11-03,2.006053779090415,1.392488368791524
2010-11-04,2.0084356864792348,1.4029432739482854
2010-11-05,1.8961902750189146,1.3748569073097463
2010-11-08,1.8977877504638399,1.3756745487013327
2010-11-09,1.940390829618364,1.3825793250887515
2010-11-10,1.9677881791650333,1.3917154781001153
2010-11-11,1.9324588266632707,1.3792121017130352
2010-11-12,1.9058907352607917,1.3735950123122742
2010-11-15,1.8785884360456715,1.3614681768954997
2010-11-16,1.862046612369079,1.3452003701803021
2010-11-17,1.8590336256433047,1.346849296638543
2010-11-18,1.9054633455631877,1.3738815331657843
2010-11-19,1.9483463446440854,1.388769536436059
2010-11-22,2.0073264521580665,1.4104699854422578
2010-11-23,1.981138646185488,1.3915833649169258
2010-11-24,2.024648128894542,1.4156449431776748
2010-11-26,2.033034706175901,1.4158376935536756
2010-11-29,2.0221691988557873,1.4143081236023904
2010-11-30,2.010453257580222,1.4070757461003214
2010-12-01,2.055630080550743,1.435253586491584
2010-12-02,2.0379613602579245,1.4434530590872938
2010-12-03,2.0268995955819307,1.4444854720676041
2010-12-06,2.058531932215783,1.4443237511065978
2010-12-07,2.045661202258378,1.4436029510240727
2010-12-08,2.044088044341638,1.4471864649220276
2010-12-09,2.087019109348448,1.4571359115040998
2010-12-10,2.09609578730022,1.4618720733568193
2010-12-13,2.056280777874032,1.4511630840989882
2010-12-14,2.0755451907327505,1.458887269155272
2010-12-15,2.0693218512219835,1.453979726763072
2010-12-16,2.1047092297487544,1.4672326570325043
2010-12-17,2.1124351308333926,1.4679512383838131
2010-12-20,2.1353097120941555,1.4694451359282419
2010-12-21,2.1696055467529978,1.4833767382699845
2010-12-22,2.179711697803206,1.48641720751543
2010-12-23,2.156362839834765,1.483013106907124
2010-12-27,2.1540479096478187,1.4817862074526544
2010-12-28,2.1609634671061255,1.4812741562906655
2010-12-29,2.1628835754712665,1.4817167682279742
2010-12-30,2.157678957869894,1.4784833423508583
2010-12-31,2.131293748829608,1.4724990214843443
2011-01-03,2.158789555864553,1.4917490009920886
2011-01-04,2.1369723115912844,1.486155308580214
2011-01-05,2.143471788813428,1.5016977140044927
2011-01-06,2.1292790663801426,1.5220270881339761
2011-01-07,2.1331543877715315,1.5238739309698743
2011-01-10,2.14915718924939,1.535611411586658
2011-01-11,2.169518793432309,1.5497982901369303
2011-01-12,2.2309658100818925,1.5943994435673692
2011-01-13,2.249356273702321,1.6001586242298813
2011-01-14,2.3113725187705088,1.6167991709244525
2011-01-18,2.3302982422609584,1.6142392169263657
2011-01-19,2.2415333787125737,1.5772093473269662
2011-01-20,2.2155330176235224,1.5636850499929604
2011-01-21,2.1864032194489424,1.5497333427989628
2011-01-24,2.2144439661217152,1.5875659188753193
2011-01-25,2.231270088230886,1.5904210115389013
2011-01-26,2.2271881210135214,1.601871420040663
2011-01-27,2.3538195990713895,1.6367914867841842
2011-01-28,2.3043547746475634,1.598568446762973
2011-01-31,2.2884308821299095,1.598687130563518
2011-02-01,2.320834562872686,1.6139267926203935
2011-02-02,2.3049074240338796,1.6100116211368873
2011-02-03,2.311684023317364,1.6063232799056544
2011-02-04,2.354292740992413,1.6234036352860481
2011-02-07,2.3663085266980355,1.6260463410197143
2011-02-08,2.3842476846509304,1.629407176014928
2011-02-09,2.4039658738983336,1.62482758698584
2011-02-10,2.4063233724642914,1.6186498239834741
2011-02-11,2.4474309483670287,1.6330508769365049
2011-02-14,2.503458062141982,1.640965063365365
2011-02-15,2.4682234721059286,1.629324013052221
2011-02-16,2.4711945297352793,1.6363757152178466
2011-02-17,2.4809695365884266,1.6590288054533442
2011-02-18,2.4757902394615177,1.6506628716601959
2011-02-22,2.37662561503923,1.59794583611633
2011-02-23,2.321985771187101,1.5726642840287106
2011-02-24,2.3424133743136095,1.585290469444744
2011-02-25,2.358855384587808,1.6014342407652242
2011-02-28,2.3266319835766787,1.5868744832860369
2011-03-01,2.285934554018685,1.564396200888822
2011-03-02,2.3119752976209313,1.568144524589823
2011-03-03,2.3429827489895656,1.5843007555725512
2011-03-04,2.3786088480770102,1.587478049832806
2011-03-07,2.3094878355597874,1.562660228085766
2011-03-08,2.261822794745049,1.547187284440622
2011-03-09,2.2552321409155764,1.5420463629551926
2011-03-10,2.2208054602251552,1.5119970657269592
2011-03-11,2.244027873669596,1.5237959390319542
2011-03-14,2.2238229347264173,1.521752196430649
2011-03-15,2.243532994018348,1.5126438217422578
2011-03-16,2.211046745301215,1.4853963410827815
2011-03-17,2.221414979704984,1.4916595971358326
2011-03-18,2.212980846479287,1.4900376323721491
2011-03-21,2.2846012836575764,1.5212513497400928
2011-03-22,2.3071807430970788,1.5244438898464494
2011-03-23,2.3418811293136153,1.5371425480011425
2011-03-24,2.3764643915308308,1.5637155333179096
2011-03-25,2.3825443931442623,1.5606870896216516
2011-03-28,2.4082280433797734,1.5707525392559925
2011-03-29,2.4604402509432837,1.585381303014903
2011-03-30,2.496205260358444,1.5940415080745989
2011-03-31,2.4912209331691444,1.5910105571333533
