,portfolio,market,returns,alphas
2009-02-06,1.0,1.0,0.0,0.0
2009-02-09,1.0,1.0,0.0,0.0
2009-02-10,1.0,1.0,0.0,0.0
2009-02-11,1.0,1.0,0.0,0.0
2009-02-12,1.0,1.0,0.0,0.0
2009-02-13,1.0,1.0,0.0,0.0
2009-02-17,1.0,1.0,0.0,0.0
2009-02-18,1.0,1.0,0.0,0.0
2009-02-19,1.0,1.0,0.0,0.0
2009-02-20,1.0,1.0,0.0,0.0
2009-02-23,1.0,1.0,0.0,0.0
2009-02-24,1.0,1.0,0.0,0.0
2009-02-25,1.0,1.0,0.0,0.0
2009-02-26,1.0,1.0,0.0,0.0
2009-02-27,1.0,1.0,0.0,0.0
2009-03-02,1.0,1.0,0.0,0.0
2009-03-03,1.0,1.0,0.0,0.0
2009-03-04,1.0,1.0,0.0,0.0
2009-03-05,1.0,1.0,0.0,0.0
2009-03-06,1.0,1.0,0.0,0.0
2009-03-09,1.0,1.0,0.0,0.0
2009-03-10,1.0,1.0,0.0,0.0
2009-03-11,1.0,1.0,0.0,0.0
2009-03-12,1.0,1.0,0.0,0.0
2009-03-13,1.0,1.0,0.0,0.0
2009-03-16,1.0,1.0,0.0,0.0
2009-03-17,1.0,1.0,0.0,0.0
2009-03-18,1.0,1.0,0.0,0.0
2009-03-19,1.0,1.0,0.0,0.0
2009-03-20,1.0,1.0,0.0,0.0
2009-03-23,1.0,1.0,0.0,0.0
2009-03-24,1.0,1.0,0.0,0.0
2009-03-25,1.0,1.0,0.0,0.0
2009-03-26,1.0,1.0,0.0,0.0
2009-03-27,1.0,1.0,0.0,0.0
2009-03-30,1.0,1.0,0.0,0.0
2009-03-31,1.0,1.0,0.0,0.0
2009-04-01,1.0,1.0,0.0,0.0
2009-04-02,1.0,1.0,0.0,0.0
2009-04-03,1.0,1.0,0.0,0.0
2009-04-06,1.0,1.0,0.0,0.0
2009-04-07,1.0,1.0,0.0,0.0
2009-04-08,1.0,1.0,0.0,0.0
2009-04-09,1.0,1.0,0.0,0.0
2009-04-13,1.0,1.0,0.0,0.0
2009-04-14,1.0,1.0,0.0,0.0
2009-04-15,1.0,1.0,0.0,0.0
2009-04-16,1.0,1.0,0.0,0.0
2009-04-17,1.0,1.0,0.0,0.0
2009-04-20,1.0,1.0,0.0,0.0
2009-04-21,1.0,1.0,0.0,0.0
2009-04-22,1.0,1.0,0.0,0.0
2009-04-23,1.0,1.0,0.0,0.0
2009-04-24,1.0,1.0,0.0,0.0
2009-04-27,1.0,1.0,0.0,0.0
2009-04-28,1.0,1.0,0.0,0.0
2009-04-29,1.0,1.0,0.0,0.0
2009-04-30,1.0,1.0,0.0,0.0
2009-05-01,1.0,1.0,0.0,0.0
2009-05-04,1.0,1.0,0.0,0.0
2009-05-05,1.0,1.0,0.0,0.0
2009-05-06,1.0,1.0,0.0,0.0
2009-05-07,1.0,1.0,0.0,0.0
2009-05-08,1.0,1.0,0.0,0.0
2009-05-11,1.0,1.0,0.0,0.0
2009-05-12,1.0,1.0,0.0,0.0
2009-05-13,1.0,1.0,0.0,0.0
2009-05-14,1.0,1.0,0.0,0.0
2009-05-15,1.0,1.0,0.0,0.0
2009-05-18,1.0,1.0,0.0,0.0
2009-05-19,1.0,1.0,0.0,0.0
2009-05-20,1.0,1.0,0.0,0.0
2009-05-21,1.0,1.0,0.0,0.0
2009-05-22,1.0,1.0,0.0,0.0
2009-05-26,1.0,1.0,0.0,0.0
2009-05-27,1.0,1.0,0.0,0.0
2009-05-28,1.0,1.0,0.0,0.0
2009-05-29,1.0,1.0,0.0,0.0
2009-06-01,1.0,1.0,0.0,0.0
2009-06-02,1.0,1.0,0.0,0.0
2009-06-03,1.0,1.0,0.0,0.0
2009-06-04,1.0,1.0,0.0,0.0
2009-06-05,1.0,1.0,0.0,0.0
2009-06-08,1.0,1.0,0.0,0.0
2009-06-09,1.0,1.0,0.0,0.0
2009-06-10,1.0,1.0,0.0,0.0
2009-06-11,1.0,1.0,0.0,0.0
2009-06-12,1.0,1.0,0.0,0.0
2009-06-15,1.0,1.0,0.0,0.0
2009-06-16,1.0,1.0,0.0,0.0
2009-06-17,1.0,1.0,0.0,0.0
2009-06-18,1.0,1.0,0.0,0.0
2009-06-19,1.0,1.0,0.0,0.0
2009-06-22,1.0,1.0,0.0,0.0
2009-06-23,1.0,1.0,0.0,0.0
2009-06-24,1.0,1.0,0.0,0.0
2009-06-25,1.0,1.0,0.0,0.0
2009-06-26,1.0,1.0,0.0,0.0
2009-06-29,1.0,1.0,0.0,0.0
2009-06-30,1.0,1.0,0.0,0.0
2009-07-01,1.0,1.0,0.0,0.0
2009-07-02,1.0,1.0,0.0,0.0
2009-07-06,1.0,1.0,0.0,0.0
2009-07-07,1.0,1.0,0.0,0.0
2009-07-08,1.0,1.0,0.0,0.0
2009-07-09,1.0,1.0,0.0,0.0
2009-07-10,1.0,1.0,0.0,0.0
2009-07-13,1.0,1.0,0.0,0.0
2009-07-14,1.0,1.0,0.0,0.0
2009-07-15,1.0,1.0,0.0,0.0
2009-07-16,1.0,1.0,0.0,0.0
2009-07-17,1.0,1.0,0.0,0.0
2009-07-20,1.0,1.0,0.0,0.0
2009-07-21,1.0,1.0,0.0,0.0
2009-07-22,1.0,1.0,0.0,0.0
2009-07-23,1.0,1.0,0.0,0.0
2009-07-24,1.0,1.0,0.0,0.0
2009-07-27,1.0,1.0,0.0,0.0
2009-07-28,1.0,1.0,0.0,0.0
2009-07-29,1.0,1.0,0.0,0.0
2009-07-30,1.0,1.0,0.0,0.0
2009-07-31,1.0,1.0,0.0,0.0
2009-08-03,1.0,1.0,0.0,0.0
2009-08-04,1.0,1.0,0.0,0.0
2009-08-05,0.9931297927887904,0.9879652080727497,-0.006893915666308421,0.005164584716040754
2009-08-06,0.9783094387549405,0.9772174463727191,-0.015035343558147988,0.0010919923822213518
2009-08-07,0.990611137053124,0.9884459171313642,0.012496043162867504,0.0021652199217597756
2009-08-10,0.9854273436921055,0.9832024807412858,-0.005246664222845615,0.002224862950819695
2009-08-11,0.9651411178019709,0.9681555047962734,-0.020801071624769962,-0.0030143869943025647
2009-08-12,0.9869894014102325,0.9876631964168003,0.022384974248527367,-0.005877178391083247
2009-08-13,0.9892100812562651,0.9918350611818562,0.0022474257054947225,-0.003816079682725605
2009-08-14,0.9804702776728763,0.9822614406854291,-0.008874395090015879,-0.00398020525800156
2009-08-17,0.9575721410094838,0.9609295909725785,-0.023631270186363722,-0.005613718976605921
2009-08-18,0.9783079447850092,0.9803600047782821,0.02142343091250995,0.001036455842921476
2009-08-19,0.9955190145838438,0.9916485929864177,0.017439731240021614,0.0046068736707060385
2009-08-20,1.006173473777436,1.0027774270644438,0.010645550971882375,0.006115977485667534
2009-08-21,1.0299439908518069,1.0217395498533937,0.02334992676565171,0.010268126372702989
2009-08-24,1.0243700138960787,1.0163871213262445,-0.005426619851888729,0.01204515926826414
2009-08-25,1.0254500326089777,1.0200987149230096,0.0010537693824812628,0.0076525572430041905
2009-08-26,1.0250039454027453,1.0227340012489694,-0.0004351106766626227,-0.0017295544375698427
2009-08-27,1.0272650862893509,1.0258909695155383,0.002203552989002948,-0.0020873211771123418
2009-08-28,1.0222905670612268,1.030808412190865,-0.0048542511540402965,-0.016306816787466115
2009-08-31,1.0125121242417763,1.0226275517403947,-0.009611268984329329,-0.017715604047134965
2009-09-01,0.9956655805066038,1.0043722124854075,-0.016778334641506527,-0.013628601922304098
2009-09-02,0.9905103378248816,1.0007365330788482,-0.005191135547595422,-0.012143676503166674
2009-09-03,1.000646406076543,1.010125647829576,0.01018117306569842,-0.010544738655389631
2009-09-04,1.0171341111661283,1.0266767083651849,0.01634278035085844,-0.0010358047656786372
2009-09-08,1.0326635658537837,1.0414325309735935,0.015152472691331206,0.0015135362462448052
2009-09-09,1.048669291199264,1.0564160192304721,0.015380567951814729,0.0014172004208507158
2009-09-10,1.0617637657991,1.068262272031229,0.012409436509935637,0.004460036427128056
2009-09-11,1.0574769306560394,1.0630137655610998,-0.004045638569254975,0.004435853241021311
2009-09-14,1.0585326006250766,1.0614461369249302,0.0009977932812095275,0.006835116799825056
2009-09-15,1.0618836555596785,1.0668223747354904,0.0031607545764432777,0.003916116611838941
2009-09-16,1.0892984016471376,1.0847469149075109,0.025489455932316968,0.011925557581614659
2009-09-17,1.0848516787976903,1.075995981534468,-0.004090544667505338,0.014505344859268344
2009-09-18,1.0986951094828268,1.086611756942184,0.012679935334490541,0.016778711576991664
2009-09-21,1.0990157523165986,1.0862892306622876,0.00029179710461693035,0.014839646049863014
2009-09-22,1.1047763746099037,1.0905762751069443,0.00522792988599292,0.018127018203611706
2009-09-23,1.094373258424868,1.0833195111245855,-0.009461105815448942,0.005974717112050628
2009-09-24,1.0848758819953455,1.0734809453714584,-0.008716246614279857,0.0023597130773283046
2009-09-25,1.0767276742392478,1.0651810364521668,-0.007539075563531798,-0.0002715954652337711
2009-09-28,1.0946134845087343,1.0821040350861062,0.01647480827877711,-0.00015290061731778075
2009-09-29,1.0913989526389363,1.0767080987400424,-0.002941002624476192,0.0006076597897948736
2009-09-30,1.0939275173427891,1.082135310443969,0.0023141309491822642,0.0006858196598599445
2009-10-01,1.0586029667474528,1.0463516884442192,-0.03282436382810751,0.0010547908318570935
2009-10-02,1.0634353137142825,1.0494304026323478,0.004554446843757734,0.002441667788963594
2009-10-05,1.0585624883965048,1.0461074175173202,-0.004592685093368616,0.0003304848982204345
2009-10-06,1.0721627188742127,1.060115899488831,0.012765996296801006,-0.0022151814514136375
2009-10-07,1.0680376394333018,1.0569846478482319,-0.0038548582561898893,-0.00042520586534771504
2009-10-08,1.0616812296204552,1.053667209222032,-0.005969265446133956,-0.004083601030742225
2009-10-09,1.0711465331416687,1.0631319957275762,0.008875883686797934,-0.005804983879603028
2009-10-12,1.0661875859566028,1.0595653258632574,-0.004640318977350646,-0.005661491126102853
2009-10-13,1.0689280476398395,1.0616303264479807,0.0025670395732617876,-0.004445507734195202
2009-10-14,1.0818078488124871,1.072398208154738,0.011977253967810166,-0.0016895771877436516
2009-10-15,1.0918905908695304,1.0760532344019584,0.009277104950802504,0.007208445822328349
2009-10-16,1.0738178288011995,1.058543225762031,-0.016690318303704352,0.006810140672802596
2009-10-19,1.0786811482409806,1.0666222370403386,0.004518773501805786,0.005057783112409211
2009-10-20,1.0766414308529155,1.0641351029011867,-0.0018927264047139823,0.0048566306802654705
2009-10-21,1.0748695947499158,1.0590016317985718,-0.001647062428218666,0.006078592509033977
2009-10-22,1.08689451299101,1.0695292482380114,0.01112521214861826,0.0014872628791390468
2009-10-23,1.1341634895252453,1.0994068632812422,0.042570805924220446,0.0175936431596755
2009-10-26,1.1354282876350212,1.099273327852073,0.0011145601092592632,0.021996217490442425
2009-10-27,1.1224763833909956,1.0863164062811008,-0.011472624470993054,0.021727718299747963
2009-10-28,1.093418464921919,1.0582196643643036,-0.026228305926329052,0.017995256926069233
2009-10-29,1.1099485492976533,1.075060228613235,0.015004667175126152,0.016039507716523398
2009-10-30,1.0812475870581975,1.0496916120747093,-0.026198114387725683,-0.0014362605865558334
2009-11-02,1.0840083163822662,1.0520209067084312,0.0025500272648456552,-0.0023017076664324856
2009-11-03,1.0864526812685702,1.0507058393464417,0.0022523932932561183,0.0006879663506836886
2009-11-04,1.0886989139392107,1.0532456345999985,0.0020653580682982063,0.0003840490847593341
2009-11-05,1.1253269718154053,1.0828822408211038,0.03309030841433033,0.006579194128155265
2009-11-06,1.1314979486170478,1.0945528556091009,0.005468738022824518,0.003736880563771326
2009-11-09,1.1527349360351018,1.1145502153970226,0.018594950892494737,0.0039631290923449886
2009-11-10,1.1492481452243284,1.1098246743445295,-0.0030293823403259503,0.001532789503391245
2009-11-11,1.1668303510199869,1.1267788751716803,0.015183028927226885,0.0019500300814835475
2009-11-12,1.1472719555608262,1.1119160311151293,-0.016904059048754493,-0.007310601548379814
2009-11-13,1.1673118918521268,1.1275149277405119,0.017316665295281145,0.001537150550198374
2009-11-16,1.185692010559274,1.1439851987285852,0.015623002052318575,0.0021805902675654486
2009-11-17,1.1883817154946557,1.146187597263921,0.0022658993560455616,0.0012868887145498775
2009-11-18,1.181596463075362,1.1388115950748763,-0.005726019726725137,0.001976026619415148
2009-11-19,1.1623191222026674,1.1169465532453204,-0.016449206185942665,0.008591413271184966
2009-11-20,1.1602905264398546,1.114589809476688,-0.0017468249667935965,0.005448381131909736
2009-11-23,1.17889981711116,1.1292195692923994,0.01591121745731648,0.00717872219675419
2009-11-24,1.1742462376277774,1.125294597672813,-0.003955203291382123,0.006333526311441778
2009-11-25,1.1818165827935994,1.1314959209454227,0.006426289731124679,0.006610244822840794
2009-11-27,1.1564297682280666,1.110394020691944,-0.02171525847194431,0.0007995698766072945
2009-11-30,1.1668266122721513,1.1202618061781693,0.008950293602898878,0.0005442812403780783
2009-12-01,1.1834659167452173,1.1363503538377615,0.014159584078647426,-0.0024416029302153125
2009-12-02,1.1928675667771278,1.1463368435198444,0.00791277745538359,-0.0028412091611629622
2009-12-03,1.1833669173746044,1.1413270819290628,-0.0079964330210889,-0.007376816890804161
2009-12-04,1.1814836144833798,1.1463145328809814,-0.0015927461360139266,-0.01068451561812259
2009-12-07,1.168874521454603,1.1503362423205128,-0.010729610689075044,-0.025090789641107086
2009-12-08,1.1586622503694628,1.1360085118282648,-0.008775231097228494,-0.020657672101421068
2009-12-09,1.1606685045930276,1.1401073500957535,0.0017300289769926996,-0.021558729056568075
2009-12-10,1.1676498040583143,1.1439738186693467,0.005996877919546276,-0.015600689976897734
2009-12-11,1.1607012464901247,1.1363853429858872,-0.005968668801371994,-0.008928223048188499
2009-12-14,1.1709714060445116,1.1472399587331357,0.008809320529856623,0.004485568240681294
2009-12-15,1.165992558077646,1.14262189296707,-0.004260960402982545,0.0005049320324550808
2009-12-16,1.1679115951025199,1.150150806562772,0.0016444869325854873,-0.002568772805571486
2009-12-17,1.1490214022562277,1.134457276371976,-0.016306566728152536,-0.0076349112480096
2009-12-18,1.152250710502186,1.1397443513051773,0.002806543667458217,-0.010236414420784115
2009-12-21,1.1727634566063943,1.1606280204721926,0.0176457231721923,-0.010139404239667216
2009-12-22,1.18620752077777,1.1728305410949953,0.011398367969337854,-0.009100880802099719
2009-12-23,1.2115362592545142,1.1928554846809776,0.02112792924421596,0.00022307721117644647
2009-12-24,1.2208624950791507,1.2005394316835858,0.007668382030717979,0.004273703627684762
2009-12-28,1.2289253548979227,1.2043973625478532,0.00658252008748906,0.00981748044053233
2009-12-29,1.2324790397378462,1.2088239662451836,0.0028875281834694288,0.009392946414999416
2009-12-30,1.2270189135224898,1.20991845304289,-0.004440040402370409,0.002782368436803656
2009-12-31,1.2130567702889037,1.1989521710842403,-0.011444149535955458,-0.00385597443220077
2010-01-04,1.2311344126525003,1.2134036433378736,0.0147926005035929,-0.002301703118519533
2010-01-05,1.231933296304807,1.2155381189709513,0.0006486899819511777,-0.006802447811865224
2010-01-06,1.239875918848093,1.2215760784683347,0.006426588077149509,-0.004547562082681396
2010-01-07,1.2310099687494438,1.211983318341822,-0.007176363846832493,0.0015460283458201922
2010-01-08,1.2337314423224457,1.2154026825535589,0.002208324690514945,0.003322709306828908
2010-01-11,1.219396734415569,1.2042230728052616,-0.011687013410826782,-0.0019680688673948165
2010-01-12,1.2166819589309108,1.196787332533051,-0.002228808612470907,0.00304591138997894
2010-01-13,1.233565433811979,1.2121947485677407,0.013781254909808216,0.002590083395719015
2010-01-14,1.2261348093076745,1.207898106551658,-0.006041912683511432,-0.0005896092310039795
2010-01-15,1.2207321869842098,1.1973154455628572,-0.004415958094215808,0.004345146969972638
2010-01-19,1.2432482417616753,1.2167241023041695,0.01827667224490099,0.009179096416196944
2010-01-20,1.2316965514257578,1.2082195797455613,-0.009334975196589532,0.002788159139726989
2010-01-21,1.2199080231135964,1.1965997922837313,-0.009617064021105308,0.0017935657400945573
2010-01-22,1.1891294114164839,1.1660264817343353,-0.02555401246238738,0.004484335428516596
2010-01-25,1.18825156394724,1.1693910281148265,-0.000738499643811964,-0.003284969572268915
2010-01-26,1.1890793213186224,1.1649468017993283,0.0006963754208553477,-0.001015801770724127
2010-01-27,1.2122666245635834,1.1856154563371764,0.019312522441536157,0.002933692012742021
2010-01-28,1.2281996455691504,1.1916221101301663,0.013057543511482432,0.010956779713426266
2010-01-29,1.2061968233258802,1.1685685355720983,-0.018077105777235192,0.012172763742509498
2010-02-01,1.2083912852641254,1.1794120254613816,0.0018176702821127637,0.008379623060012303
2010-02-02,1.2159214277352361,1.1875020993547512,0.006212207348691243,0.003212202320024664
2010-02-03,1.219983907425364,1.1908955685407703,0.003335501888832923,0.0019125167872785934
2010-02-04,1.1743868169907061,1.1486097141106428,-0.03809151420431142,-0.007718730435371489
2010-02-05,1.1790785016183452,1.1565218873291117,0.003987049025797361,-0.012173608137926168
2010-02-08,1.1692811421402893,1.1486919047286257,-0.008344050932916989,-0.006318483343138625
2010-02-09,1.187193872800669,1.1622713689030792,0.01520328068161652,-0.0023792672601006537
2010-02-10,1.197249699450697,1.1716875218340679,0.008434576769754863,-0.002505765184555194
2010-02-11,1.2189765632796878,1.1940367603452504,0.01798461477226822,-0.001581058162220178
2010-02-12,1.2217777046169687,1.1994944983521378,0.002295308938696254,-0.0009427182502764475
2010-02-16,1.2334932746603697,1.2114204144854028,0.009543271567223888,0.0003072591955122078
2010-02-17,1.2316803495375046,1.210868616642769,-0.001470829816766207,-0.004340351238869049
2010-02-18,1.2428650532777705,1.2126067997192282,0.009039866315735978,0.003176746282876605
2010-02-19,1.2319616757186325,1.2041706739496818,-0.008811483963768503,0.0021653674274699428
2010-02-22,1.2301501546628308,1.2033459064653462,-0.001471518349099212,0.00364181935460189
2010-02-23,1.2123828513606323,1.1855567644778904,-0.014548517048854473,0.004235514838943168
2010-02-24,1.2246041053263241,1.1981490042207497,0.010029890628026785,0.004759340198091408
2010-02-25,1.2237627853805573,1.1961961728417554,-0.000687249917650447,-0.0018361974307360054
2010-02-26,1.2240133951032768,1.1945230541765517,0.00020476522612282937,0.0015601103395090129
2010-03-01,1.2628378457673968,1.2282358602182344,0.031226318983308465,0.005888158802844781
2010-03-02,1.2717577937010571,1.2335732219878994,0.007038585997797581,0.008472568238918433
2010-03-03,1.2756866019205524,1.2339740989645367,0.0030845119213298005,0.011813111323019723
2010-03-04,1.277385949292271,1.2354292387472174,0.0013312176409213347,0.011020079423177918
2010-03-05,1.3030179534117783,1.2583208807218305,0.0198673137871617,0.011136882519853071
2010-03-08,1.31310440848582,1.263633698879083,0.00771103456185129,0.010984381402433335
2010-03-09,1.3171134035628607,1.2716587231188572,0.003048415331056761,0.004789585953838878
2010-03-10,1.335971653746727,1.2865461006236252,0.014216330983757653,0.004653132270756151
2010-03-11,1.3424677841680943,1.2887700062269478,0.004850692547536966,0.007773334851182333
2010-03-12,1.3327435594608499,1.2825017261796163,-0.0072699059728604624,0.0035961345235816233
2010-03-15,1.3331297202376913,1.2816178305746895,0.0002897067760765687,0.0010182808885383973
2010-03-16,1.3346228354401133,1.2912938823558398,0.001119380689155918,-0.0021467964525158593
2010-03-17,1.340127630536962,1.2987112185121639,0.004116124399475828,-0.006344813794964023
2010-03-18,1.3398227896455779,1.294110521358906,-0.00022749741049550888,-0.006114133378788613
2010-03-19,1.3307234871198454,1.2851921930532682,-0.006814589022465889,-0.003613551804283573
2010-03-22,1.354057052150012,1.3048084149134875,0.017382539866506824,-0.0023968773280011596
2010-03-23,1.3793059309845126,1.3272363643595968,0.018475114344097023,0.00564547140691183
